Local Date/Time	Relative Time	pump-b:volume [%]
06/15/2022 13:44:45	00:21:44.723	53.505
06/15/2022 13:44:46	00:21:45.715	53.505
06/15/2022 13:44:47	00:21:46.716	53.505
06/15/2022 13:44:48	00:21:47.716	53.505
06/15/2022 13:44:49	00:21:48.732	53.505
06/15/2022 13:44:50	00:21:49.744	53.505
06/15/2022 13:44:51	00:21:50.753	53.505
06/15/2022 13:44:52	00:21:51.760	53.505
06/15/2022 13:44:53	00:21:52.760	53.505
06/15/2022 13:44:54	00:21:53.762	53.505
06/15/2022 13:44:55	00:21:54.765	53.505
06/15/2022 13:44:56	00:21:55.778	53.505
06/15/2022 13:44:57	00:21:56.779	53.505
06/15/2022 13:44:58	00:21:57.791	53.505
06/15/2022 13:44:59	00:21:58.806	53.505
06/15/2022 13:45:00	00:21:59.807	53.505
06/15/2022 13:45:01	00:22:00.823	53.505
06/15/2022 13:45:02	00:22:01.824	53.505
06/15/2022 13:45:03	00:22:02.838	53.505
06/15/2022 13:45:04	00:22:03.839	53.505
06/15/2022 13:45:05	00:22:04.839	53.505
06/15/2022 13:45:06	00:22:05.844	53.505
06/15/2022 13:45:07	00:22:06.859	53.505
06/15/2022 13:45:08	00:22:07.870	53.505
06/15/2022 13:45:09	00:22:08.879	53.505
06/15/2022 13:45:10	00:22:09.887	53.505
06/15/2022 13:45:11	00:22:10.892	53.505
06/15/2022 13:45:12	00:22:11.899	53.505
06/15/2022 13:45:14	00:22:12.909	53.505
06/15/2022 13:45:15	00:22:13.916	53.505
06/15/2022 13:45:16	00:22:14.925	53.505
06/15/2022 13:45:17	00:22:15.934	53.505
06/15/2022 13:45:18	00:22:16.947	53.505
06/15/2022 13:45:19	00:22:17.948	53.505
06/15/2022 13:45:20	00:22:17.948	53.505
06/15/2022 13:45:20	00:22:18.741	53.515
06/15/2022 13:45:21	00:22:19.966	53.515
06/15/2022 13:45:22	00:22:20.966	53.515
06/15/2022 13:45:23	00:22:21.981	53.515
06/15/2022 13:45:24	00:22:22.983	53.515
06/15/2022 13:45:25	00:22:23.993	53.515
06/15/2022 13:45:26	00:22:25.002	53.515
06/15/2022 13:45:27	00:22:26.010	53.515
06/15/2022 13:45:28	00:22:27.020	53.515
06/15/2022 13:45:29	00:22:28.026	53.515
06/15/2022 13:45:30	00:22:29.027	53.515
06/15/2022 13:45:31	00:22:30.033	53.515
06/15/2022 13:45:32	00:22:31.032	53.515
06/15/2022 13:45:33	00:22:32.045	53.515
06/15/2022 13:45:34	00:22:33.056	53.515
06/15/2022 13:45:35	00:22:34.058	53.515
06/15/2022 13:45:36	00:22:35.058	53.515
06/15/2022 13:45:37	00:22:36.061	53.515
06/15/2022 13:45:38	00:22:37.063	53.515
06/15/2022 13:45:39	00:22:38.073	53.515
06/15/2022 13:45:40	00:22:39.072	53.515
06/15/2022 13:45:41	00:22:40.075	53.515
06/15/2022 13:45:42	00:22:41.089	53.515
06/15/2022 13:45:43	00:22:42.096	53.515
06/15/2022 13:45:44	00:22:43.097	53.515
06/15/2022 13:45:45	00:22:44.104	53.515
06/15/2022 13:45:46	00:22:45.104	53.515
06/15/2022 13:45:47	00:22:46.114	53.515
06/15/2022 13:45:48	00:22:47.121	53.515
06/15/2022 13:45:49	00:22:48.123	53.515
06/15/2022 13:45:50	00:22:49.136	53.515
06/15/2022 13:45:51	00:22:50.138	53.515
06/15/2022 13:45:52	00:22:51.144	53.515
06/15/2022 13:45:53	00:22:52.145	53.515
06/15/2022 13:45:54	00:22:53.152	53.515
06/15/2022 13:45:55	00:22:54.166	53.515
06/15/2022 13:45:56	00:22:55.176	53.515
06/15/2022 13:45:57	00:22:56.175	53.515
06/15/2022 13:45:58	00:22:57.187	53.515
06/15/2022 13:45:59	00:22:58.199	53.515
06/15/2022 13:46:00	00:22:59.201	53.515
06/15/2022 13:46:01	00:23:00.209	53.515
06/15/2022 13:46:02	00:23:01.213	53.515
06/15/2022 13:46:03	00:23:02.219	53.515
06/15/2022 13:46:04	00:23:03.230	53.515
06/15/2022 13:46:05	00:23:04.246	53.515
06/15/2022 13:46:06	00:23:05.253	53.515
06/15/2022 13:46:07	00:23:06.266	53.515
06/15/2022 13:46:08	00:23:06.266	53.515
06/15/2022 13:46:08	00:23:07.185	53.526
06/15/2022 13:46:09	00:23:08.277	53.526
06/15/2022 13:46:10	00:23:09.277	53.526
06/15/2022 13:46:11	00:23:10.277	53.526
06/15/2022 13:46:12	00:23:11.283	53.526
06/15/2022 13:46:13	00:23:12.284	53.526
06/15/2022 13:46:14	00:23:13.292	53.526
06/15/2022 13:46:15	00:23:14.299	53.526
06/15/2022 13:46:16	00:23:15.298	53.526
06/15/2022 13:46:17	00:23:16.298	53.526
06/15/2022 13:46:18	00:23:17.299	53.526
06/15/2022 13:46:19	00:23:18.307	53.526
06/15/2022 13:46:20	00:23:19.315	53.526
06/15/2022 13:46:21	00:23:20.323	53.526
06/15/2022 13:46:22	00:23:21.326	53.526
06/15/2022 13:46:23	00:23:22.328	53.526
06/15/2022 13:46:24	00:23:23.339	53.526
06/15/2022 13:46:25	00:23:24.346	53.526
06/15/2022 13:46:26	00:23:25.356	53.526
06/15/2022 13:46:27	00:23:26.359	53.526
06/15/2022 13:46:28	00:23:27.361	53.526
06/15/2022 13:46:29	00:23:28.370	53.526
06/15/2022 13:46:30	00:23:29.370	53.526
06/15/2022 13:46:31	00:23:30.371	53.526
06/15/2022 13:46:32	00:23:31.372	53.526
06/15/2022 13:46:33	00:23:32.384	53.526
06/15/2022 13:46:34	00:23:33.391	53.526
06/15/2022 13:46:35	00:23:34.385	53.526
06/15/2022 13:46:36	00:23:35.386	53.526
06/15/2022 13:46:37	00:23:36.395	53.526
06/15/2022 13:46:38	00:23:37.405	53.526
06/15/2022 13:46:39	00:23:38.410	53.526
06/15/2022 13:46:40	00:23:39.418	53.526
06/15/2022 13:46:41	00:23:40.427	53.526
06/15/2022 13:46:42	00:23:41.432	53.526
06/15/2022 13:46:43	00:23:42.433	53.526
06/15/2022 13:46:44	00:23:43.438	53.526
06/15/2022 13:46:45	00:23:44.449	53.526
06/15/2022 13:46:46	00:23:45.449	53.526
06/15/2022 13:46:47	00:23:46.449	53.526
06/15/2022 13:46:48	00:23:47.464	53.526
06/15/2022 13:46:49	00:23:48.465	53.526
06/15/2022 13:46:50	00:23:49.465	53.526
06/15/2022 13:46:51	00:23:50.469	53.526
06/15/2022 13:46:52	00:23:51.484	53.526
06/15/2022 13:46:53	00:23:52.484	53.526
06/15/2022 13:46:54	00:23:53.487	53.526
06/15/2022 13:46:55	00:23:54.499	53.526
06/15/2022 13:46:56	00:23:55.510	53.526
06/15/2022 13:46:57	00:23:56.518	53.526
06/15/2022 13:46:58	00:23:57.527	53.526
06/15/2022 13:46:59	00:23:58.529	53.526
06/15/2022 13:47:00	00:23:59.541	53.526
06/15/2022 13:47:01	00:24:00.557	53.526
06/15/2022 13:47:02	00:24:01.557	53.526
06/15/2022 13:47:03	00:24:01.557	53.526
06/15/2022 13:47:03	00:24:02.088	53.536
06/15/2022 13:47:04	00:24:03.565	53.536
06/15/2022 13:47:05	00:24:04.575	53.536
06/15/2022 13:47:06	00:24:05.576	53.536
06/15/2022 13:47:07	00:24:06.587	53.536
06/15/2022 13:47:08	00:24:07.590	53.536
06/15/2022 13:47:09	00:24:08.591	53.536
06/15/2022 13:47:10	00:24:09.590	53.536
06/15/2022 13:47:11	00:24:10.603	53.536
06/15/2022 13:47:12	00:24:11.611	53.536
06/15/2022 13:47:13	00:24:12.612	53.536
06/15/2022 13:47:14	00:24:13.618	53.536
06/15/2022 13:47:15	00:24:14.620	53.536
06/15/2022 13:47:16	00:24:15.619	53.536
06/15/2022 13:47:17	00:24:16.634	53.536
06/15/2022 13:47:18	00:24:17.644	53.536
06/15/2022 13:47:19	00:24:18.650	53.536
06/15/2022 13:47:20	00:24:19.650	53.536
06/15/2022 13:47:21	00:24:20.659	53.536
06/15/2022 13:47:22	00:24:21.683	53.536
06/15/2022 13:47:23	00:24:22.685	53.536
06/15/2022 13:47:24	00:24:23.686	53.536
06/15/2022 13:47:25	00:24:24.700	53.536
06/15/2022 13:47:26	00:24:25.714	53.536
06/15/2022 13:47:27	00:24:26.722	53.536
06/15/2022 13:47:28	00:24:27.731	53.536
06/15/2022 13:47:29	00:24:28.755	53.536
06/15/2022 13:47:30	00:24:29.738	53.536
06/15/2022 13:47:31	00:24:30.738	53.536
06/15/2022 13:47:32	00:24:31.748	53.536
06/15/2022 13:47:33	00:24:32.750	53.536
06/15/2022 13:47:34	00:24:33.761	53.536
06/15/2022 13:47:35	00:24:34.766	53.536
06/15/2022 13:47:36	00:24:35.766	53.536
06/15/2022 13:47:37	00:24:36.778	53.536
06/15/2022 13:47:38	00:24:37.785	53.536
06/15/2022 13:47:39	00:24:38.791	53.536
06/15/2022 13:47:40	00:24:39.792	53.536
06/15/2022 13:47:41	00:24:40.799	53.536
06/15/2022 13:47:42	00:24:41.810	53.536
06/15/2022 13:47:43	00:24:42.812	53.536
06/15/2022 13:47:44	00:24:43.823	53.536
06/15/2022 13:47:45	00:24:44.829	53.536
06/15/2022 13:47:46	00:24:45.842	53.536
06/15/2022 13:47:47	00:24:46.862	53.536
06/15/2022 13:47:48	00:24:47.856	53.536
06/15/2022 13:47:49	00:24:48.856	53.536
06/15/2022 13:47:50	00:24:48.856	53.536
06/15/2022 13:47:50	00:24:48.868	53.546
06/15/2022 13:47:51	00:24:50.870	53.546
06/15/2022 13:47:52	00:24:51.870	53.546
06/15/2022 13:47:53	00:24:52.878	53.546
06/15/2022 13:47:54	00:24:53.879	53.546
06/15/2022 13:47:55	00:24:54.885	53.546
06/15/2022 13:47:56	00:24:55.893	53.546
06/15/2022 13:47:57	00:24:56.902	53.546
06/15/2022 13:47:59	00:24:57.915	53.546
06/15/2022 13:48:00	00:24:58.916	53.546
06/15/2022 13:48:01	00:24:59.917	53.546
06/15/2022 13:48:02	00:25:00.924	53.546
06/15/2022 13:48:03	00:25:01.932	53.546
06/15/2022 13:48:04	00:25:02.940	53.546
06/15/2022 13:48:05	00:25:03.949	53.546
06/15/2022 13:48:06	00:25:04.948	53.546
06/15/2022 13:48:07	00:25:05.956	53.546
06/15/2022 13:48:08	00:25:06.962	53.546
06/15/2022 13:48:09	00:25:07.968	53.546
06/15/2022 13:48:10	00:25:08.981	53.546
06/15/2022 13:48:11	00:25:09.981	53.546
06/15/2022 13:48:12	00:25:10.982	53.546
06/15/2022 13:48:13	00:25:11.993	53.546
06/15/2022 13:48:14	00:25:13.002	53.546
06/15/2022 13:48:15	00:25:14.011	53.546
06/15/2022 13:48:16	00:25:15.017	53.546
06/15/2022 13:48:17	00:25:16.017	53.546
06/15/2022 13:48:18	00:25:17.040	53.546
06/15/2022 13:48:19	00:25:18.041	53.546
06/15/2022 13:48:20	00:25:19.047	53.546
06/15/2022 13:48:21	00:25:20.057	53.546
06/15/2022 13:48:22	00:25:21.067	53.546
06/15/2022 13:48:23	00:25:22.078	53.546
06/15/2022 13:48:24	00:25:23.078	53.546
06/15/2022 13:48:25	00:25:24.094	53.546
06/15/2022 13:48:26	00:25:25.097	53.546
06/15/2022 13:48:27	00:25:26.104	53.546
06/15/2022 13:48:28	00:25:27.114	53.546
06/15/2022 13:48:29	00:25:28.123	53.546
06/15/2022 13:48:30	00:25:29.128	53.546
06/15/2022 13:48:31	00:25:30.136	53.546
06/15/2022 13:48:32	00:25:31.160	53.546
06/15/2022 13:48:33	00:25:32.141	53.546
06/15/2022 13:48:34	00:25:33.151	53.546
06/15/2022 13:48:35	00:25:34.152	53.546
06/15/2022 13:48:36	00:25:35.157	53.546
06/15/2022 13:48:37	00:25:36.167	53.546
06/15/2022 13:48:38	00:25:37.175	53.546
06/15/2022 13:48:39	00:25:38.182	53.546
06/15/2022 13:48:40	00:25:39.183	53.546
06/15/2022 13:48:41	00:25:40.197	53.546
06/15/2022 13:48:42	00:25:41.197	53.546
06/15/2022 13:48:43	00:25:42.200	53.546
06/15/2022 13:48:44	00:25:43.200	53.546
06/15/2022 13:48:45	00:25:44.213	53.546
06/15/2022 13:48:46	00:25:45.224	53.546
06/15/2022 13:48:47	00:25:46.230	53.546
06/15/2022 13:48:48	00:25:47.245	53.546
06/15/2022 13:48:49	00:25:47.245	53.546
06/15/2022 13:48:49	00:25:47.589	53.556
06/15/2022 13:48:50	00:25:49.246	53.556
06/15/2022 13:48:51	00:25:50.254	53.556
06/15/2022 13:48:52	00:25:51.260	53.556
06/15/2022 13:48:53	00:25:52.266	53.556
06/15/2022 13:48:54	00:25:53.281	53.556
06/15/2022 13:48:55	00:25:54.290	53.556
06/15/2022 13:48:56	00:25:55.291	53.556
06/15/2022 13:48:57	00:25:56.291	53.556
06/15/2022 13:48:58	00:25:57.297	53.556
06/15/2022 13:48:59	00:25:58.312	53.556
06/15/2022 13:49:00	00:25:59.318	53.556
06/15/2022 13:49:01	00:26:00.323	53.556
06/15/2022 13:49:02	00:26:01.337	53.556
06/15/2022 13:49:03	00:26:02.344	53.556
06/15/2022 13:49:04	00:26:03.353	53.556
06/15/2022 13:49:05	00:26:04.361	53.556
06/15/2022 13:49:06	00:26:05.369	53.556
06/15/2022 13:49:07	00:26:06.374	53.556
06/15/2022 13:49:08	00:26:07.376	53.556
06/15/2022 13:49:09	00:26:08.386	53.556
06/15/2022 13:49:10	00:26:09.385	53.556
06/15/2022 13:49:11	00:26:10.392	53.556
06/15/2022 13:49:12	00:26:11.405	53.556
06/15/2022 13:49:13	00:26:12.417	53.556
06/15/2022 13:49:14	00:26:13.417	53.556
06/15/2022 13:49:15	00:26:14.433	53.556
06/15/2022 13:49:16	00:26:15.434	53.556
06/15/2022 13:49:17	00:26:16.448	53.556
06/15/2022 13:49:18	00:26:17.448	53.556
06/15/2022 13:49:19	00:26:18.458	53.556
06/15/2022 13:49:20	00:26:19.470	53.556
06/15/2022 13:49:21	00:26:20.471	53.556
06/15/2022 13:49:22	00:26:21.471	53.556
06/15/2022 13:49:23	00:26:22.477	53.556
06/15/2022 13:49:24	00:26:23.478	53.556
06/15/2022 13:49:25	00:26:24.480	53.556
06/15/2022 13:49:26	00:26:25.482	53.556
06/15/2022 13:49:27	00:26:26.494	53.556
06/15/2022 13:49:28	00:26:27.502	53.556
06/15/2022 13:49:29	00:26:28.499	53.556
06/15/2022 13:49:30	00:26:29.512	53.556
06/15/2022 13:49:31	00:26:30.513	53.556
06/15/2022 13:49:32	00:26:31.519	53.556
06/15/2022 13:49:33	00:26:32.531	53.556
06/15/2022 13:49:34	00:26:33.533	53.556
06/15/2022 13:49:35	00:26:34.541	53.556
06/15/2022 13:49:36	00:26:35.549	53.556
06/15/2022 13:49:37	00:26:36.551	53.556
06/15/2022 13:49:38	00:26:37.560	53.556
06/15/2022 13:49:39	00:26:38.562	53.556
06/15/2022 13:49:40	00:26:39.574	53.556
06/15/2022 13:49:41	00:26:40.590	53.556
06/15/2022 13:49:42	00:26:41.605	53.556
06/15/2022 13:49:43	00:26:42.609	53.556
06/15/2022 13:49:44	00:26:43.622	53.556
06/15/2022 13:49:45	00:26:44.622	53.556
06/15/2022 13:49:46	00:26:44.622	53.556
06/15/2022 13:49:46	00:26:44.632	53.566
06/15/2022 13:49:47	00:26:46.636	53.566
06/15/2022 13:49:48	00:26:47.642	53.566
06/15/2022 13:49:49	00:26:48.656	53.566
06/15/2022 13:49:50	00:26:49.666	53.566
06/15/2022 13:49:51	00:26:50.674	53.566
06/15/2022 13:49:52	00:26:51.683	53.566
06/15/2022 13:49:53	00:26:52.683	53.566
06/15/2022 13:49:54	00:26:53.684	53.566
06/15/2022 13:49:55	00:26:54.687	53.566
06/15/2022 13:49:56	00:26:55.698	53.566
06/15/2022 13:49:57	00:26:56.703	53.566
06/15/2022 13:49:58	00:26:57.699	53.566
06/15/2022 13:49:59	00:26:58.713	53.566
06/15/2022 13:50:00	00:26:59.712	53.566
06/15/2022 13:50:01	00:27:00.724	53.566
06/15/2022 13:50:02	00:27:01.734	53.566
06/15/2022 13:50:03	00:27:02.737	53.566
06/15/2022 13:50:04	00:27:03.738	53.566
06/15/2022 13:50:05	00:27:04.743	53.566
06/15/2022 13:50:06	00:27:05.753	53.566
06/15/2022 13:50:07	00:27:06.760	53.566
06/15/2022 13:50:08	00:27:07.764	53.566
06/15/2022 13:50:09	00:27:08.769	53.566
06/15/2022 13:50:10	00:27:09.776	53.566
06/15/2022 13:50:11	00:27:10.785	53.566
06/15/2022 13:50:12	00:27:11.800	53.566
06/15/2022 13:50:13	00:27:12.807	53.566
06/15/2022 13:50:14	00:27:13.808	53.566
06/15/2022 13:50:15	00:27:14.817	53.566
06/15/2022 13:50:16	00:27:15.822	53.566
06/15/2022 13:50:17	00:27:16.829	53.566
06/15/2022 13:50:18	00:27:17.830	53.566
06/15/2022 13:50:19	00:27:18.838	53.566
06/15/2022 13:50:20	00:27:19.845	53.566
06/15/2022 13:50:21	00:27:20.858	53.566
06/15/2022 13:50:22	00:27:21.858	53.566
06/15/2022 13:50:23	00:27:22.871	53.566
06/15/2022 13:50:24	00:27:23.871	53.566
06/15/2022 13:50:25	00:27:24.878	53.566
06/15/2022 13:50:26	00:27:25.890	53.566
06/15/2022 13:50:27	00:27:26.900	53.566
06/15/2022 13:50:28	00:27:27.907	53.566
06/15/2022 13:50:30	00:27:28.917	53.566
06/15/2022 13:50:31	00:27:29.926	53.566
06/15/2022 13:50:32	00:27:30.932	53.566
06/15/2022 13:50:33	00:27:31.932	53.566
06/15/2022 13:50:34	00:27:32.934	53.566
06/15/2022 13:50:35	00:27:33.938	53.566
06/15/2022 13:50:36	00:27:34.952	53.566
06/15/2022 13:50:37	00:27:35.974	53.566
06/15/2022 13:50:38	00:27:36.977	53.566
06/15/2022 13:50:39	00:27:37.984	53.566
06/15/2022 13:50:40	00:27:38.995	53.566
06/15/2022 13:50:41	00:27:39.998	53.566
06/15/2022 13:50:42	00:27:41.010	53.566
06/15/2022 13:50:43	00:27:41.010	53.566
06/15/2022 13:50:43	00:27:41.077	53.576
06/15/2022 13:50:44	00:27:43.014	53.576
06/15/2022 13:50:45	00:27:44.031	53.576
06/15/2022 13:50:46	00:27:45.027	53.576
06/15/2022 13:50:47	00:27:46.033	53.576
06/15/2022 13:50:48	00:27:47.032	53.576
06/15/2022 13:50:49	00:27:48.044	53.576
06/15/2022 13:50:50	00:27:49.043	53.576
06/15/2022 13:50:51	00:27:50.046	53.576
06/15/2022 13:50:52	00:27:51.050	53.576
06/15/2022 13:50:53	00:27:52.061	53.576
06/15/2022 13:50:54	00:27:53.066	53.576
06/15/2022 13:50:55	00:27:54.082	53.576
06/15/2022 13:50:56	00:27:55.079	53.576
06/15/2022 13:50:57	00:27:56.082	53.576
06/15/2022 13:50:58	00:27:57.089	53.576
06/15/2022 13:50:59	00:27:58.098	53.576
06/15/2022 13:51:00	00:27:59.107	53.576
06/15/2022 13:51:01	00:28:00.107	53.576
06/15/2022 13:51:02	00:28:01.108	53.576
06/15/2022 13:51:03	00:28:02.120	53.576
06/15/2022 13:51:04	00:28:03.128	53.576
06/15/2022 13:51:05	00:28:04.137	53.576
06/15/2022 13:51:06	00:28:05.138	53.576
06/15/2022 13:51:07	00:28:06.145	53.576
06/15/2022 13:51:08	00:28:07.157	53.576
06/15/2022 13:51:09	00:28:08.157	53.576
06/15/2022 13:51:10	00:28:09.172	53.576
06/15/2022 13:51:11	00:28:10.166	53.576
06/15/2022 13:51:12	00:28:11.170	53.576
06/15/2022 13:51:13	00:28:12.167	53.576
06/15/2022 13:51:14	00:28:13.182	53.576
06/15/2022 13:51:15	00:28:14.186	53.576
06/15/2022 13:51:16	00:28:15.187	53.576
06/15/2022 13:51:17	00:28:16.202	53.576
06/15/2022 13:51:18	00:28:17.213	53.576
06/15/2022 13:51:19	00:28:18.220	53.576
06/15/2022 13:51:20	00:28:19.228	53.576
06/15/2022 13:51:21	00:28:20.229	53.576
06/15/2022 13:51:22	00:28:21.237	53.576
06/15/2022 13:51:23	00:28:22.247	53.576
06/15/2022 13:51:24	00:28:23.254	53.576
06/15/2022 13:51:25	00:28:24.257	53.576
06/15/2022 13:51:26	00:28:25.265	53.576
06/15/2022 13:51:27	00:28:26.281	53.576
06/15/2022 13:51:28	00:28:27.285	53.576
06/15/2022 13:51:29	00:28:28.290	53.576
06/15/2022 13:51:30	00:28:29.296	53.576
06/15/2022 13:51:31	00:28:30.309	53.576
06/15/2022 13:51:32	00:28:31.310	53.576
06/15/2022 13:51:33	00:28:32.310	53.576
06/15/2022 13:51:34	00:28:33.312	53.576
06/15/2022 13:51:35	00:28:34.317	53.576
06/15/2022 13:51:36	00:28:35.327	53.576
06/15/2022 13:51:37	00:28:36.339	53.576
06/15/2022 13:51:38	00:28:37.345	53.576
06/15/2022 13:51:39	00:28:38.355	53.576
06/15/2022 13:51:40	00:28:39.362	53.576
06/15/2022 13:51:41	00:28:40.370	53.576
06/15/2022 13:51:42	00:28:41.370	53.576
06/15/2022 13:51:43	00:28:42.377	53.576
06/15/2022 13:51:44	00:28:43.377	53.576
06/15/2022 13:51:45	00:28:44.387	53.576
06/15/2022 13:51:46	00:28:45.391	53.576
06/15/2022 13:51:47	00:28:46.403	53.576
06/15/2022 13:51:48	00:28:47.416	53.576
06/15/2022 13:51:49	00:28:48.417	53.576
06/15/2022 13:51:50	00:28:49.416	53.576
06/15/2022 13:51:51	00:28:50.418	53.576
06/15/2022 13:51:52	00:28:51.426	53.576
06/15/2022 13:51:53	00:28:52.436	53.576
06/15/2022 13:51:54	00:28:53.449	53.576
06/15/2022 13:51:55	00:28:54.450	53.576
06/15/2022 13:51:56	00:28:55.455	53.576
06/15/2022 13:51:57	00:28:56.462	53.576
06/15/2022 13:51:58	00:28:57.463	53.576
06/15/2022 13:51:59	00:28:58.466	53.576
06/15/2022 13:52:00	00:28:59.470	53.576
06/15/2022 13:52:01	00:29:00.479	53.576
06/15/2022 13:52:02	00:29:01.480	53.576
06/15/2022 13:52:03	00:29:02.488	53.576
06/15/2022 13:52:04	00:29:03.496	53.576
06/15/2022 13:52:05	00:29:04.497	53.576
06/15/2022 13:52:06	00:29:05.510	53.576
06/15/2022 13:52:07	00:29:06.512	53.576
06/15/2022 13:52:08	00:29:07.510	53.576
06/15/2022 13:52:09	00:29:08.511	53.576
06/15/2022 13:52:10	00:29:09.518	53.576
06/15/2022 13:52:11	00:29:10.526	53.576
06/15/2022 13:52:12	00:29:11.526	53.576
06/15/2022 13:52:13	00:29:12.534	53.576
06/15/2022 13:52:14	00:29:13.529	53.576
06/15/2022 13:52:15	00:29:14.532	53.576
06/15/2022 13:52:16	00:29:15.545	53.576
06/15/2022 13:52:17	00:29:16.565	53.576
06/15/2022 13:52:18	00:29:17.564	53.576
06/15/2022 13:52:19	00:29:18.569	53.576
06/15/2022 13:52:20	00:29:19.573	53.576
06/15/2022 13:52:21	00:29:20.582	53.576
06/15/2022 13:52:22	00:29:21.590	53.576
06/15/2022 13:52:23	00:29:22.596	53.576
06/15/2022 13:52:24	00:29:23.605	53.576
06/15/2022 13:52:25	00:29:24.605	53.576
06/15/2022 13:52:26	00:29:25.623	53.576
06/15/2022 13:52:27	00:29:26.621	53.576
06/15/2022 13:52:28	00:29:27.622	53.576
06/15/2022 13:52:29	00:29:28.627	53.576
06/15/2022 13:52:30	00:29:29.629	53.576
06/15/2022 13:52:31	00:29:30.636	53.576
06/15/2022 13:52:32	00:29:31.642	53.576
06/15/2022 13:52:33	00:29:32.643	53.576
06/15/2022 13:52:34	00:29:33.651	53.576
06/15/2022 13:52:35	00:29:34.650	53.576
06/15/2022 13:52:36	00:29:35.656	53.576
06/15/2022 13:52:37	00:29:36.667	53.576
06/15/2022 13:52:38	00:29:37.667	53.576
06/15/2022 13:52:39	00:29:38.668	53.576
06/15/2022 13:52:40	00:29:39.673	53.576
06/15/2022 13:52:41	00:29:40.676	53.576
06/15/2022 13:52:42	00:29:41.682	53.576
06/15/2022 13:52:43	00:29:42.697	53.576
06/15/2022 13:52:44	00:29:43.698	53.576
06/15/2022 13:52:45	00:29:44.700	53.576
06/15/2022 13:52:46	00:29:45.708	53.576
06/15/2022 13:52:47	00:29:46.712	53.576
06/15/2022 13:52:48	00:29:47.714	53.576
06/15/2022 13:52:49	00:29:48.722	53.576
06/15/2022 13:52:50	00:29:49.728	53.576
06/15/2022 13:52:51	00:29:50.728	53.576
06/15/2022 13:52:52	00:29:51.736	53.576
06/15/2022 13:52:53	00:29:52.744	53.576
06/15/2022 13:52:54	00:29:53.753	53.576
06/15/2022 13:52:55	00:29:54.759	53.576
06/15/2022 13:52:56	00:29:55.761	53.576
06/15/2022 13:52:57	00:29:56.762	53.576
06/15/2022 13:52:58	00:29:57.770	53.576
06/15/2022 13:52:59	00:29:58.777	53.576
06/15/2022 13:53:00	00:29:59.795	53.576
06/15/2022 13:53:01	00:30:00.811	53.576
06/15/2022 13:53:02	00:30:01.807	53.576
06/15/2022 13:53:03	00:30:02.813	53.576
06/15/2022 13:53:04	00:30:03.816	53.576
06/15/2022 13:53:05	00:30:04.822	53.576
06/15/2022 13:53:06	00:30:05.832	53.576
06/15/2022 13:53:07	00:30:06.841	53.576
06/15/2022 13:53:08	00:30:07.844	53.576
06/15/2022 13:53:09	00:30:08.844	53.576
06/15/2022 13:53:10	00:30:09.847	53.576
06/15/2022 13:53:11	00:30:10.855	53.576
06/15/2022 13:53:12	00:30:11.854	53.576
06/15/2022 13:53:13	00:30:12.863	53.576
06/15/2022 13:53:14	00:30:13.874	53.576
06/15/2022 13:53:15	00:30:14.877	53.576
06/15/2022 13:53:16	00:30:15.887	53.576
06/15/2022 13:53:17	00:30:16.887	53.576
06/15/2022 13:53:18	00:30:17.890	53.576
06/15/2022 13:53:19	00:30:18.890	53.576
06/15/2022 13:53:21	00:30:19.910	53.576
06/15/2022 13:53:21	00:30:20.905	53.576
06/15/2022 13:53:23	00:30:21.918	53.576
06/15/2022 13:53:24	00:30:22.925	53.576
06/15/2022 13:53:25	00:30:23.931	53.576
06/15/2022 13:53:26	00:30:23.931	53.576
06/15/2022 13:53:26	00:30:24.199	53.586
06/15/2022 13:53:27	00:30:25.935	53.586
06/15/2022 13:53:28	00:30:26.942	53.586
06/15/2022 13:53:29	00:30:27.947	53.586
06/15/2022 13:53:30	00:30:28.964	53.586
06/15/2022 13:53:31	00:30:29.968	53.586
06/15/2022 13:53:32	00:30:30.971	53.586
06/15/2022 13:53:33	00:30:31.981	53.586
06/15/2022 13:53:34	00:30:32.995	53.586
06/15/2022 13:53:35	00:30:34.004	53.586
06/15/2022 13:53:36	00:30:35.013	53.586
06/15/2022 13:53:37	00:30:36.028	53.586
06/15/2022 13:53:38	00:30:37.033	53.586
06/15/2022 13:53:39	00:30:38.043	53.586
06/15/2022 13:53:40	00:30:39.050	53.586
06/15/2022 13:53:41	00:30:40.056	53.586
06/15/2022 13:53:42	00:30:41.063	53.586
06/15/2022 13:53:43	00:30:42.072	53.586
06/15/2022 13:53:44	00:30:43.074	53.586
06/15/2022 13:53:45	00:30:44.081	53.586
06/15/2022 13:53:46	00:30:45.081	53.586
06/15/2022 13:53:47	00:30:46.090	53.586
06/15/2022 13:53:48	00:30:47.097	53.586
06/15/2022 13:53:49	00:30:48.109	53.586
06/15/2022 13:53:50	00:30:49.112	53.586
06/15/2022 13:53:51	00:30:50.122	53.586
06/15/2022 13:53:52	00:30:51.122	53.586
06/15/2022 13:53:53	00:30:52.126	53.586
06/15/2022 13:53:54	00:30:53.134	53.586
06/15/2022 13:53:55	00:30:54.136	53.586
06/15/2022 13:53:56	00:30:55.138	53.586
06/15/2022 13:53:57	00:30:56.158	53.586
06/15/2022 13:53:58	00:30:57.151	53.586
06/15/2022 13:53:59	00:30:58.153	53.586
