Local Date/Time	Relative Time	solvent-a:composition [%]
06/15/2022 13:34:10	00:11:08.195	92.520
06/15/2022 13:34:10	00:11:08.199	92.520
06/15/2022 13:34:10	00:11:08.299	92.520
06/15/2022 13:34:10	00:11:08.399	92.520
06/15/2022 13:34:10	00:11:08.501	92.520
06/15/2022 13:34:10	00:11:08.603	92.520
06/15/2022 13:34:10	00:11:08.705	92.520
06/15/2022 13:34:10	00:11:08.807	92.520
06/15/2022 13:34:10	00:11:08.909	92.520
06/15/2022 13:34:10	00:11:09.011	92.520
06/15/2022 13:34:11	00:11:09.113	92.520
06/15/2022 13:34:11	00:11:09.215	92.520
06/15/2022 13:34:11	00:11:09.316	92.520
06/15/2022 13:34:11	00:11:09.317	92.520
06/15/2022 13:34:11	00:11:09.418	92.520
06/15/2022 13:34:11	00:11:09.519	92.520
06/15/2022 13:34:11	00:11:09.619	92.520
06/15/2022 13:34:11	00:11:09.719	92.520
06/15/2022 13:34:11	00:11:09.821	92.520
06/15/2022 13:34:11	00:11:09.923	92.520
06/15/2022 13:34:11	00:11:10.025	92.520
06/15/2022 13:34:12	00:11:10.127	92.520
06/15/2022 13:34:12	00:11:10.229	92.520
06/15/2022 13:34:12	00:11:10.331	92.520
06/15/2022 13:34:12	00:11:10.442	92.520
06/15/2022 13:34:12	00:11:10.543	92.520
06/15/2022 13:34:12	00:11:10.644	92.520
06/15/2022 13:34:12	00:11:10.645	92.520
06/15/2022 13:34:12	00:11:10.746	92.520
06/15/2022 13:34:12	00:11:10.846	92.520
06/15/2022 13:34:12	00:11:10.947	92.520
06/15/2022 13:34:12	00:11:11.047	92.520
06/15/2022 13:34:13	00:11:11.147	92.520
06/15/2022 13:34:13	00:11:11.249	92.520
06/15/2022 13:34:13	00:11:11.351	92.520
06/15/2022 13:34:13	00:11:11.453	92.520
06/15/2022 13:34:13	00:11:11.555	92.520
06/15/2022 13:34:13	00:11:11.657	92.520
06/15/2022 13:34:13	00:11:11.759	92.520
06/15/2022 13:34:13	00:11:11.861	92.520
06/15/2022 13:34:13	00:11:11.963	92.520
06/15/2022 13:34:13	00:11:12.065	92.520
06/15/2022 13:34:14	00:11:12.166	92.520
06/15/2022 13:34:14	00:11:12.167	92.520
06/15/2022 13:34:14	00:11:12.269	92.520
06/15/2022 13:34:14	00:11:12.369	92.520
06/15/2022 13:34:14	00:11:12.469	92.420
06/15/2022 13:34:14	00:11:12.569	92.420
06/15/2022 13:34:14	00:11:12.671	92.420
06/15/2022 13:34:14	00:11:12.773	92.420
06/15/2022 13:34:14	00:11:12.875	92.420
06/15/2022 13:34:14	00:11:12.977	92.420
06/15/2022 13:34:15	00:11:13.079	92.420
06/15/2022 13:34:15	00:11:13.181	92.420
06/15/2022 13:34:15	00:11:13.283	92.420
06/15/2022 13:34:15	00:11:13.384	92.420
06/15/2022 13:34:15	00:11:13.385	92.420
06/15/2022 13:34:15	00:11:13.486	92.420
06/15/2022 13:34:15	00:11:13.588	92.420
06/15/2022 13:34:15	00:11:13.589	92.420
06/15/2022 13:34:15	00:11:13.691	92.420
06/15/2022 13:34:15	00:11:13.791	92.420
06/15/2022 13:34:15	00:11:13.891	92.420
06/15/2022 13:34:15	00:11:13.993	92.420
06/15/2022 13:34:16	00:11:14.095	92.420
06/15/2022 13:34:16	00:11:14.197	92.420
06/15/2022 13:34:16	00:11:14.299	92.420
06/15/2022 13:34:16	00:11:14.401	92.420
06/15/2022 13:34:16	00:11:14.503	92.420
06/15/2022 13:34:16	00:11:14.605	92.420
06/15/2022 13:34:16	00:11:14.707	92.420
06/15/2022 13:34:16	00:11:14.808	92.420
06/15/2022 13:34:16	00:11:14.809	92.420
06/15/2022 13:34:16	00:11:14.911	92.420
06/15/2022 13:34:16	00:11:15.012	92.420
06/15/2022 13:34:16	00:11:15.013	92.420
06/15/2022 13:34:17	00:11:15.115	92.420
06/15/2022 13:34:17	00:11:15.215	92.420
06/15/2022 13:34:17	00:11:15.315	92.420
06/15/2022 13:34:17	00:11:15.415	92.420
06/15/2022 13:34:17	00:11:15.517	92.420
06/15/2022 13:34:17	00:11:15.619	92.420
06/15/2022 13:34:17	00:11:15.721	92.420
06/15/2022 13:34:17	00:11:15.823	92.420
06/15/2022 13:34:17	00:11:15.925	92.420
06/15/2022 13:34:17	00:11:16.027	92.420
06/15/2022 13:34:18	00:11:16.129	92.420
06/15/2022 13:34:18	00:11:16.230	92.420
06/15/2022 13:34:18	00:11:16.332	92.420
06/15/2022 13:34:18	00:11:16.432	92.420
06/15/2022 13:34:18	00:11:16.533	92.420
06/15/2022 13:34:18	00:11:16.633	92.420
06/15/2022 13:34:18	00:11:16.735	92.420
06/15/2022 13:34:18	00:11:16.837	92.420
06/15/2022 13:34:18	00:11:16.939	92.420
06/15/2022 13:34:18	00:11:17.041	92.420
06/15/2022 13:34:19	00:11:17.143	92.338
06/15/2022 13:34:19	00:11:17.245	92.338
06/15/2022 13:34:19	00:11:17.347	92.338
06/15/2022 13:34:19	00:11:17.449	92.338
06/15/2022 13:34:19	00:11:17.550	92.338
06/15/2022 13:34:19	00:11:17.551	92.338
06/15/2022 13:34:19	00:11:17.652	92.338
06/15/2022 13:34:19	00:11:17.653	92.338
06/15/2022 13:34:19	00:11:17.754	92.338
06/15/2022 13:34:19	00:11:17.854	92.338
06/15/2022 13:34:19	00:11:17.955	92.338
06/15/2022 13:34:19	00:11:18.055	92.338
06/15/2022 13:34:20	00:11:18.157	92.338
06/15/2022 13:34:20	00:11:18.259	92.338
06/15/2022 13:34:20	00:11:18.264	92.338
06/15/2022 13:34:20	00:11:18.365	92.338
06/15/2022 13:34:20	00:11:18.467	92.338
06/15/2022 13:34:20	00:11:18.569	92.338
06/15/2022 13:34:20	00:11:18.671	92.338
06/15/2022 13:34:20	00:11:18.773	92.338
06/15/2022 13:34:20	00:11:18.875	92.338
06/15/2022 13:34:20	00:11:18.976	92.338
06/15/2022 13:34:20	00:11:18.977	92.338
06/15/2022 13:34:20	00:11:19.078	92.338
06/15/2022 13:34:21	00:11:19.178	92.338
06/15/2022 13:34:21	00:11:19.278	92.338
06/15/2022 13:34:21	00:11:19.379	92.338
06/15/2022 13:34:21	00:11:19.479	92.338
06/15/2022 13:34:21	00:11:19.581	92.338
06/15/2022 13:34:21	00:11:19.683	92.338
06/15/2022 13:34:21	00:11:19.785	92.338
06/15/2022 13:34:21	00:11:19.887	92.338
06/15/2022 13:34:21	00:11:19.989	92.338
06/15/2022 13:34:21	00:11:20.091	92.338
06/15/2022 13:34:22	00:11:20.193	92.338
06/15/2022 13:34:22	00:11:20.294	92.338
06/15/2022 13:34:22	00:11:20.295	92.338
06/15/2022 13:34:22	00:11:20.396	92.338
06/15/2022 13:34:22	00:11:20.397	92.338
06/15/2022 13:34:22	00:11:20.498	92.338
06/15/2022 13:34:22	00:11:20.598	92.338
06/15/2022 13:34:22	00:11:20.698	92.338
06/15/2022 13:34:22	00:11:20.799	92.338
06/15/2022 13:34:22	00:11:20.899	92.338
06/15/2022 13:34:22	00:11:21.001	92.338
06/15/2022 13:34:22	00:11:21.103	92.338
06/15/2022 13:34:23	00:11:21.205	92.338
06/15/2022 13:34:23	00:11:21.307	92.338
06/15/2022 13:34:23	00:11:21.409	92.338
06/15/2022 13:34:23	00:11:21.511	92.338
06/15/2022 13:34:23	00:11:21.613	92.338
06/15/2022 13:34:23	00:11:21.715	92.240
06/15/2022 13:34:23	00:11:21.816	92.240
06/15/2022 13:34:23	00:11:21.817	92.240
06/15/2022 13:34:23	00:11:21.918	92.240
06/15/2022 13:34:23	00:11:21.919	92.240
06/15/2022 13:34:23	00:11:22.020	92.240
06/15/2022 13:34:23	00:11:22.121	92.240
06/15/2022 13:34:23	00:11:22.121	92.240
06/15/2022 13:34:24	00:11:22.223	92.240
06/15/2022 13:34:24	00:11:22.323	92.240
06/15/2022 13:34:24	00:11:22.425	92.240
06/15/2022 13:34:24	00:11:22.527	92.240
06/15/2022 13:34:24	00:11:22.629	92.240
06/15/2022 13:34:24	00:11:22.731	92.240
06/15/2022 13:34:24	00:11:22.833	92.240
06/15/2022 13:34:24	00:11:22.935	92.240
06/15/2022 13:34:24	00:11:23.037	92.240
06/15/2022 13:34:25	00:11:23.139	92.240
06/15/2022 13:34:25	00:11:23.240	92.240
06/15/2022 13:34:25	00:11:23.241	92.240
06/15/2022 13:34:25	00:11:23.342	92.240
06/15/2022 13:34:25	00:11:23.442	92.240
06/15/2022 13:34:25	00:11:23.543	92.240
06/15/2022 13:34:25	00:11:23.643	92.240
06/15/2022 13:34:25	00:11:23.745	92.240
06/15/2022 13:34:25	00:11:23.847	92.240
06/15/2022 13:34:25	00:11:23.949	92.240
06/15/2022 13:34:25	00:11:24.051	92.240
06/15/2022 13:34:26	00:11:24.153	92.240
06/15/2022 13:34:26	00:11:24.255	92.240
06/15/2022 13:34:26	00:11:24.357	92.240
06/15/2022 13:34:26	00:11:24.459	92.240
06/15/2022 13:34:26	00:11:24.562	92.240
06/15/2022 13:34:26	00:11:24.662	92.240
06/15/2022 13:34:26	00:11:24.663	92.240
06/15/2022 13:34:26	00:11:24.764	92.240
06/15/2022 13:34:26	00:11:24.765	92.240
06/15/2022 13:34:26	00:11:24.866	92.240
06/15/2022 13:34:26	00:11:24.867	92.240
06/15/2022 13:34:26	00:11:24.969	92.240
06/15/2022 13:34:26	00:11:25.069	92.240
06/15/2022 13:34:27	00:11:25.171	92.240
06/15/2022 13:34:27	00:11:25.273	92.240
06/15/2022 13:34:27	00:11:25.375	92.240
06/15/2022 13:34:27	00:11:25.477	92.240
06/15/2022 13:34:27	00:11:25.579	92.240
06/15/2022 13:34:27	00:11:25.681	92.240
06/15/2022 13:34:27	00:11:25.783	92.240
06/15/2022 13:34:27	00:11:25.884	92.240
06/15/2022 13:34:27	00:11:25.885	92.240
06/15/2022 13:34:27	00:11:25.986	92.240
06/15/2022 13:34:27	00:11:26.086	92.240
06/15/2022 13:34:28	00:11:26.188	92.240
06/15/2022 13:34:28	00:11:26.288	92.240
06/15/2022 13:34:28	00:11:26.389	92.098
06/15/2022 13:34:28	00:11:26.489	92.098
06/15/2022 13:34:28	00:11:26.591	92.098
06/15/2022 13:34:28	00:11:26.693	92.098
06/15/2022 13:34:28	00:11:26.795	92.098
06/15/2022 13:34:28	00:11:26.897	92.098
06/15/2022 13:34:28	00:11:26.999	92.098
06/15/2022 13:34:28	00:11:27.101	92.098
06/15/2022 13:34:29	00:11:27.203	92.098
06/15/2022 13:34:29	00:11:27.304	92.098
06/15/2022 13:34:29	00:11:27.305	92.098
06/15/2022 13:34:29	00:11:27.406	92.098
06/15/2022 13:34:29	00:11:27.506	92.098
06/15/2022 13:34:29	00:11:27.606	92.098
06/15/2022 13:34:29	00:11:27.706	92.098
06/15/2022 13:34:29	00:11:27.807	92.098
06/15/2022 13:34:29	00:11:27.909	92.098
06/15/2022 13:34:29	00:11:28.011	92.098
06/15/2022 13:34:29	00:11:28.113	92.098
06/15/2022 13:34:30	00:11:28.215	92.098
06/15/2022 13:34:30	00:11:28.317	92.098
06/15/2022 13:34:30	00:11:28.419	92.098
06/15/2022 13:34:30	00:11:28.521	92.098
06/15/2022 13:34:30	00:11:28.622	92.098
06/15/2022 13:34:30	00:11:28.623	92.098
06/15/2022 13:34:30	00:11:28.724	92.098
06/15/2022 13:34:30	00:11:28.826	92.098
06/15/2022 13:34:30	00:11:28.827	92.098
06/15/2022 13:34:30	00:11:28.928	92.098
06/15/2022 13:34:30	00:11:28.929	92.098
06/15/2022 13:34:30	00:11:29.030	92.098
06/15/2022 13:34:30	00:11:29.132	92.098
06/15/2022 13:34:31	00:11:29.233	92.098
06/15/2022 13:34:31	00:11:29.335	92.098
06/15/2022 13:34:31	00:11:29.437	92.098
06/15/2022 13:34:31	00:11:29.539	92.098
06/15/2022 13:34:31	00:11:29.641	92.098
06/15/2022 13:34:31	00:11:29.743	92.098
06/15/2022 13:34:31	00:11:29.845	92.098
06/15/2022 13:34:31	00:11:29.947	92.098
06/15/2022 13:34:31	00:11:30.049	92.098
06/15/2022 13:34:31	00:11:30.150	92.098
06/15/2022 13:34:32	00:11:30.250	92.098
06/15/2022 13:34:32	00:11:30.350	92.098
06/15/2022 13:34:32	00:11:30.351	92.098
06/15/2022 13:34:32	00:11:30.454	92.098
06/15/2022 13:34:32	00:11:30.455	92.098
06/15/2022 13:34:32	00:11:30.556	92.098
06/15/2022 13:34:32	00:11:30.659	92.098
06/15/2022 13:34:32	00:11:30.761	92.098
06/15/2022 13:34:32	00:11:30.863	92.098
06/15/2022 13:34:32	00:11:30.965	92.000
06/15/2022 13:34:32	00:11:31.067	92.000
06/15/2022 13:34:33	00:11:31.171	92.000
06/15/2022 13:34:33	00:11:31.273	92.000
06/15/2022 13:34:33	00:11:31.375	92.000
06/15/2022 13:34:33	00:11:31.476	92.000
06/15/2022 13:34:33	00:11:31.578	92.000
06/15/2022 13:34:33	00:11:31.678	92.000
06/15/2022 13:34:33	00:11:31.778	92.000
06/15/2022 13:34:33	00:11:31.779	92.000
06/15/2022 13:34:33	00:11:31.880	92.000
06/15/2022 13:34:33	00:11:31.981	92.000
06/15/2022 13:34:33	00:11:32.083	92.000
06/15/2022 13:34:34	00:11:32.185	92.000
06/15/2022 13:34:34	00:11:32.287	92.000
06/15/2022 13:34:34	00:11:32.389	92.000
06/15/2022 13:34:34	00:11:32.491	92.000
06/15/2022 13:34:34	00:11:32.593	92.000
06/15/2022 13:34:34	00:11:32.695	92.000
06/15/2022 13:34:34	00:11:32.796	92.000
06/15/2022 13:34:34	00:11:32.797	92.000
06/15/2022 13:34:34	00:11:32.898	92.000
06/15/2022 13:34:34	00:11:32.899	92.000
06/15/2022 13:34:34	00:11:33.000	92.000
06/15/2022 13:34:34	00:11:33.101	92.000
06/15/2022 13:34:35	00:11:33.202	92.000
06/15/2022 13:34:35	00:11:33.302	92.000
06/15/2022 13:34:35	00:11:33.402	92.000
06/15/2022 13:34:35	00:11:33.505	92.000
06/15/2022 13:34:35	00:11:33.607	92.000
06/15/2022 13:34:35	00:11:33.709	92.000
06/15/2022 13:34:35	00:11:33.811	92.000
06/15/2022 13:34:35	00:11:33.913	92.000
06/15/2022 13:34:35	00:11:34.015	92.000
06/15/2022 13:34:35	00:11:34.117	92.000
06/15/2022 13:34:36	00:11:34.219	92.000
06/15/2022 13:34:36	00:11:34.320	92.000
06/15/2022 13:34:36	00:11:34.420	92.000
06/15/2022 13:34:36	00:11:34.520	92.000
06/15/2022 13:34:36	00:11:34.620	92.000
06/15/2022 13:34:36	00:11:34.720	92.000
06/15/2022 13:34:36	00:11:34.821	92.000
06/15/2022 13:34:36	00:11:34.923	92.000
06/15/2022 13:34:36	00:11:35.025	92.000
06/15/2022 13:34:36	00:11:35.127	92.000
06/15/2022 13:34:37	00:11:35.229	92.000
06/15/2022 13:34:37	00:11:35.331	92.000
06/15/2022 13:34:37	00:11:35.433	92.000
06/15/2022 13:34:37	00:11:35.535	92.000
06/15/2022 13:34:37	00:11:35.636	91.992
06/15/2022 13:34:37	00:11:35.637	91.900
06/15/2022 13:34:37	00:11:35.738	91.900
06/15/2022 13:34:37	00:11:35.840	91.900
06/15/2022 13:34:37	00:11:35.940	91.900
06/15/2022 13:34:37	00:11:36.040	91.900
06/15/2022 13:34:37	00:11:36.140	91.900
06/15/2022 13:34:38	00:11:36.243	91.900
06/15/2022 13:34:38	00:11:36.345	91.900
06/15/2022 13:34:38	00:11:36.447	91.900
06/15/2022 13:34:38	00:11:36.549	91.900
06/15/2022 13:34:38	00:11:36.651	91.900
06/15/2022 13:34:38	00:11:36.753	91.900
06/15/2022 13:34:38	00:11:36.855	91.900
06/15/2022 13:34:38	00:11:36.957	91.900
06/15/2022 13:34:38	00:11:37.058	91.900
06/15/2022 13:34:38	00:11:37.059	91.900
06/15/2022 13:34:38	00:11:37.160	91.900
06/15/2022 13:34:39	00:11:37.260	91.900
06/15/2022 13:34:39	00:11:37.360	91.900
06/15/2022 13:34:39	00:11:37.460	91.900
06/15/2022 13:34:39	00:11:37.560	91.900
06/15/2022 13:34:39	00:11:37.663	91.900
06/15/2022 13:34:39	00:11:37.765	91.900
06/15/2022 13:34:39	00:11:37.867	91.900
06/15/2022 13:34:39	00:11:37.969	91.900
06/15/2022 13:34:39	00:11:38.071	91.900
06/15/2022 13:34:39	00:11:38.173	91.900
06/15/2022 13:34:40	00:11:38.275	91.900
06/15/2022 13:34:40	00:11:38.376	91.900
06/15/2022 13:34:40	00:11:38.377	91.900
06/15/2022 13:34:40	00:11:38.478	91.900
06/15/2022 13:34:40	00:11:38.578	91.900
06/15/2022 13:34:40	00:11:38.678	91.900
06/15/2022 13:34:40	00:11:38.778	91.900
06/15/2022 13:34:40	00:11:38.878	91.900
06/15/2022 13:34:40	00:11:38.978	91.900
06/15/2022 13:34:40	00:11:39.081	91.900
06/15/2022 13:34:41	00:11:39.183	91.900
06/15/2022 13:34:41	00:11:39.285	91.900
06/15/2022 13:34:41	00:11:39.387	91.900
06/15/2022 13:34:41	00:11:39.489	91.900
06/15/2022 13:34:41	00:11:39.591	91.900
06/15/2022 13:34:41	00:11:39.693	91.900
06/15/2022 13:34:41	00:11:39.795	91.900
06/15/2022 13:34:41	00:11:39.896	91.900
06/15/2022 13:34:41	00:11:39.996	91.900
06/15/2022 13:34:41	00:11:40.098	91.900
06/15/2022 13:34:41	00:11:40.099	91.900
06/15/2022 13:34:42	00:11:40.200	91.900
06/15/2022 13:34:42	00:11:40.302	91.800
06/15/2022 13:34:42	00:11:40.404	91.800
06/15/2022 13:34:42	00:11:40.507	91.800
06/15/2022 13:34:42	00:11:40.609	91.800
06/15/2022 13:34:42	00:11:40.711	91.800
06/15/2022 13:34:42	00:11:40.813	91.800
06/15/2022 13:34:42	00:11:40.915	91.800
06/15/2022 13:34:42	00:11:41.017	91.800
06/15/2022 13:34:42	00:11:41.119	91.800
06/15/2022 13:34:43	00:11:41.220	91.800
06/15/2022 13:34:43	00:11:41.322	91.800
06/15/2022 13:34:43	00:11:41.422	91.800
06/15/2022 13:34:43	00:11:41.522	91.800
06/15/2022 13:34:43	00:11:41.622	91.800
06/15/2022 13:34:43	00:11:41.623	91.800
06/15/2022 13:34:43	00:11:41.724	91.800
06/15/2022 13:34:43	00:11:41.826	91.800
06/15/2022 13:34:43	00:11:41.929	91.800
06/15/2022 13:34:43	00:11:42.031	91.800
06/15/2022 13:34:43	00:11:42.133	91.800
06/15/2022 13:34:44	00:11:42.235	91.800
06/15/2022 13:34:44	00:11:42.337	91.800
06/15/2022 13:34:44	00:11:42.439	91.800
06/15/2022 13:34:44	00:11:42.540	91.800
06/15/2022 13:34:44	00:11:42.541	91.800
06/15/2022 13:34:44	00:11:42.642	91.800
06/15/2022 13:34:44	00:11:42.744	91.800
06/15/2022 13:34:44	00:11:42.846	91.800
06/15/2022 13:34:44	00:11:42.946	91.800
06/15/2022 13:34:44	00:11:42.947	91.800
06/15/2022 13:34:44	00:11:43.048	91.800
06/15/2022 13:34:44	00:11:43.150	91.800
06/15/2022 13:34:45	00:11:43.253	91.800
06/15/2022 13:34:45	00:11:43.355	91.800
06/15/2022 13:34:45	00:11:43.457	91.800
06/15/2022 13:34:45	00:11:43.559	91.800
06/15/2022 13:34:45	00:11:43.661	91.800
06/15/2022 13:34:45	00:11:43.763	91.800
06/15/2022 13:34:45	00:11:43.865	91.800
06/15/2022 13:34:45	00:11:43.966	91.800
06/15/2022 13:34:45	00:11:44.068	91.800
06/15/2022 13:34:45	00:11:44.168	91.800
06/15/2022 13:34:46	00:11:44.268	91.800
06/15/2022 13:34:46	00:11:44.368	91.800
06/15/2022 13:34:46	00:11:44.468	91.800
06/15/2022 13:34:46	00:11:44.570	91.800
06/15/2022 13:34:46	00:11:44.673	91.800
06/15/2022 13:34:46	00:11:44.775	91.800
06/15/2022 13:34:46	00:11:44.877	91.700
06/15/2022 13:34:46	00:11:44.979	91.700
06/15/2022 13:34:46	00:11:45.081	91.700
06/15/2022 13:34:46	00:11:45.183	91.700
06/15/2022 13:34:47	00:11:45.285	91.700
06/15/2022 13:34:47	00:11:45.386	91.700
06/15/2022 13:34:47	00:11:45.486	91.700
06/15/2022 13:34:47	00:11:45.587	91.700
06/15/2022 13:34:47	00:11:45.688	91.700
06/15/2022 13:34:47	00:11:45.788	91.700
06/15/2022 13:34:47	00:11:45.890	91.700
06/15/2022 13:34:47	00:11:45.992	91.700
06/15/2022 13:34:47	00:11:46.094	91.700
06/15/2022 13:34:47	00:11:46.197	91.700
06/15/2022 13:34:48	00:11:46.299	91.700
06/15/2022 13:34:48	00:11:46.401	91.700
06/15/2022 13:34:48	00:11:46.503	91.700
06/15/2022 13:34:48	00:11:46.605	91.700
06/15/2022 13:34:48	00:11:46.706	91.700
06/15/2022 13:34:48	00:11:46.707	91.700
06/15/2022 13:34:48	00:11:46.809	91.700
06/15/2022 13:34:48	00:11:46.910	91.700
06/15/2022 13:34:48	00:11:47.010	91.700
06/15/2022 13:34:48	00:11:47.110	91.700
06/15/2022 13:34:48	00:11:47.212	91.700
06/15/2022 13:34:49	00:11:47.314	91.700
06/15/2022 13:34:49	00:11:47.416	91.700
06/15/2022 13:34:49	00:11:47.519	91.700
06/15/2022 13:34:49	00:11:47.621	91.700
06/15/2022 13:34:49	00:11:47.723	91.700
06/15/2022 13:34:49	00:11:47.825	91.700
06/15/2022 13:34:49	00:11:47.927	91.700
06/15/2022 13:34:49	00:11:48.029	91.700
06/15/2022 13:34:49	00:11:48.130	91.700
06/15/2022 13:34:49	00:11:48.131	91.700
06/15/2022 13:34:49	00:11:48.232	91.700
06/15/2022 13:34:50	00:11:48.332	91.700
06/15/2022 13:34:50	00:11:48.432	91.700
06/15/2022 13:34:50	00:11:48.532	91.700
06/15/2022 13:34:50	00:11:48.632	91.700
06/15/2022 13:34:50	00:11:48.734	91.700
06/15/2022 13:34:50	00:11:48.836	91.700
06/15/2022 13:34:50	00:11:48.939	91.700
06/15/2022 13:34:50	00:11:49.041	91.700
06/15/2022 13:34:50	00:11:49.143	91.700
06/15/2022 13:34:50	00:11:49.245	91.700
06/15/2022 13:34:51	00:11:49.347	91.700
06/15/2022 13:34:51	00:11:49.448	91.700
06/15/2022 13:34:51	00:11:49.449	91.700
06/15/2022 13:34:51	00:11:49.550	91.618
06/15/2022 13:34:51	00:11:49.650	91.618
06/15/2022 13:34:51	00:11:49.750	91.618
06/15/2022 13:34:51	00:11:49.850	91.618
06/15/2022 13:34:51	00:11:49.952	91.618
06/15/2022 13:34:51	00:11:50.052	91.618
06/15/2022 13:34:51	00:11:50.154	91.618
06/15/2022 13:34:51	00:11:50.256	91.618
06/15/2022 13:34:52	00:11:50.359	91.618
06/15/2022 13:34:52	00:11:50.461	91.618
06/15/2022 13:34:52	00:11:50.563	91.618
06/15/2022 13:34:52	00:11:50.665	91.618
06/15/2022 13:34:52	00:11:50.767	91.618
06/15/2022 13:34:52	00:11:50.868	91.618
06/15/2022 13:34:52	00:11:50.869	91.618
06/15/2022 13:34:52	00:11:50.971	91.618
06/15/2022 13:34:52	00:11:51.072	91.618
06/15/2022 13:34:52	00:11:51.073	91.618
06/15/2022 13:34:52	00:11:51.174	91.618
06/15/2022 13:34:53	00:11:51.276	91.618
06/15/2022 13:34:53	00:11:51.376	91.618
06/15/2022 13:34:53	00:11:51.478	91.618
06/15/2022 13:34:53	00:11:51.580	91.618
06/15/2022 13:34:53	00:11:51.682	91.618
06/15/2022 13:34:53	00:11:51.785	91.618
06/15/2022 13:34:53	00:11:51.887	91.618
06/15/2022 13:34:53	00:11:51.989	91.618
06/15/2022 13:34:53	00:11:52.091	91.618
06/15/2022 13:34:53	00:11:52.193	91.618
06/15/2022 13:34:54	00:11:52.294	91.618
06/15/2022 13:34:54	00:11:52.396	91.618
06/15/2022 13:34:54	00:11:52.496	91.618
06/15/2022 13:34:54	00:11:52.596	91.618
06/15/2022 13:34:54	00:11:52.696	91.618
06/15/2022 13:34:54	00:11:52.798	91.618
06/15/2022 13:34:54	00:11:52.900	91.618
06/15/2022 13:34:54	00:11:53.002	91.618
06/15/2022 13:34:54	00:11:53.104	91.618
06/15/2022 13:34:54	00:11:53.207	91.618
06/15/2022 13:34:55	00:11:53.309	91.618
06/15/2022 13:34:55	00:11:53.411	91.618
06/15/2022 13:34:55	00:11:53.513	91.618
06/15/2022 13:34:55	00:11:53.615	91.618
06/15/2022 13:34:55	00:11:53.716	91.618
06/15/2022 13:34:55	00:11:53.818	91.618
06/15/2022 13:34:55	00:11:53.920	91.618
06/15/2022 13:34:55	00:11:54.020	91.618
06/15/2022 13:34:55	00:11:54.120	91.520
06/15/2022 13:34:55	00:11:54.222	91.520
06/15/2022 13:34:56	00:11:54.324	91.520
06/15/2022 13:34:56	00:11:54.426	91.520
06/15/2022 13:34:56	00:11:54.528	91.520
06/15/2022 13:34:56	00:11:54.631	91.520
06/15/2022 13:34:56	00:11:54.733	91.520
06/15/2022 13:34:56	00:11:54.835	91.520
06/15/2022 13:34:56	00:11:54.937	91.520
06/15/2022 13:34:56	00:11:55.038	91.520
06/15/2022 13:34:56	00:11:55.039	91.520
06/15/2022 13:34:56	00:11:55.140	91.520
06/15/2022 13:34:56	00:11:55.141	91.520
06/15/2022 13:34:56	00:11:55.250	91.520
06/15/2022 13:34:56	00:11:55.251	91.520
06/15/2022 13:34:57	00:11:55.352	91.520
06/15/2022 13:34:57	00:11:55.452	91.520
06/15/2022 13:34:57	00:11:55.552	91.520
06/15/2022 13:34:57	00:11:55.652	91.520
06/15/2022 13:34:57	00:11:55.754	91.520
06/15/2022 13:34:57	00:11:55.856	91.520
06/15/2022 13:34:57	00:11:55.959	91.520
06/15/2022 13:34:57	00:11:56.061	91.520
06/15/2022 13:34:57	00:11:56.163	91.520
06/15/2022 13:34:57	00:11:56.265	91.520
06/15/2022 13:34:58	00:11:56.366	91.520
06/15/2022 13:34:58	00:11:56.367	91.520
06/15/2022 13:34:58	00:11:56.468	91.520
06/15/2022 13:34:58	00:11:56.570	91.520
06/15/2022 13:34:58	00:11:56.670	91.520
06/15/2022 13:34:58	00:11:56.770	91.520
06/15/2022 13:34:58	00:11:56.870	91.520
06/15/2022 13:34:58	00:11:56.970	91.520
06/15/2022 13:34:58	00:11:57.072	91.520
06/15/2022 13:34:58	00:11:57.174	91.520
06/15/2022 13:34:58	00:11:57.276	91.520
06/15/2022 13:34:59	00:11:57.379	91.520
06/15/2022 13:34:59	00:11:57.481	91.520
06/15/2022 13:34:59	00:11:57.583	91.520
06/15/2022 13:34:59	00:11:57.685	91.520
06/15/2022 13:34:59	00:11:57.787	91.520
06/15/2022 13:34:59	00:11:57.888	91.520
06/15/2022 13:34:59	00:11:57.889	91.520
06/15/2022 13:34:59	00:11:57.991	91.520
06/15/2022 13:34:59	00:11:58.092	91.520
06/15/2022 13:34:59	00:11:58.093	91.520
06/15/2022 13:34:59	00:11:58.194	91.520
06/15/2022 13:34:59	00:11:58.294	91.520
06/15/2022 13:35:00	00:11:58.394	91.520
06/15/2022 13:35:00	00:11:58.496	91.520
06/15/2022 13:35:00	00:11:58.598	91.520
06/15/2022 13:35:00	00:11:58.700	91.520
06/15/2022 13:35:00	00:11:58.803	91.420
06/15/2022 13:35:00	00:11:58.905	91.420
06/15/2022 13:35:00	00:11:59.007	91.420
06/15/2022 13:35:00	00:11:59.108	91.420
06/15/2022 13:35:00	00:11:59.109	91.420
06/15/2022 13:35:00	00:11:59.210	91.420
06/15/2022 13:35:00	00:11:59.211	91.420
06/15/2022 13:35:01	00:11:59.312	91.420
06/15/2022 13:35:01	00:11:59.412	91.420
06/15/2022 13:35:01	00:11:59.512	91.420
06/15/2022 13:35:01	00:11:59.612	91.420
