Local Date/Time	Relative Time	system:activity
06/15/2022 13:59:05	00:36:04.786	[wash,elution]
06/15/2022 13:59:06	00:36:05.791	[wash,elution]
06/15/2022 13:59:07	00:36:06.797	[wash,elution]
06/15/2022 13:59:08	00:36:07.800	[wash,elution]
06/15/2022 13:59:09	00:36:08.807	[wash,elution]
06/15/2022 13:59:10	00:36:09.808	[wash,elution]
06/15/2022 13:59:11	00:36:10.817	[wash,elution]
06/15/2022 13:59:12	00:36:11.824	[wash,elution]
06/15/2022 13:59:13	00:36:12.828	[wash,elution]
06/15/2022 13:59:14	00:36:13.842	[wash,elution]
06/15/2022 13:59:15	00:36:14.855	[wash,elution]
06/15/2022 13:59:16	00:36:15.862	[wash,elution]
06/15/2022 13:59:17	00:36:16.862	[wash,elution]
06/15/2022 13:59:18	00:36:17.862	[wash,elution]
06/15/2022 13:59:19	00:36:18.870	[wash,elution]
06/15/2022 13:59:20	00:36:19.870	[wash,elution]
06/15/2022 13:59:21	00:36:20.878	[wash,elution]
06/15/2022 13:59:22	00:36:21.880	[wash,elution]
06/15/2022 13:59:23	00:36:22.888	[wash,elution]
06/15/2022 13:59:24	00:36:23.887	[wash,elution]
06/15/2022 13:59:25	00:36:24.890	[wash,elution]
06/15/2022 13:59:26	00:36:25.901	[wash,elution]
06/15/2022 13:59:28	00:36:26.915	[wash,elution]
06/15/2022 13:59:29	00:36:27.917	[wash,elution]
06/15/2022 13:59:30	00:36:28.918	[wash,elution]
06/15/2022 13:59:31	00:36:29.921	[wash,elution]
06/15/2022 13:59:32	00:36:30.933	[wash,elution]
06/15/2022 13:59:33	00:36:31.934	[wash,elution]
06/15/2022 13:59:34	00:36:32.934	[wash,elution]
06/15/2022 13:59:35	00:36:33.936	[wash,elution]
06/15/2022 13:59:36	00:36:34.947	[wash,elution]
06/15/2022 13:59:37	00:36:35.948	[wash,elution]
06/15/2022 13:59:38	00:36:36.963	[wash,elution]
06/15/2022 13:59:39	00:36:37.973	[wash,elution]
06/15/2022 13:59:40	00:36:38.978	[wash,elution]
06/15/2022 13:59:41	00:36:39.991	[wash,elution]
06/15/2022 13:59:42	00:36:40.979	[wash,elution]
06/15/2022 13:59:43	00:36:41.980	[wash,elution]
06/15/2022 13:59:44	00:36:42.985	[wash,elution]
06/15/2022 13:59:45	00:36:43.995	[wash,elution]
06/15/2022 13:59:46	00:36:44.996	[wash,elution]
06/15/2022 13:59:47	00:36:46.001	[wash,elution]
06/15/2022 13:59:48	00:36:47.010	[wash,elution]
06/15/2022 13:59:49	00:36:48.006	[wash,elution]
06/15/2022 13:59:50	00:36:49.015	[wash,elution]
06/15/2022 13:59:51	00:36:50.018	[wash,elution]
06/15/2022 13:59:52	00:36:51.026	[wash,elution]
06/15/2022 13:59:53	00:36:52.027	[wash,elution]
06/15/2022 13:59:54	00:36:53.027	[wash,elution]
06/15/2022 13:59:55	00:36:54.043	[wash,elution]
06/15/2022 13:59:56	00:36:55.049	[wash,elution]
06/15/2022 13:59:57	00:36:56.049	[wash,elution]
06/15/2022 13:59:58	00:36:57.064	[wash,elution]
06/15/2022 13:59:59	00:36:58.075	[wash,elution]
06/15/2022 14:00:00	00:36:59.074	[wash,elution]
06/15/2022 14:00:01	00:37:00.080	[wash,elution]
06/15/2022 14:00:02	00:37:01.079	[wash,elution]
06/15/2022 14:00:03	00:37:02.092	[wash,elution]
06/15/2022 14:00:04	00:37:03.095	[wash,elution]
06/15/2022 14:00:05	00:37:04.106	[wash,elution]
06/15/2022 14:00:06	00:37:05.111	[wash,elution]
06/15/2022 14:00:07	00:37:06.113	[wash,elution]
06/15/2022 14:00:08	00:37:07.114	[wash,elution]
06/15/2022 14:00:09	00:37:08.120	[wash,elution]
06/15/2022 14:00:10	00:37:09.120	[wash,elution]
06/15/2022 14:00:11	00:37:10.123	[wash,elution]
06/15/2022 14:00:12	00:37:11.127	[wash,elution]
06/15/2022 14:00:13	00:37:12.135	[wash,elution]
06/15/2022 14:00:14	00:37:13.145	[wash,elution]
06/15/2022 14:00:15	00:37:14.151	[wash,elution]
06/15/2022 14:00:16	00:37:15.154	[wash,elution]
06/15/2022 14:00:17	00:37:16.167	[wash,elution]
06/15/2022 14:00:18	00:37:17.175	[wash,elution]
06/15/2022 14:00:19	00:37:18.183	[wash,elution]
06/15/2022 14:00:20	00:37:19.184	[wash,elution]
06/15/2022 14:00:21	00:37:20.197	[wash,elution]
06/15/2022 14:00:22	00:37:21.203	[wash,elution]
06/15/2022 14:00:23	00:37:22.207	[wash,elution]
06/15/2022 14:00:24	00:37:23.212	[wash,elution]
06/15/2022 14:00:25	00:37:24.216	[wash,elution]
06/15/2022 14:00:26	00:37:25.229	[wash,elution]
06/15/2022 14:00:27	00:37:26.230	[wash,elution]
06/15/2022 14:00:28	00:37:27.235	[wash,elution]
06/15/2022 14:00:29	00:37:28.243	[wash,elution]
06/15/2022 14:00:30	00:37:29.247	[wash,elution]
06/15/2022 14:00:31	00:37:30.263	[wash,elution]
06/15/2022 14:00:32	00:37:31.263	[wash,elution]
06/15/2022 14:00:33	00:37:32.275	[wash,elution]
06/15/2022 14:00:34	00:37:33.276	[wash,elution]
06/15/2022 14:00:35	00:37:34.292	[wash,elution]
06/15/2022 14:00:36	00:37:35.293	[wash,elution]
06/15/2022 14:00:37	00:37:36.294	[wash,elution]
06/15/2022 14:00:38	00:37:37.296	[wash,elution]
06/15/2022 14:00:39	00:37:38.309	[wash,elution]
06/15/2022 14:00:40	00:37:39.309	[wash,elution]
06/15/2022 14:00:41	00:37:40.329	[wash,elution]
06/15/2022 14:00:42	00:37:41.326	[wash,elution]
06/15/2022 14:00:43	00:37:42.330	[wash,elution]
06/15/2022 14:00:44	00:37:43.339	[wash,elution]
06/15/2022 14:00:45	00:37:44.354	[wash,elution]
06/15/2022 14:00:46	00:37:45.355	[wash,elution]
06/15/2022 14:00:47	00:37:46.371	[wash,elution]
06/15/2022 14:00:48	00:37:47.371	[wash,elution]
06/15/2022 14:00:49	00:37:48.375	[wash,elution]
06/15/2022 14:00:50	00:37:49.392	[wash,elution]
06/15/2022 14:00:51	00:37:50.402	[wash,elution]
06/15/2022 14:00:52	00:37:51.401	[wash,elution]
06/15/2022 14:00:53	00:37:52.402	[wash,elution]
06/15/2022 14:00:54	00:37:53.404	[wash,elution]
06/15/2022 14:00:55	00:37:54.404	[wash,elution]
06/15/2022 14:00:56	00:37:55.412	[wash,elution]
06/15/2022 14:00:57	00:37:56.419	[wash,elution]
06/15/2022 14:00:58	00:37:57.429	[wash,elution]
06/15/2022 14:00:59	00:37:58.435	[wash,elution]
06/15/2022 14:01:00	00:37:59.434	[wash,elution]
06/15/2022 14:01:01	00:38:00.448	[wash,elution]
06/15/2022 14:01:02	00:38:01.463	[wash,elution]
06/15/2022 14:01:03	00:38:02.473	[wash,elution]
06/15/2022 14:01:04	00:38:03.484	[wash,elution]
06/15/2022 14:01:05	00:38:04.488	[wash,elution]
06/15/2022 14:01:06	00:38:05.497	[wash,elution]
06/15/2022 14:01:07	00:38:06.497	[wash,elution]
06/15/2022 14:01:08	00:38:07.502	[wash,elution]
06/15/2022 14:01:09	00:38:08.511	[wash,elution]
06/15/2022 14:01:10	00:38:09.516	[wash,elution]
06/15/2022 14:01:11	00:38:10.526	[wash,elution]
06/15/2022 14:01:12	00:38:11.529	[wash,elution]
06/15/2022 14:01:13	00:38:12.545	[wash,elution]
06/15/2022 14:01:14	00:38:13.546	[wash,elution]
06/15/2022 14:01:15	00:38:14.557	[wash,elution]
06/15/2022 14:01:16	00:38:15.557	[wash,elution]
06/15/2022 14:01:17	00:38:16.558	[wash,elution]
06/15/2022 14:01:18	00:38:17.566	[wash,elution]
06/15/2022 14:01:19	00:38:18.574	[wash,elution]
06/15/2022 14:01:20	00:38:19.574	[wash,elution]
06/15/2022 14:01:21	00:38:20.573	[wash,elution]
06/15/2022 14:01:22	00:38:21.574	[wash,elution]
06/15/2022 14:01:23	00:38:22.581	[wash,elution]
06/15/2022 14:01:24	00:38:23.592	[wash,elution]
06/15/2022 14:01:25	00:38:24.605	[wash,elution]
06/15/2022 14:01:26	00:38:25.606	[wash,elution]
06/15/2022 14:01:27	00:38:26.608	[wash,elution]
06/15/2022 14:01:28	00:38:27.617	[wash,elution]
06/15/2022 14:01:29	00:38:28.625	[wash,elution]
06/15/2022 14:01:30	00:38:29.624	[wash,elution]
06/15/2022 14:01:31	00:38:30.634	[wash,elution]
06/15/2022 14:01:32	00:38:31.637	[wash,elution]
06/15/2022 14:01:33	00:38:32.641	[wash,elution]
06/15/2022 14:01:34	00:38:33.655	[wash,elution]
06/15/2022 14:01:35	00:38:34.659	[wash,elution]
06/15/2022 14:01:36	00:38:35.668	[wash,elution]
06/15/2022 14:01:37	00:38:36.670	[wash,elution]
06/15/2022 14:01:38	00:38:37.677	[wash,elution]
06/15/2022 14:01:39	00:38:38.683	[wash,elution]
06/15/2022 14:01:40	00:38:39.689	[wash,elution]
06/15/2022 14:01:41	00:38:40.700	[wash,elution]
06/15/2022 14:01:42	00:38:41.713	[wash,elution]
06/15/2022 14:01:43	00:38:42.720	[wash,elution]
06/15/2022 14:01:44	00:38:43.731	[wash,elution]
06/15/2022 14:01:45	00:38:44.730	[wash,elution]
06/15/2022 14:01:46	00:38:45.732	[wash,elution]
06/15/2022 14:01:47	00:38:46.747	[wash,elution]
06/15/2022 14:01:48	00:38:47.760	[wash,elution]
06/15/2022 14:01:49	00:38:48.760	[wash,elution]
06/15/2022 14:01:50	00:38:49.762	[wash,elution]
06/15/2022 14:01:51	00:38:50.762	[wash,elution]
06/15/2022 14:01:52	00:38:51.775	[wash,elution]
06/15/2022 14:01:53	00:38:52.775	[wash,elution]
06/15/2022 14:01:54	00:38:53.777	[wash,elution]
06/15/2022 14:01:55	00:38:54.795	[wash,elution]
06/15/2022 14:01:56	00:38:55.793	[wash,elution]
06/15/2022 14:01:57	00:38:56.794	[wash,elution]
06/15/2022 14:01:58	00:38:57.810	[wash,elution]
06/15/2022 14:01:59	00:38:58.817	[wash,elution]
06/15/2022 14:02:00	00:38:59.822	[wash,elution]
06/15/2022 14:02:01	00:39:00.824	[wash,elution]
06/15/2022 14:02:02	00:39:01.824	[wash,elution]
06/15/2022 14:02:03	00:39:02.828	[wash,elution]
06/15/2022 14:02:04	00:39:03.838	[wash,elution]
06/15/2022 14:02:05	00:39:04.844	[wash,elution]
06/15/2022 14:02:06	00:39:05.855	[wash,elution]
06/15/2022 14:02:07	00:39:06.869	[wash,elution]
06/15/2022 14:02:08	00:39:07.878	[wash,elution]
06/15/2022 14:02:09	00:39:08.885	[wash,elution]
06/15/2022 14:02:10	00:39:09.891	[wash,elution]
06/15/2022 14:02:11	00:39:10.896	[wash,elution]
06/15/2022 14:02:12	00:39:11.902	[wash,elution]
06/15/2022 14:02:13	00:39:12.903	[wash,elution]
06/15/2022 14:02:14	00:39:13.907	[wash,elution]
06/15/2022 14:02:16	00:39:14.916	[wash,elution]
06/15/2022 14:02:17	00:39:15.918	[wash,elution]
06/15/2022 14:02:18	00:39:16.918	[wash,elution]
06/15/2022 14:02:19	00:39:17.928	[wash,elution]
06/15/2022 14:02:20	00:39:18.931	[wash,elution]
06/15/2022 14:02:21	00:39:19.932	[wash,elution]
06/15/2022 14:02:22	00:39:20.940	[wash,elution]
06/15/2022 14:02:23	00:39:21.942	[wash,elution]
06/15/2022 14:02:24	00:39:22.949	[wash,elution]
06/15/2022 14:02:25	00:39:23.949	[wash,elution]
06/15/2022 14:02:26	00:39:24.955	[wash,elution]
06/15/2022 14:02:27	00:39:25.957	[wash,elution]
06/15/2022 14:02:28	00:39:26.964	[wash,elution]
06/15/2022 14:02:29	00:39:27.965	[wash,elution]
06/15/2022 14:02:30	00:39:28.972	[wash,elution]
06/15/2022 14:02:31	00:39:29.984	[wash,elution]
06/15/2022 14:02:32	00:39:30.986	[wash,elution]
06/15/2022 14:02:33	00:39:31.995	[wash,elution]
06/15/2022 14:02:34	00:39:33.002	[wash,elution]
06/15/2022 14:02:35	00:39:34.006	[wash,elution]
06/15/2022 14:02:36	00:39:35.015	[wash,elution]
06/15/2022 14:02:37	00:39:36.017	[wash,elution]
06/15/2022 14:02:38	00:39:37.026	[wash,elution]
06/15/2022 14:02:39	00:39:38.034	[wash,elution]
06/15/2022 14:02:40	00:39:39.032	[wash,elution]
06/15/2022 14:02:41	00:39:40.045	[wash,elution]
06/15/2022 14:02:42	00:39:41.054	[wash,elution]
06/15/2022 14:02:43	00:39:42.064	[wash,elution]
06/15/2022 14:02:44	00:39:43.063	[wash,elution]
06/15/2022 14:02:45	00:39:44.064	[wash,elution]
06/15/2022 14:02:46	00:39:45.074	[wash,elution]
06/15/2022 14:02:47	00:39:46.082	[wash,elution]
06/15/2022 14:02:48	00:39:47.091	[wash,elution]
06/15/2022 14:02:49	00:39:48.092	[wash,elution]
06/15/2022 14:02:50	00:39:49.092	[wash,elution]
06/15/2022 14:02:51	00:39:50.092	[wash,elution]
06/15/2022 14:02:52	00:39:51.096	[wash,elution]
06/15/2022 14:02:53	00:39:52.106	[wash,elution]
06/15/2022 14:02:54	00:39:53.107	[wash,elution]
06/15/2022 14:02:55	00:39:54.111	[wash,elution]
06/15/2022 14:02:56	00:39:55.119	[wash,elution]
06/15/2022 14:02:57	00:39:56.125	[wash,elution]
06/15/2022 14:02:58	00:39:57.127	[wash,elution]
06/15/2022 14:02:59	00:39:58.128	[wash,elution]
06/15/2022 14:03:00	00:39:59.129	[wash,elution]
06/15/2022 14:03:01	00:40:00.129	[wash,elution]
06/15/2022 14:03:02	00:40:01.128	[wash,elution]
06/15/2022 14:03:03	00:40:02.131	[wash,elution]
06/15/2022 14:03:04	00:40:03.135	[wash,elution]
06/15/2022 14:03:05	00:40:04.143	[wash,elution]
06/15/2022 14:03:06	00:40:05.151	[wash,elution]
06/15/2022 14:03:07	00:40:06.159	[wash,elution]
06/15/2022 14:03:08	00:40:07.166	[wash,elution]
06/15/2022 14:03:09	00:40:08.174	[wash,elution]
06/15/2022 14:03:10	00:40:09.182	[wash,elution]
06/15/2022 14:03:11	00:40:10.188	[wash,elution]
06/15/2022 14:03:12	00:40:11.194	[wash,elution]
06/15/2022 14:03:13	00:40:12.204	[wash,elution]
06/15/2022 14:03:14	00:40:13.218	[wash,elution]
06/15/2022 14:03:15	00:40:14.218	[wash,elution]
06/15/2022 14:03:16	00:40:15.219	[wash,elution]
06/15/2022 14:03:17	00:40:16.219	[wash,elution]
06/15/2022 14:03:18	00:40:17.219	[wash,elution]
06/15/2022 14:03:19	00:40:18.234	[wash,elution]
06/15/2022 14:03:20	00:40:19.235	[wash,elution]
06/15/2022 14:03:21	00:40:20.244	[wash,elution]
06/15/2022 14:03:22	00:40:21.260	[wash,elution]
06/15/2022 14:03:23	00:40:22.262	[wash,elution]
06/15/2022 14:03:24	00:40:23.262	[wash,elution]
06/15/2022 14:03:25	00:40:24.268	[wash,elution]
06/15/2022 14:03:26	00:40:25.262	[wash,elution]
06/15/2022 14:03:27	00:40:26.263	[wash,elution]
06/15/2022 14:03:28	00:40:27.265	[wash,elution]
06/15/2022 14:03:29	00:40:28.278	[wash,elution]
06/15/2022 14:03:30	00:40:29.286	[wash,elution]
06/15/2022 14:03:31	00:40:30.293	[wash,elution]
06/15/2022 14:03:32	00:40:31.294	[wash,elution]
06/15/2022 14:03:33	00:40:32.298	[wash,elution]
06/15/2022 14:03:34	00:40:33.297	[wash,elution]
06/15/2022 14:03:35	00:40:34.298	[wash,elution]
06/15/2022 14:03:36	00:40:35.299	[wash,elution]
06/15/2022 14:03:37	00:40:36.303	[wash,elution]
06/15/2022 14:03:38	00:40:37.302	[wash,elution]
06/15/2022 14:03:39	00:40:38.309	[wash,elution]
06/15/2022 14:03:40	00:40:39.308	[wash,elution]
06/15/2022 14:03:41	00:40:40.321	[wash,elution]
06/15/2022 14:03:42	00:40:41.331	[wash,elution]
06/15/2022 14:03:43	00:40:42.332	[wash,elution]
06/15/2022 14:03:44	00:40:43.338	[wash,elution]
06/15/2022 14:03:45	00:40:44.344	[wash,elution]
06/15/2022 14:03:46	00:40:45.344	[wash,elution]
06/15/2022 14:03:47	00:40:46.359	[wash,elution]
06/15/2022 14:03:48	00:40:47.362	[wash,elution]
06/15/2022 14:03:49	00:40:48.371	[wash,elution]
06/15/2022 14:03:50	00:40:49.384	[wash,elution]
06/15/2022 14:03:51	00:40:50.393	[wash,elution]
06/15/2022 14:03:52	00:40:51.399	[wash,elution]
06/15/2022 14:03:53	00:40:52.410	[wash,elution]
06/15/2022 14:03:54	00:40:53.421	[wash,elution]
06/15/2022 14:03:55	00:40:54.424	[wash,elution]
06/15/2022 14:03:56	00:40:55.435	[wash,elution]
06/15/2022 14:03:57	00:40:56.448	[wash,elution]
06/15/2022 14:03:58	00:40:57.450	[wash,elution]
06/15/2022 14:03:59	00:40:58.458	[wash,elution]
06/15/2022 14:04:00	00:40:59.457	[wash,elution]
06/15/2022 14:04:01	00:41:00.462	[wash,elution]
06/15/2022 14:04:02	00:41:01.472	[wash,elution]
06/15/2022 14:04:03	00:41:02.480	[wash,elution]
06/15/2022 14:04:04	00:41:03.480	[wash,elution]
06/15/2022 14:04:05	00:41:04.495	[wash,elution]
06/15/2022 14:04:06	00:41:05.495	[wash,elution]
06/15/2022 14:04:07	00:41:06.496	[wash,elution]
06/15/2022 14:04:08	00:41:07.502	[wash,elution]
06/15/2022 14:04:09	00:41:08.502	[wash,elution]
06/15/2022 14:04:10	00:41:09.511	[wash,elution]
06/15/2022 14:04:11	00:41:10.515	[wash,elution]
06/15/2022 14:04:12	00:41:11.512	[wash,elution]
06/15/2022 14:04:13	00:41:12.511	[wash,elution]
06/15/2022 14:04:14	00:41:13.517	[wash,elution]
06/15/2022 14:04:15	00:41:14.530	[wash,elution]
06/15/2022 14:04:16	00:41:15.540	[wash,elution]
06/15/2022 14:04:17	00:41:16.541	[wash,elution]
06/15/2022 14:04:18	00:41:17.550	[wash,elution]
06/15/2022 14:04:19	00:41:18.556	[wash,elution]
06/15/2022 14:04:20	00:41:19.557	[wash,elution]
06/15/2022 14:04:21	00:41:20.563	[wash,elution]
06/15/2022 14:04:22	00:41:21.578	[wash,elution]
06/15/2022 14:04:23	00:41:22.609	[wash,elution]
06/15/2022 14:04:24	00:41:23.589	[wash,elution]
06/15/2022 14:04:25	00:41:24.597	[wash,elution]
06/15/2022 14:04:26	00:41:25.605	[wash,elution]
06/15/2022 14:04:27	00:41:26.605	[wash,elution]
06/15/2022 14:04:28	00:41:27.607	[wash,elution]
06/15/2022 14:04:29	00:41:28.607	[wash,elution]
06/15/2022 14:04:30	00:41:29.624	[wash,elution]
06/15/2022 14:04:31	00:41:30.623	[wash,elution]
06/15/2022 14:04:32	00:41:31.636	[wash,elution]
06/15/2022 14:04:33	00:41:32.635	[wash,elution]
06/15/2022 14:04:34	00:41:33.637	[wash,elution]
06/15/2022 14:04:35	00:41:34.638	[wash,elution]
06/15/2022 14:04:36	00:41:35.654	[wash,elution]
06/15/2022 14:04:37	00:41:36.666	[wash,elution]
06/15/2022 14:04:38	00:41:37.675	[wash,elution]
06/15/2022 14:04:39	00:41:38.676	[wash,elution]
06/15/2022 14:04:40	00:41:39.685	[wash,elution]
06/15/2022 14:04:41	00:41:40.692	[wash,elution]
06/15/2022 14:04:42	00:41:41.700	[wash,elution]
06/15/2022 14:04:43	00:41:42.706	[wash,elution]
06/15/2022 14:04:44	00:41:43.714	[wash,elution]
06/15/2022 14:04:45	00:41:44.719	[wash,elution]
06/15/2022 14:04:46	00:41:45.734	[wash,elution]
06/15/2022 14:04:47	00:41:46.746	[wash,elution]
06/15/2022 14:04:48	00:41:47.752	[wash,elution]
06/15/2022 14:04:49	00:41:48.754	[wash,elution]
06/15/2022 14:04:50	00:41:49.761	[wash,elution]
06/15/2022 14:04:51	00:41:50.770	[wash,elution]
06/15/2022 14:04:52	00:41:51.780	[wash,elution]
06/15/2022 14:04:53	00:41:52.794	[wash,elution]
06/15/2022 14:04:54	00:41:53.796	[wash,elution]
06/15/2022 14:04:55	00:41:54.806	[wash,elution]
06/15/2022 14:04:56	00:41:55.808	[wash,elution]
06/15/2022 14:04:57	00:41:56.822	[wash,elution]
06/15/2022 14:04:58	00:41:57.831	[wash,elution]
06/15/2022 14:04:59	00:41:58.840	[wash,elution]
06/15/2022 14:05:00	00:41:59.840	[wash,elution]
06/15/2022 14:05:01	00:42:00.841	[wash,elution]
06/15/2022 14:05:02	00:42:01.840	[wash,elution]
06/15/2022 14:05:03	00:42:02.841	[wash,elution]
06/15/2022 14:05:04	00:42:03.845	[wash,elution]
06/15/2022 14:05:05	00:42:04.853	[wash,elution]
06/15/2022 14:05:06	00:42:05.853	[wash,elution]
06/15/2022 14:05:07	00:42:06.855	[wash,elution]
06/15/2022 14:05:08	00:42:07.861	[wash,elution]
06/15/2022 14:05:09	00:42:08.869	[wash,elution]
06/15/2022 14:05:10	00:42:09.869	[wash,elution]
06/15/2022 14:05:11	00:42:10.879	[wash,elution]
06/15/2022 14:05:12	00:42:11.877	[wash,elution]
06/15/2022 14:05:13	00:42:12.879	[wash,elution]
06/15/2022 14:05:14	00:42:13.886	[wash,elution]
06/15/2022 14:05:15	00:42:14.885	[wash,elution]
06/15/2022 14:05:16	00:42:15.892	[wash,elution]
06/15/2022 14:05:17	00:42:16.901	[wash,elution]
06/15/2022 14:05:18	00:42:17.908	[wash,elution]
06/15/2022 14:05:20	00:42:18.917	[wash,elution]
06/15/2022 14:05:21	00:42:19.919	[wash,elution]
06/15/2022 14:05:22	00:42:20.926	[wash,elution]
06/15/2022 14:05:23	00:42:21.931	[wash,elution]
06/15/2022 14:05:24	00:42:22.931	[wash,elution]
06/15/2022 14:05:25	00:42:23.943	[wash,elution]
06/15/2022 14:05:26	00:42:24.942	[wash,elution]
06/15/2022 14:05:27	00:42:25.954	[wash,elution]
06/15/2022 14:05:28	00:42:26.952	[wash,elution]
06/15/2022 14:05:29	00:42:27.956	[wash,elution]
06/15/2022 14:05:30	00:42:28.964	[wash,elution]
06/15/2022 14:05:31	00:42:29.969	[wash,elution]
06/15/2022 14:05:32	00:42:30.972	[wash,elution]
06/15/2022 14:05:33	00:42:31.981	[wash,elution]
06/15/2022 14:05:34	00:42:32.982	[wash,elution]
06/15/2022 14:05:35	00:42:33.996	[wash,elution]
06/15/2022 14:05:36	00:42:35.001	[wash,elution]
06/15/2022 14:05:37	00:42:36.012	[wash,elution]
06/15/2022 14:05:38	00:42:37.019	[wash,elution]
06/15/2022 14:05:39	00:42:38.031	[wash,elution]
06/15/2022 14:05:40	00:42:39.033	[wash,elution]
06/15/2022 14:05:41	00:42:40.033	[wash,elution]
06/15/2022 14:05:42	00:42:41.041	[wash,elution]
06/15/2022 14:05:43	00:42:42.042	[wash,elution]
06/15/2022 14:05:44	00:42:43.049	[wash,elution]
06/15/2022 14:05:45	00:42:44.061	[wash,elution]
06/15/2022 14:05:46	00:42:45.064	[wash,elution]
06/15/2022 14:05:47	00:42:46.068	[wash,elution]
06/15/2022 14:05:48	00:42:47.073	[wash,elution]
06/15/2022 14:05:49	00:42:48.073	[wash,elution]
06/15/2022 14:05:50	00:42:49.083	[wash,elution]
06/15/2022 14:05:51	00:42:50.095	[wash,elution]
06/15/2022 14:05:52	00:42:51.107	[wash,elution]
06/15/2022 14:05:53	00:42:52.113	[wash,elution]
06/15/2022 14:05:54	00:42:53.122	[wash,elution]
06/15/2022 14:05:55	00:42:54.138	[wash,elution]
06/15/2022 14:05:56	00:42:55.136	[wash,elution]
06/15/2022 14:05:57	00:42:56.139	[wash,elution]
06/15/2022 14:05:58	00:42:57.146	[wash,elution]
06/15/2022 14:05:59	00:42:58.151	[wash,elution]
06/15/2022 14:06:00	00:42:59.160	[wash,elution]
06/15/2022 14:06:01	00:43:00.156	[wash,elution]
06/15/2022 14:06:02	00:43:01.155	[wash,elution]
06/15/2022 14:06:03	00:43:02.161	[wash,elution]
06/15/2022 14:06:04	00:43:03.169	[wash,elution]
06/15/2022 14:06:05	00:43:04.175	[wash,elution]
06/15/2022 14:06:06	00:43:05.174	[wash,elution]
06/15/2022 14:06:07	00:43:06.177	[wash,elution]
06/15/2022 14:06:08	00:43:07.176	[wash,elution]
06/15/2022 14:06:09	00:43:08.183	[wash,elution]
06/15/2022 14:06:10	00:43:09.190	[wash,elution]
06/15/2022 14:06:11	00:43:10.200	[wash,elution]
06/15/2022 14:06:12	00:43:11.207	[wash,elution]
06/15/2022 14:06:13	00:43:12.207	[wash,elution]
06/15/2022 14:06:14	00:43:13.207	[wash,elution]
06/15/2022 14:06:15	00:43:14.218	[wash,elution]
06/15/2022 14:06:16	00:43:15.216	[wash,elution]
06/15/2022 14:06:17	00:43:16.229	[wash,elution]
06/15/2022 14:06:18	00:43:17.230	[wash,elution]
06/15/2022 14:06:19	00:43:18.236	[wash,elution]
06/15/2022 14:06:20	00:43:19.238	[wash,elution]
06/15/2022 14:06:21	00:43:20.257	[wash,elution]
06/15/2022 14:06:22	00:43:21.253	[wash,elution]
06/15/2022 14:06:23	00:43:22.255	[wash,elution]
06/15/2022 14:06:24	00:43:23.261	[wash,elution]
06/15/2022 14:06:25	00:43:24.268	[wash,elution]
06/15/2022 14:06:26	00:43:25.276	[wash,elution]
06/15/2022 14:06:27	00:43:26.286	[wash,elution]
06/15/2022 14:06:28	00:43:27.292	[wash,elution]
06/15/2022 14:06:29	00:43:28.295	[wash,elution]
06/15/2022 14:06:30	00:43:29.301	[wash,elution]
06/15/2022 14:06:31	00:43:30.313	[wash,elution]
06/15/2022 14:06:32	00:43:31.323	[wash,elution]
06/15/2022 14:06:33	00:43:32.325	[wash,elution]
06/15/2022 14:06:34	00:43:33.332	[wash,elution]
06/15/2022 14:06:35	00:43:34.341	[wash,elution]
06/15/2022 14:06:36	00:43:35.355	[wash,elution]
06/15/2022 14:06:37	00:43:36.355	[wash,elution]
06/15/2022 14:06:38	00:43:37.364	[wash,elution]
06/15/2022 14:06:39	00:43:38.372	[wash,elution]
06/15/2022 14:06:40	00:43:39.377	[wash,elution]
06/15/2022 14:06:41	00:43:40.375	[wash,elution]
06/15/2022 14:06:42	00:43:40.375	[wash,elution]
06/15/2022 14:06:42	00:43:41.067	[wash]
06/15/2022 14:06:42	00:43:41.068	[]
06/15/2022 14:06:43	00:43:42.403	[]
06/15/2022 14:06:44	00:43:43.401	[]
06/15/2022 14:06:45	00:43:44.401	[]
06/15/2022 14:06:46	00:43:45.405	[]
06/15/2022 14:06:47	00:43:46.401	[]
06/15/2022 14:06:48	00:43:47.401	[]
06/15/2022 14:06:49	00:43:48.402	[]
06/15/2022 14:06:50	00:43:49.419	[]
06/15/2022 14:06:51	00:43:50.417	[]
06/15/2022 14:06:52	00:43:51.417	[]
06/15/2022 14:06:53	00:43:52.417	[]
06/15/2022 14:06:54	00:43:53.417	[]
06/15/2022 14:06:55	00:43:54.417	[]
06/15/2022 14:06:56	00:43:55.433	[]
06/15/2022 14:06:57	00:43:56.448	[]
06/15/2022 14:06:58	00:43:57.446	[]
