Local Date/Time	Relative Time	valve-t:angle [degrees]
06/15/2022 13:54:27	00:31:26.266	120.000
06/15/2022 13:54:28	00:31:27.279	120.000
06/15/2022 13:54:29	00:31:28.279	120.000
06/15/2022 13:54:30	00:31:29.283	120.000
06/15/2022 13:54:31	00:31:30.293	120.000
06/15/2022 13:54:32	00:31:31.291	120.000
06/15/2022 13:54:33	00:31:32.292	120.000
06/15/2022 13:54:34	00:31:33.294	120.000
06/15/2022 13:54:35	00:31:34.310	120.000
06/15/2022 13:54:36	00:31:35.322	120.000
06/15/2022 13:54:37	00:31:36.331	120.000
06/15/2022 13:54:38	00:31:37.331	120.000
06/15/2022 13:54:39	00:31:38.343	120.000
06/15/2022 13:54:40	00:31:39.345	120.000
06/15/2022 13:54:41	00:31:40.360	120.000
06/15/2022 13:54:42	00:31:41.369	120.000
06/15/2022 13:54:43	00:31:42.377	120.000
06/15/2022 13:54:44	00:31:43.387	120.000
06/15/2022 13:54:45	00:31:44.401	120.000
06/15/2022 13:54:46	00:31:45.401	120.000
06/15/2022 13:54:47	00:31:46.409	120.000
06/15/2022 13:54:48	00:31:47.416	120.000
06/15/2022 13:54:49	00:31:48.417	120.000
06/15/2022 13:54:50	00:31:49.417	120.000
06/15/2022 13:54:51	00:31:50.418	120.000
06/15/2022 13:54:52	00:31:51.418	120.000
06/15/2022 13:54:53	00:31:52.422	120.000
06/15/2022 13:54:54	00:31:53.426	120.000
06/15/2022 13:54:55	00:31:54.426	120.000
06/15/2022 13:54:56	00:31:55.434	120.000
06/15/2022 13:54:57	00:31:56.448	120.000
06/15/2022 13:54:58	00:31:57.455	120.000
06/15/2022 13:54:59	00:31:58.458	120.000
06/15/2022 13:55:00	00:31:59.464	120.000
06/15/2022 13:55:01	00:32:00.469	120.000
06/15/2022 13:55:02	00:32:01.470	120.000
06/15/2022 13:55:03	00:32:02.479	120.000
06/15/2022 13:55:04	00:32:03.495	120.000
06/15/2022 13:55:05	00:32:04.495	120.000
06/15/2022 13:55:06	00:32:05.504	120.000
06/15/2022 13:55:07	00:32:06.511	120.000
06/15/2022 13:55:08	00:32:07.510	120.000
06/15/2022 13:55:09	00:32:08.511	120.000
06/15/2022 13:55:10	00:32:09.511	120.000
06/15/2022 13:55:11	00:32:10.517	120.000
06/15/2022 13:55:12	00:32:11.518	120.000
06/15/2022 13:55:13	00:32:12.520	120.000
06/15/2022 13:55:14	00:32:13.530	120.000
06/15/2022 13:55:15	00:32:14.542	120.000
06/15/2022 13:55:16	00:32:15.544	120.000
06/15/2022 13:55:17	00:32:16.548	120.000
06/15/2022 13:55:18	00:32:17.558	120.000
06/15/2022 13:55:19	00:32:18.559	120.000
06/15/2022 13:55:20	00:32:19.563	120.000
06/15/2022 13:55:21	00:32:20.574	120.000
06/15/2022 13:55:22	00:32:21.581	120.000
06/15/2022 13:55:23	00:32:22.598	120.000
06/15/2022 13:55:24	00:32:23.593	120.000
06/15/2022 13:55:25	00:32:24.597	120.000
06/15/2022 13:55:26	00:32:25.607	120.000
06/15/2022 13:55:27	00:32:26.611	120.000
06/15/2022 13:55:28	00:32:27.620	120.000
06/15/2022 13:55:29	00:32:28.619	120.000
06/15/2022 13:55:30	00:32:29.621	120.000
06/15/2022 13:55:31	00:32:30.622	120.000
06/15/2022 13:55:32	00:32:31.635	120.000
06/15/2022 13:55:33	00:32:32.635	120.000
06/15/2022 13:55:34	00:32:33.635	120.000
06/15/2022 13:55:35	00:32:34.638	120.000
06/15/2022 13:55:36	00:32:35.636	120.000
06/15/2022 13:55:37	00:32:36.652	120.000
06/15/2022 13:55:38	00:32:37.660	120.000
06/15/2022 13:55:39	00:32:38.669	120.000
06/15/2022 13:55:40	00:32:39.681	120.000
06/15/2022 13:55:41	00:32:40.681	120.000
06/15/2022 13:55:42	00:32:41.683	120.000
06/15/2022 13:55:43	00:32:42.690	120.000
06/15/2022 13:55:44	00:32:43.698	120.000
06/15/2022 13:55:45	00:32:44.698	120.000
06/15/2022 13:55:46	00:32:45.699	120.000
06/15/2022 13:55:47	00:32:46.706	120.000
06/15/2022 13:55:48	00:32:47.706	120.000
06/15/2022 13:55:49	00:32:48.707	120.000
06/15/2022 13:55:50	00:32:49.706	120.000
06/15/2022 13:55:51	00:32:50.714	120.000
06/15/2022 13:55:52	00:32:51.715	120.000
06/15/2022 13:55:53	00:32:52.733	120.000
06/15/2022 13:55:54	00:32:53.721	120.000
06/15/2022 13:55:55	00:32:54.734	120.000
06/15/2022 13:55:56	00:32:55.743	120.000
06/15/2022 13:55:57	00:32:56.747	120.000
06/15/2022 13:55:58	00:32:57.745	120.000
06/15/2022 13:55:59	00:32:58.751	120.000
06/15/2022 13:56:00	00:32:59.763	120.000
06/15/2022 13:56:01	00:33:00.776	120.000
06/15/2022 13:56:02	00:33:01.783	120.000
06/15/2022 13:56:03	00:33:02.796	120.000
06/15/2022 13:56:04	00:33:03.807	120.000
06/15/2022 13:56:05	00:33:04.817	120.000
06/15/2022 13:56:06	00:33:05.829	120.000
06/15/2022 13:56:07	00:33:06.861	120.000
06/15/2022 13:56:08	00:33:07.838	120.000
06/15/2022 13:56:09	00:33:08.847	120.000
06/15/2022 13:56:10	00:33:09.858	120.000
06/15/2022 13:56:11	00:33:10.869	120.000
06/15/2022 13:56:12	00:33:11.876	120.000
06/15/2022 13:56:13	00:33:12.884	120.000
06/15/2022 13:56:14	00:33:13.886	120.000
06/15/2022 13:56:15	00:33:14.888	120.000
06/15/2022 13:56:16	00:33:15.900	120.000
06/15/2022 13:56:17	00:33:16.901	120.000
06/15/2022 13:56:18	00:33:17.901	120.000
06/15/2022 13:56:20	00:33:18.911	120.000
06/15/2022 13:56:21	00:33:19.918	120.000
06/15/2022 13:56:22	00:33:20.926	120.000
06/15/2022 13:56:23	00:33:21.920	120.000
06/15/2022 13:56:24	00:33:22.919	120.000
06/15/2022 13:56:25	00:33:23.920	120.000
06/15/2022 13:56:26	00:33:24.932	120.000
06/15/2022 13:56:27	00:33:25.940	120.000
06/15/2022 13:56:28	00:33:26.948	120.000
06/15/2022 13:56:29	00:33:27.955	120.000
06/15/2022 13:56:30	00:33:28.964	120.000
06/15/2022 13:56:31	00:33:29.963	120.000
06/15/2022 13:56:32	00:33:30.970	120.000
06/15/2022 13:56:33	00:33:31.977	120.000
06/15/2022 13:56:34	00:33:32.979	120.000
06/15/2022 13:56:35	00:33:33.981	120.000
06/15/2022 13:56:36	00:33:34.979	120.000
06/15/2022 13:56:37	00:33:35.980	120.000
06/15/2022 13:56:38	00:33:36.980	120.000
06/15/2022 13:56:39	00:33:37.997	120.000
06/15/2022 13:56:40	00:33:38.995	120.000
06/15/2022 13:56:41	00:33:39.996	120.000
06/15/2022 13:56:42	00:33:41.007	120.000
06/15/2022 13:56:43	00:33:42.006	120.000
06/15/2022 13:56:44	00:33:43.009	120.000
06/15/2022 13:56:45	00:33:44.010	120.000
06/15/2022 13:56:46	00:33:45.011	120.000
06/15/2022 13:56:47	00:33:46.012	120.000
06/15/2022 13:56:48	00:33:47.016	120.000
06/15/2022 13:56:49	00:33:48.016	120.000
06/15/2022 13:56:50	00:33:49.015	120.000
06/15/2022 13:56:51	00:33:50.017	120.000
06/15/2022 13:56:52	00:33:51.030	120.000
06/15/2022 13:56:53	00:33:52.033	120.000
06/15/2022 13:56:54	00:33:53.041	120.000
06/15/2022 13:56:55	00:33:54.048	120.000
06/15/2022 13:56:56	00:33:55.057	120.000
06/15/2022 13:56:57	00:33:56.075	120.000
06/15/2022 13:56:58	00:33:57.081	120.000
06/15/2022 13:56:59	00:33:58.089	120.000
06/15/2022 13:57:00	00:33:59.096	120.000
06/15/2022 13:57:01	00:34:00.104	120.000
06/15/2022 13:57:02	00:34:01.112	120.000
06/15/2022 13:57:03	00:34:02.122	120.000
06/15/2022 13:57:04	00:34:03.123	120.000
06/15/2022 13:57:05	00:34:04.127	120.000
06/15/2022 13:57:06	00:34:05.128	120.000
06/15/2022 13:57:07	00:34:06.137	120.000
06/15/2022 13:57:08	00:34:07.151	120.000
06/15/2022 13:57:09	00:34:08.151	120.000
06/15/2022 13:57:10	00:34:09.173	120.000
06/15/2022 13:57:11	00:34:10.174	120.000
06/15/2022 13:57:12	00:34:11.174	120.000
06/15/2022 13:57:13	00:34:12.174	120.000
06/15/2022 13:57:14	00:34:13.182	120.000
06/15/2022 13:57:15	00:34:14.190	120.000
06/15/2022 13:57:16	00:34:15.202	120.000
06/15/2022 13:57:17	00:34:16.203	120.000
06/15/2022 13:57:18	00:34:17.202	120.000
06/15/2022 13:57:19	00:34:18.204	120.000
06/15/2022 13:57:20	00:34:19.212	120.000
06/15/2022 13:57:21	00:34:20.223	120.000
06/15/2022 13:57:22	00:34:21.231	120.000
06/15/2022 13:57:23	00:34:22.232	120.000
06/15/2022 13:57:24	00:34:23.244	120.000
06/15/2022 13:57:25	00:34:24.261	120.000
06/15/2022 13:57:26	00:34:25.268	120.000
06/15/2022 13:57:27	00:34:26.283	120.000
06/15/2022 13:57:28	00:34:27.295	120.000
06/15/2022 13:57:29	00:34:28.295	120.000
06/15/2022 13:57:30	00:34:29.311	120.000
06/15/2022 13:57:31	00:34:30.312	120.000
06/15/2022 13:57:32	00:34:31.313	120.000
06/15/2022 13:57:33	00:34:32.314	120.000
06/15/2022 13:57:34	00:34:33.329	120.000
06/15/2022 13:57:35	00:34:34.338	120.000
06/15/2022 13:57:36	00:34:35.339	120.000
06/15/2022 13:57:37	00:34:36.357	120.000
06/15/2022 13:57:38	00:34:37.355	120.000
06/15/2022 13:57:39	00:34:38.360	120.000
06/15/2022 13:57:40	00:34:39.363	120.000
06/15/2022 13:57:41	00:34:40.364	120.000
06/15/2022 13:57:42	00:34:41.373	120.000
06/15/2022 13:57:43	00:34:42.373	120.000
06/15/2022 13:57:44	00:34:43.385	120.000
06/15/2022 13:57:45	00:34:44.386	120.000
06/15/2022 13:57:46	00:34:45.386	120.000
06/15/2022 13:57:47	00:34:46.391	120.000
06/15/2022 13:57:48	00:34:47.404	120.000
06/15/2022 13:57:49	00:34:48.402	120.000
06/15/2022 13:57:50	00:34:49.409	120.000
06/15/2022 13:57:51	00:34:50.420	120.000
06/15/2022 13:57:52	00:34:51.419	120.000
06/15/2022 13:57:53	00:34:52.423	120.000
06/15/2022 13:57:54	00:34:53.423	120.000
06/15/2022 13:57:55	00:34:54.425	120.000
06/15/2022 13:57:56	00:34:55.441	120.000
06/15/2022 13:57:57	00:34:56.437	120.000
06/15/2022 13:57:58	00:34:57.437	120.000
06/15/2022 13:57:59	00:34:58.438	120.000
06/15/2022 13:58:00	00:34:59.454	120.000
06/15/2022 13:58:01	00:35:00.453	120.000
06/15/2022 13:58:02	00:35:01.453	120.000
06/15/2022 13:58:03	00:35:02.464	120.000
06/15/2022 13:58:04	00:35:03.464	120.000
06/15/2022 13:58:05	00:35:04.483	120.000
06/15/2022 13:58:06	00:35:05.485	120.000
06/15/2022 13:58:07	00:35:06.487	120.000
06/15/2022 13:58:08	00:35:07.498	120.000
06/15/2022 13:58:09	00:35:08.501	120.000
06/15/2022 13:58:10	00:35:09.510	120.000
06/15/2022 13:58:11	00:35:10.511	120.000
06/15/2022 13:58:12	00:35:11.512	120.000
06/15/2022 13:58:13	00:35:12.539	120.000
06/15/2022 13:58:14	00:35:13.544	120.000
06/15/2022 13:58:15	00:35:14.540	120.000
06/15/2022 13:58:16	00:35:15.550	120.000
06/15/2022 13:58:17	00:35:16.561	120.000
06/15/2022 13:58:18	00:35:17.573	120.000
06/15/2022 13:58:19	00:35:18.572	120.000
06/15/2022 13:58:20	00:35:19.583	120.000
06/15/2022 13:58:21	00:35:20.592	120.000
06/15/2022 13:58:22	00:35:21.595	120.000
06/15/2022 13:58:23	00:35:22.599	120.000
06/15/2022 13:58:24	00:35:23.603	120.000
06/15/2022 13:58:25	00:35:24.605	120.000
06/15/2022 13:58:26	00:35:25.604	120.000
06/15/2022 13:58:27	00:35:26.605	120.000
06/15/2022 13:58:28	00:35:27.606	120.000
06/15/2022 13:58:29	00:35:28.620	120.000
06/15/2022 13:58:30	00:35:29.621	120.000
06/15/2022 13:58:31	00:35:30.628	120.000
06/15/2022 13:58:32	00:35:31.628	120.000
06/15/2022 13:58:33	00:35:32.629	120.000
06/15/2022 13:58:34	00:35:33.643	120.000
06/15/2022 13:58:35	00:35:34.645	120.000
06/15/2022 13:58:36	00:35:35.651	120.000
06/15/2022 13:58:37	00:35:36.652	120.000
06/15/2022 13:58:38	00:35:37.657	120.000
06/15/2022 13:58:39	00:35:38.667	120.000
06/15/2022 13:58:40	00:35:39.671	120.000
06/15/2022 13:58:41	00:35:40.675	120.000
06/15/2022 13:58:42	00:35:41.675	120.000
06/15/2022 13:58:43	00:35:42.684	120.000
06/15/2022 13:58:44	00:35:43.691	120.000
06/15/2022 13:58:45	00:35:44.701	120.000
06/15/2022 13:58:46	00:35:45.703	120.000
06/15/2022 13:58:47	00:35:46.706	120.000
06/15/2022 13:58:48	00:35:47.704	120.000
06/15/2022 13:58:49	00:35:48.715	120.000
06/15/2022 13:58:50	00:35:49.715	120.000
06/15/2022 13:58:51	00:35:50.716	120.000
06/15/2022 13:58:52	00:35:51.718	120.000
06/15/2022 13:58:53	00:35:52.718	120.000
06/15/2022 13:58:54	00:35:53.719	120.000
06/15/2022 13:58:55	00:35:54.727	120.000
06/15/2022 13:58:56	00:35:55.737	120.000
06/15/2022 13:58:57	00:35:56.740	120.000
06/15/2022 13:58:58	00:35:57.747	120.000
06/15/2022 13:58:59	00:35:58.749	120.000
06/15/2022 13:59:00	00:35:59.750	120.000
06/15/2022 13:59:01	00:36:00.756	120.000
06/15/2022 13:59:02	00:36:01.760	120.000
06/15/2022 13:59:03	00:36:02.767	120.000
06/15/2022 13:59:04	00:36:03.781	120.000
06/15/2022 13:59:05	00:36:04.786	120.000
06/15/2022 13:59:06	00:36:05.791	120.000
06/15/2022 13:59:07	00:36:06.797	120.000
06/15/2022 13:59:08	00:36:07.800	120.000
06/15/2022 13:59:09	00:36:08.807	120.000
06/15/2022 13:59:10	00:36:09.808	120.000
06/15/2022 13:59:11	00:36:10.817	120.000
06/15/2022 13:59:12	00:36:11.824	120.000
06/15/2022 13:59:13	00:36:12.828	120.000
06/15/2022 13:59:14	00:36:13.842	120.000
06/15/2022 13:59:15	00:36:14.855	120.000
06/15/2022 13:59:16	00:36:15.862	120.000
06/15/2022 13:59:17	00:36:16.862	120.000
06/15/2022 13:59:18	00:36:17.862	120.000
06/15/2022 13:59:19	00:36:18.870	120.000
06/15/2022 13:59:20	00:36:19.870	120.000
06/15/2022 13:59:21	00:36:20.878	120.000
06/15/2022 13:59:22	00:36:21.880	120.000
06/15/2022 13:59:23	00:36:22.888	120.000
06/15/2022 13:59:24	00:36:23.887	120.000
06/15/2022 13:59:25	00:36:24.890	120.000
06/15/2022 13:59:26	00:36:25.901	120.000
06/15/2022 13:59:28	00:36:26.915	120.000
06/15/2022 13:59:29	00:36:27.917	120.000
06/15/2022 13:59:30	00:36:28.917	120.000
06/15/2022 13:59:31	00:36:29.921	120.000
06/15/2022 13:59:32	00:36:30.933	120.000
06/15/2022 13:59:33	00:36:31.934	120.000
06/15/2022 13:59:34	00:36:32.934	120.000
06/15/2022 13:59:35	00:36:33.936	120.000
06/15/2022 13:59:36	00:36:34.947	120.000
06/15/2022 13:59:37	00:36:35.948	120.000
06/15/2022 13:59:38	00:36:36.963	120.000
06/15/2022 13:59:39	00:36:37.973	120.000
06/15/2022 13:59:40	00:36:38.978	120.000
06/15/2022 13:59:41	00:36:39.991	120.000
06/15/2022 13:59:42	00:36:40.979	120.000
06/15/2022 13:59:43	00:36:41.980	120.000
06/15/2022 13:59:44	00:36:42.985	120.000
06/15/2022 13:59:45	00:36:43.995	120.000
06/15/2022 13:59:46	00:36:44.996	120.000
06/15/2022 13:59:47	00:36:46.001	120.000
06/15/2022 13:59:48	00:36:47.010	120.000
06/15/2022 13:59:49	00:36:48.006	120.000
06/15/2022 13:59:50	00:36:49.015	120.000
06/15/2022 13:59:51	00:36:50.018	120.000
06/15/2022 13:59:52	00:36:51.026	120.000
06/15/2022 13:59:53	00:36:52.027	120.000
06/15/2022 13:59:54	00:36:53.027	120.000
06/15/2022 13:59:55	00:36:54.043	120.000
06/15/2022 13:59:56	00:36:55.049	120.000
06/15/2022 13:59:57	00:36:56.049	120.000
06/15/2022 13:59:58	00:36:57.064	120.000
06/15/2022 13:59:59	00:36:58.075	120.000
06/15/2022 14:00:00	00:36:59.074	120.000
06/15/2022 14:00:01	00:37:00.080	120.000
06/15/2022 14:00:02	00:37:01.079	120.000
06/15/2022 14:00:03	00:37:02.092	120.000
06/15/2022 14:00:04	00:37:03.095	120.000
06/15/2022 14:00:05	00:37:04.106	120.000
06/15/2022 14:00:06	00:37:05.111	120.000
06/15/2022 14:00:07	00:37:06.113	120.000
06/15/2022 14:00:08	00:37:07.113	120.000
06/15/2022 14:00:09	00:37:08.120	120.000
06/15/2022 14:00:10	00:37:09.120	120.000
06/15/2022 14:00:11	00:37:10.123	120.000
06/15/2022 14:00:12	00:37:11.127	120.000
06/15/2022 14:00:13	00:37:12.135	120.000
06/15/2022 14:00:14	00:37:13.145	120.000
06/15/2022 14:00:15	00:37:14.151	120.000
06/15/2022 14:00:16	00:37:15.154	120.000
06/15/2022 14:00:17	00:37:16.167	120.000
06/15/2022 14:00:18	00:37:17.175	120.000
06/15/2022 14:00:19	00:37:18.183	120.000
06/15/2022 14:00:20	00:37:19.184	120.000
06/15/2022 14:00:21	00:37:20.197	120.000
06/15/2022 14:00:22	00:37:21.203	120.000
06/15/2022 14:00:23	00:37:22.207	120.000
06/15/2022 14:00:24	00:37:23.212	120.000
06/15/2022 14:00:25	00:37:24.216	120.000
06/15/2022 14:00:26	00:37:25.229	120.000
06/15/2022 14:00:27	00:37:26.230	120.000
06/15/2022 14:00:28	00:37:27.235	120.000
06/15/2022 14:00:29	00:37:28.243	120.000
06/15/2022 14:00:30	00:37:29.247	120.000
06/15/2022 14:00:31	00:37:30.263	120.000
06/15/2022 14:00:32	00:37:31.263	120.000
06/15/2022 14:00:33	00:37:32.275	120.000
06/15/2022 14:00:34	00:37:33.276	120.000
06/15/2022 14:00:35	00:37:34.292	120.000
06/15/2022 14:00:36	00:37:35.293	120.000
06/15/2022 14:00:37	00:37:36.294	120.000
06/15/2022 14:00:38	00:37:37.296	120.000
06/15/2022 14:00:39	00:37:38.309	120.000
06/15/2022 14:00:40	00:37:39.309	120.000
06/15/2022 14:00:41	00:37:40.329	120.000
06/15/2022 14:00:42	00:37:41.326	120.000
06/15/2022 14:00:43	00:37:42.330	120.000
06/15/2022 14:00:44	00:37:43.339	120.000
06/15/2022 14:00:45	00:37:44.354	120.000
06/15/2022 14:00:46	00:37:45.355	120.000
06/15/2022 14:00:47	00:37:46.371	120.000
06/15/2022 14:00:48	00:37:47.371	120.000
06/15/2022 14:00:49	00:37:48.375	120.000
06/15/2022 14:00:50	00:37:49.392	120.000
06/15/2022 14:00:51	00:37:50.402	120.000
06/15/2022 14:00:52	00:37:51.401	120.000
06/15/2022 14:00:53	00:37:52.402	120.000
06/15/2022 14:00:54	00:37:53.404	120.000
06/15/2022 14:00:55	00:37:54.404	120.000
06/15/2022 14:00:56	00:37:55.412	120.000
06/15/2022 14:00:57	00:37:56.419	120.000
06/15/2022 14:00:58	00:37:57.429	120.000
06/15/2022 14:00:59	00:37:58.435	120.000
06/15/2022 14:01:00	00:37:59.434	120.000
06/15/2022 14:01:01	00:38:00.448	120.000
06/15/2022 14:01:02	00:38:01.463	120.000
06/15/2022 14:01:03	00:38:02.473	120.000
06/15/2022 14:01:04	00:38:03.484	120.000
06/15/2022 14:01:05	00:38:04.488	120.000
06/15/2022 14:01:06	00:38:05.497	120.000
06/15/2022 14:01:07	00:38:06.497	120.000
06/15/2022 14:01:08	00:38:07.502	120.000
06/15/2022 14:01:09	00:38:08.511	120.000
06/15/2022 14:01:10	00:38:09.516	120.000
06/15/2022 14:01:11	00:38:10.526	120.000
06/15/2022 14:01:12	00:38:11.529	120.000
06/15/2022 14:01:13	00:38:12.545	120.000
06/15/2022 14:01:14	00:38:13.546	120.000
06/15/2022 14:01:15	00:38:14.557	120.000
06/15/2022 14:01:16	00:38:15.557	120.000
06/15/2022 14:01:17	00:38:16.558	120.000
06/15/2022 14:01:18	00:38:17.566	120.000
06/15/2022 14:01:19	00:38:18.574	120.000
06/15/2022 14:01:20	00:38:19.574	120.000
06/15/2022 14:01:21	00:38:20.573	120.000
06/15/2022 14:01:22	00:38:21.574	120.000
06/15/2022 14:01:23	00:38:22.581	120.000
06/15/2022 14:01:24	00:38:23.592	120.000
06/15/2022 14:01:25	00:38:24.605	120.000
06/15/2022 14:01:26	00:38:25.606	120.000
06/15/2022 14:01:27	00:38:26.608	120.000
06/15/2022 14:01:28	00:38:27.617	120.000
06/15/2022 14:01:29	00:38:28.625	120.000
06/15/2022 14:01:30	00:38:29.624	120.000
06/15/2022 14:01:31	00:38:30.634	120.000
06/15/2022 14:01:32	00:38:31.637	120.000
06/15/2022 14:01:33	00:38:32.641	120.000
06/15/2022 14:01:34	00:38:33.654	120.000
06/15/2022 14:01:35	00:38:34.659	120.000
06/15/2022 14:01:36	00:38:35.668	120.000
06/15/2022 14:01:37	00:38:36.670	120.000
06/15/2022 14:01:38	00:38:37.677	120.000
06/15/2022 14:01:39	00:38:38.683	120.000
06/15/2022 14:01:40	00:38:39.689	120.000
06/15/2022 14:01:41	00:38:40.700	120.000
06/15/2022 14:01:42	00:38:41.713	120.000
06/15/2022 14:01:43	00:38:42.720	120.000
06/15/2022 14:01:44	00:38:43.731	120.000
06/15/2022 14:01:45	00:38:44.730	120.000
06/15/2022 14:01:46	00:38:45.732	120.000
06/15/2022 14:01:47	00:38:46.747	120.000
06/15/2022 14:01:48	00:38:47.760	120.000
06/15/2022 14:01:49	00:38:48.760	120.000
06/15/2022 14:01:50	00:38:49.762	120.000
06/15/2022 14:01:51	00:38:50.762	120.000
06/15/2022 14:01:52	00:38:51.775	120.000
06/15/2022 14:01:53	00:38:52.775	120.000
06/15/2022 14:01:54	00:38:53.777	120.000
06/15/2022 14:01:55	00:38:54.795	120.000
06/15/2022 14:01:56	00:38:55.793	120.000
06/15/2022 14:01:57	00:38:56.794	120.000
06/15/2022 14:01:58	00:38:57.810	120.000
06/15/2022 14:01:59	00:38:58.817	120.000
06/15/2022 14:02:00	00:38:59.822	120.000
06/15/2022 14:02:01	00:39:00.824	120.000
06/15/2022 14:02:02	00:39:01.824	120.000
06/15/2022 14:02:03	00:39:02.828	120.000
06/15/2022 14:02:04	00:39:03.838	120.000
06/15/2022 14:02:05	00:39:04.844	120.000
06/15/2022 14:02:06	00:39:05.855	120.000
06/15/2022 14:02:07	00:39:06.869	120.000
06/15/2022 14:02:08	00:39:07.878	120.000
06/15/2022 14:02:09	00:39:08.885	120.000
06/15/2022 14:02:10	00:39:09.891	120.000
06/15/2022 14:02:11	00:39:10.896	120.000
06/15/2022 14:02:12	00:39:11.902	120.000
06/15/2022 14:02:13	00:39:12.903	120.000
06/15/2022 14:02:14	00:39:13.907	120.000
06/15/2022 14:02:16	00:39:14.916	120.000
06/15/2022 14:02:17	00:39:15.918	120.000
06/15/2022 14:02:18	00:39:16.918	120.000
06/15/2022 14:02:19	00:39:17.928	120.000
06/15/2022 14:02:20	00:39:18.931	120.000
06/15/2022 14:02:21	00:39:19.932	120.000
06/15/2022 14:02:22	00:39:20.940	120.000
06/15/2022 14:02:23	00:39:21.942	120.000
06/15/2022 14:02:24	00:39:22.949	120.000
06/15/2022 14:02:25	00:39:23.949	120.000
06/15/2022 14:02:26	00:39:24.955	120.000
06/15/2022 14:02:27	00:39:25.957	120.000
06/15/2022 14:02:28	00:39:26.964	120.000
06/15/2022 14:02:29	00:39:27.965	120.000
06/15/2022 14:02:30	00:39:28.972	120.000
06/15/2022 14:02:31	00:39:29.984	120.000
06/15/2022 14:02:32	00:39:30.986	120.000
06/15/2022 14:02:33	00:39:31.995	120.000
06/15/2022 14:02:34	00:39:33.002	120.000
06/15/2022 14:02:35	00:39:34.006	120.000
06/15/2022 14:02:36	00:39:35.015	120.000
06/15/2022 14:02:37	00:39:36.017	120.000
06/15/2022 14:02:38	00:39:37.026	120.000
06/15/2022 14:02:39	00:39:38.033	120.000
06/15/2022 14:02:40	00:39:39.032	120.000
06/15/2022 14:02:41	00:39:40.045	120.000
06/15/2022 14:02:42	00:39:41.054	120.000
06/15/2022 14:02:43	00:39:42.064	120.000
06/15/2022 14:02:44	00:39:43.063	120.000
06/15/2022 14:02:45	00:39:44.064	120.000
06/15/2022 14:02:46	00:39:45.074	120.000
06/15/2022 14:02:47	00:39:46.082	120.000
06/15/2022 14:02:48	00:39:47.091	120.000
06/15/2022 14:02:49	00:39:48.091	120.000
06/15/2022 14:02:50	00:39:49.092	120.000
06/15/2022 14:02:51	00:39:50.092	120.000
06/15/2022 14:02:52	00:39:51.096	120.000
06/15/2022 14:02:53	00:39:52.106	120.000
06/15/2022 14:02:54	00:39:53.107	120.000
06/15/2022 14:02:55	00:39:54.111	120.000
06/15/2022 14:02:56	00:39:55.119	120.000
06/15/2022 14:02:57	00:39:56.125	120.000
06/15/2022 14:02:58	00:39:57.127	120.000
06/15/2022 14:02:59	00:39:58.128	120.000
06/15/2022 14:03:00	00:39:59.129	120.000
06/15/2022 14:03:01	00:40:00.129	120.000
06/15/2022 14:03:02	00:40:01.128	120.000
06/15/2022 14:03:03	00:40:02.131	120.000
06/15/2022 14:03:04	00:40:03.135	120.000
06/15/2022 14:03:05	00:40:04.143	120.000
06/15/2022 14:03:06	00:40:05.151	120.000
06/15/2022 14:03:07	00:40:06.159	120.000
06/15/2022 14:03:08	00:40:07.166	120.000
06/15/2022 14:03:09	00:40:08.174	120.000
06/15/2022 14:03:10	00:40:09.182	120.000
06/15/2022 14:03:11	00:40:10.188	120.000
06/15/2022 14:03:12	00:40:11.194	120.000
06/15/2022 14:03:13	00:40:12.204	120.000
06/15/2022 14:03:14	00:40:13.218	120.000
06/15/2022 14:03:15	00:40:14.218	120.000
06/15/2022 14:03:16	00:40:15.219	120.000
06/15/2022 14:03:17	00:40:16.219	120.000
06/15/2022 14:03:18	00:40:17.219	120.000
06/15/2022 14:03:19	00:40:18.234	120.000
06/15/2022 14:03:20	00:40:19.235	120.000
06/15/2022 14:03:21	00:40:20.244	120.000
06/15/2022 14:03:22	00:40:21.260	120.000
06/15/2022 14:03:23	00:40:22.262	120.000
06/15/2022 14:03:24	00:40:23.262	120.000
06/15/2022 14:03:25	00:40:24.268	120.000
06/15/2022 14:03:26	00:40:25.262	120.000
06/15/2022 14:03:27	00:40:26.263	120.000
06/15/2022 14:03:28	00:40:27.265	120.000
06/15/2022 14:03:29	00:40:28.278	120.000
06/15/2022 14:03:30	00:40:29.286	120.000
06/15/2022 14:03:31	00:40:30.293	120.000
06/15/2022 14:03:32	00:40:31.294	120.000
06/15/2022 14:03:33	00:40:32.298	120.000
06/15/2022 14:03:34	00:40:33.297	120.000
06/15/2022 14:03:35	00:40:34.298	120.000
06/15/2022 14:03:36	00:40:35.299	120.000
06/15/2022 14:03:37	00:40:36.303	120.000
06/15/2022 14:03:38	00:40:37.302	120.000
06/15/2022 14:03:39	00:40:38.309	120.000
06/15/2022 14:03:40	00:40:39.308	120.000
06/15/2022 14:03:41	00:40:40.321	120.000
06/15/2022 14:03:42	00:40:41.331	120.000
06/15/2022 14:03:43	00:40:42.332	120.000
06/15/2022 14:03:44	00:40:43.338	120.000
06/15/2022 14:03:45	00:40:44.344	120.000
06/15/2022 14:03:46	00:40:45.344	120.000
06/15/2022 14:03:47	00:40:46.359	120.000
