Local Date/Time	Relative Time	pump-a:pressure [bar]
06/15/2022 13:32:07	00:09:05.878	101.866
06/15/2022 13:32:07	00:09:05.980	102.792
06/15/2022 13:32:07	00:09:06.080	103.719
06/15/2022 13:32:07	00:09:06.182	104.607
06/15/2022 13:32:07	00:09:06.284	105.612
06/15/2022 13:32:08	00:09:06.386	106.559
06/15/2022 13:32:08	00:09:06.489	107.506
06/15/2022 13:32:08	00:09:06.591	108.432
06/15/2022 13:32:08	00:09:06.693	109.300
06/15/2022 13:32:08	00:09:06.795	110.227
06/15/2022 13:32:08	00:09:06.896	111.390
06/15/2022 13:32:08	00:09:06.998	112.376
06/15/2022 13:32:08	00:09:07.101	113.362
06/15/2022 13:32:08	00:09:07.202	114.289
06/15/2022 13:32:08	00:09:07.302	115.196
06/15/2022 13:32:09	00:09:07.402	116.123
06/15/2022 13:32:09	00:09:07.504	117.070
06/15/2022 13:32:09	00:09:07.606	118.056
06/15/2022 13:32:09	00:09:07.708	119.061
06/15/2022 13:32:09	00:09:07.808	119.988
06/15/2022 13:32:09	00:09:07.911	120.876
06/15/2022 13:32:09	00:09:08.013	121.842
06/15/2022 13:32:09	00:09:08.115	122.789
06/15/2022 13:32:09	00:09:08.217	123.932
06/15/2022 13:32:09	00:09:08.318	124.918
06/15/2022 13:32:10	00:09:08.420	125.845
06/15/2022 13:32:10	00:09:08.522	126.772
06/15/2022 13:32:10	00:09:08.622	127.758
06/15/2022 13:32:10	00:09:08.722	128.685
06/15/2022 13:32:10	00:09:08.824	129.612
06/15/2022 13:32:10	00:09:08.926	130.499
06/15/2022 13:32:10	00:09:09.028	131.406
06/15/2022 13:32:10	00:09:09.130	132.372
06/15/2022 13:32:10	00:09:09.232	133.358
06/15/2022 13:32:10	00:09:09.335	134.404
06/15/2022 13:32:11	00:09:09.437	135.666
06/15/2022 13:32:11	00:09:09.539	136.691
06/15/2022 13:32:11	00:09:09.641	137.717
06/15/2022 13:32:11	00:09:09.742	138.663
06/15/2022 13:32:11	00:09:09.844	139.610
06/15/2022 13:32:11	00:09:09.946	140.556
06/15/2022 13:32:11	00:09:10.048	141.503
06/15/2022 13:32:11	00:09:10.150	142.469
06/15/2022 13:32:11	00:09:10.252	143.455
06/15/2022 13:32:12	00:09:10.354	144.421
06/15/2022 13:32:12	00:09:10.456	145.565
06/15/2022 13:32:12	00:09:10.559	146.551
06/15/2022 13:32:12	00:09:10.661	147.498
06/15/2022 13:32:12	00:09:10.763	148.543
06/15/2022 13:32:12	00:09:10.865	149.627
06/15/2022 13:32:12	00:09:10.967	150.673
06/15/2022 13:32:12	00:09:11.068	151.718
06/15/2022 13:32:12	00:09:11.170	152.743
06/15/2022 13:32:12	00:09:11.272	153.650
06/15/2022 13:32:13	00:09:11.374	154.617
06/15/2022 13:32:13	00:09:11.476	155.701
06/15/2022 13:32:13	00:09:11.578	156.608
06/15/2022 13:32:13	00:09:11.680	157.575
06/15/2022 13:32:13	00:09:11.782	158.600
06/15/2022 13:32:13	00:09:11.884	159.606
06/15/2022 13:32:13	00:09:11.987	160.631
06/15/2022 13:32:13	00:09:12.089	161.598
06/15/2022 13:32:13	00:09:12.191	162.603
06/15/2022 13:32:13	00:09:12.293	163.589
06/15/2022 13:32:14	00:09:12.394	164.595
06/15/2022 13:32:14	00:09:12.496	165.798
06/15/2022 13:32:14	00:09:12.599	166.784
06/15/2022 13:32:14	00:09:12.700	167.711
06/15/2022 13:32:14	00:09:12.802	168.677
06/15/2022 13:32:14	00:09:12.904	169.604
06/15/2022 13:32:14	00:09:13.006	170.610
06/15/2022 13:32:14	00:09:13.108	171.655
06/15/2022 13:32:14	00:09:13.210	172.720
06/15/2022 13:32:14	00:09:13.312	173.784
06/15/2022 13:32:15	00:09:13.415	174.770
06/15/2022 13:32:15	00:09:13.517	175.954
06/15/2022 13:32:15	00:09:13.619	176.900
06/15/2022 13:32:15	00:09:13.721	177.906
06/15/2022 13:32:15	00:09:13.822	178.892
06/15/2022 13:32:15	00:09:13.924	179.898
06/15/2022 13:32:15	00:09:14.026	180.943
06/15/2022 13:32:15	00:09:14.128	181.929
06/15/2022 13:32:15	00:09:14.228	182.994
06/15/2022 13:32:15	00:09:14.330	183.999
06/15/2022 13:32:16	00:09:14.432	184.985
06/15/2022 13:32:16	00:09:14.534	185.971
06/15/2022 13:32:16	00:09:14.636	187.194
06/15/2022 13:32:16	00:09:14.738	188.160
06/15/2022 13:32:16	00:09:14.841	189.166
06/15/2022 13:32:16	00:09:14.943	190.132
06/15/2022 13:32:16	00:09:15.045	191.099
06/15/2022 13:32:16	00:09:15.146	192.104
06/15/2022 13:32:16	00:09:15.248	193.169
06/15/2022 13:32:16	00:09:15.350	194.195
06/15/2022 13:32:17	00:09:15.450	195.181
06/15/2022 13:32:17	00:09:15.550	196.226
06/15/2022 13:32:17	00:09:15.650	197.153
06/15/2022 13:32:17	00:09:15.752	198.218
06/15/2022 13:32:17	00:09:15.854	199.322
06/15/2022 13:32:17	00:09:15.956	200.545
06/15/2022 13:32:17	00:09:16.058	201.550
06/15/2022 13:32:17	00:09:16.160	202.497
06/15/2022 13:32:17	00:09:16.263	203.424
06/15/2022 13:32:17	00:09:16.365	204.350
06/15/2022 13:32:18	00:09:16.469	205.356
06/15/2022 13:32:18	00:09:16.570	206.362
06/15/2022 13:32:18	00:09:16.672	207.328
06/15/2022 13:32:18	00:09:16.772	208.314
06/15/2022 13:32:18	00:09:16.874	209.241
06/15/2022 13:32:18	00:09:16.976	210.405
06/15/2022 13:32:18	00:09:17.078	211.391
06/15/2022 13:32:18	00:09:17.180	212.396
06/15/2022 13:32:18	00:09:17.282	213.501
06/15/2022 13:32:19	00:09:17.384	214.506
06/15/2022 13:32:19	00:09:17.487	215.492
06/15/2022 13:32:19	00:09:17.589	216.459
06/15/2022 13:32:19	00:09:17.691	217.366
06/15/2022 13:32:19	00:09:17.792	218.292
06/15/2022 13:32:19	00:09:17.894	219.239
06/15/2022 13:32:19	00:09:17.997	220.422
06/15/2022 13:32:19	00:09:18.098	221.349
06/15/2022 13:32:19	00:09:18.200	222.276
06/15/2022 13:32:19	00:09:18.302	223.242
06/15/2022 13:32:20	00:09:18.408	224.130
06/15/2022 13:32:20	00:09:18.510	225.116
06/15/2022 13:32:20	00:09:18.612	226.023
06/15/2022 13:32:20	00:09:18.714	226.950
06/15/2022 13:32:20	00:09:18.816	228.074
06/15/2022 13:32:20	00:09:18.919	228.981
06/15/2022 13:32:20	00:09:19.021	229.967
06/15/2022 13:32:20	00:09:19.123	230.953
06/15/2022 13:32:20	00:09:19.224	231.958
06/15/2022 13:32:20	00:09:19.326	233.004
06/15/2022 13:32:21	00:09:19.428	233.990
06/15/2022 13:32:21	00:09:19.528	234.976
06/15/2022 13:32:21	00:09:19.628	235.942
06/15/2022 13:32:21	00:09:19.730	236.888
06/15/2022 13:32:21	00:09:19.832	237.815
06/15/2022 13:32:21	00:09:19.934	238.722
06/15/2022 13:32:21	00:09:20.036	239.886
06/15/2022 13:32:21	00:09:20.138	240.892
06/15/2022 13:32:21	00:09:20.240	241.858
06/15/2022 13:32:21	00:09:20.343	242.824
06/15/2022 13:32:22	00:09:20.445	243.712
06/15/2022 13:32:22	00:09:20.546	244.638
06/15/2022 13:32:22	00:09:20.649	245.585
06/15/2022 13:32:22	00:09:20.750	246.532
06/15/2022 13:32:22	00:09:20.852	247.498
06/15/2022 13:32:22	00:09:20.954	248.366
06/15/2022 13:32:22	00:09:21.056	249.450
06/15/2022 13:32:22	00:09:21.158	250.357
06/15/2022 13:32:22	00:09:21.260	251.245
06/15/2022 13:32:22	00:09:21.362	252.171
06/15/2022 13:32:23	00:09:21.464	253.098
06/15/2022 13:32:23	00:09:21.566	254.005
06/15/2022 13:32:23	00:09:21.668	254.972
06/15/2022 13:32:23	00:09:21.771	255.938
06/15/2022 13:32:23	00:09:21.872	256.825
06/15/2022 13:32:23	00:09:21.974	257.752
06/15/2022 13:32:23	00:09:22.077	258.758
06/15/2022 13:32:23	00:09:22.178	259.704
06/15/2022 13:32:23	00:09:22.280	260.612
06/15/2022 13:32:23	00:09:22.382	261.538
06/15/2022 13:32:24	00:09:22.482	262.485
06/15/2022 13:32:24	00:09:22.584	263.372
06/15/2022 13:32:24	00:09:22.686	264.319
06/15/2022 13:32:24	00:09:22.788	265.206
06/15/2022 13:32:24	00:09:22.890	266.153
06/15/2022 13:32:24	00:09:22.992	267.139
06/15/2022 13:32:24	00:09:23.094	267.987
06/15/2022 13:32:24	00:09:23.197	269.091
06/15/2022 13:32:24	00:09:23.299	269.919
06/15/2022 13:32:25	00:09:23.400	270.767
06/15/2022 13:32:25	00:09:23.502	271.675
06/15/2022 13:32:25	00:09:23.602	272.562
06/15/2022 13:32:25	00:09:23.704	273.370
06/15/2022 13:32:25	00:09:23.804	274.238
06/15/2022 13:32:25	00:09:23.906	275.126
06/15/2022 13:32:25	00:09:24.008	275.993
06/15/2022 13:32:25	00:09:24.110	276.920
06/15/2022 13:32:25	00:09:24.212	277.768
06/15/2022 13:32:25	00:09:24.314	278.715
06/15/2022 13:32:26	00:09:24.416	279.760
06/15/2022 13:32:26	00:09:24.520	280.588
06/15/2022 13:32:26	00:09:24.623	281.456
06/15/2022 13:32:26	00:09:24.724	282.264
06/15/2022 13:32:26	00:09:24.826	283.152
06/15/2022 13:32:26	00:09:24.928	284.078
06/15/2022 13:32:26	00:09:25.030	284.926
06/15/2022 13:32:26	00:09:25.132	285.794
06/15/2022 13:32:26	00:09:25.234	286.662
06/15/2022 13:32:26	00:09:25.336	287.727
06/15/2022 13:32:27	00:09:25.438	288.555
06/15/2022 13:32:27	00:09:25.540	289.383
06/15/2022 13:32:27	00:09:25.642	290.251
06/15/2022 13:32:27	00:09:25.744	291.118
06/15/2022 13:32:27	00:09:25.846	291.966
06/15/2022 13:32:27	00:09:25.949	292.854
06/15/2022 13:32:27	00:09:26.050	293.643
06/15/2022 13:32:27	00:09:26.152	294.412
06/15/2022 13:32:27	00:09:26.254	295.240
06/15/2022 13:32:27	00:09:26.357	296.186
06/15/2022 13:32:28	00:09:26.458	297.054
06/15/2022 13:32:28	00:09:26.560	297.922
06/15/2022 13:32:28	00:09:26.662	298.809
06/15/2022 13:32:28	00:09:26.764	299.598
06/15/2022 13:32:28	00:09:26.866	300.387
06/15/2022 13:32:28	00:09:26.968	301.097
06/15/2022 13:32:28	00:09:27.070	301.886
06/15/2022 13:32:28	00:09:27.172	302.714
06/15/2022 13:32:28	00:09:27.274	303.503
06/15/2022 13:32:28	00:09:27.377	304.528
06/15/2022 13:32:29	00:09:27.478	305.277
06/15/2022 13:32:29	00:09:27.580	306.086
06/15/2022 13:32:29	00:09:27.682	306.894
06/15/2022 13:32:29	00:09:27.782	307.624
06/15/2022 13:32:29	00:09:27.882	308.393
06/15/2022 13:32:29	00:09:27.984	309.083
06/15/2022 13:32:29	00:09:28.086	309.793
06/15/2022 13:32:29	00:09:28.188	310.543
06/15/2022 13:32:29	00:09:28.290	311.292
06/15/2022 13:32:29	00:09:28.392	312.022
06/15/2022 13:32:30	00:09:28.494	312.810
06/15/2022 13:32:30	00:09:28.596	313.777
06/15/2022 13:32:30	00:09:28.698	314.526
06/15/2022 13:32:30	00:09:28.801	315.335
06/15/2022 13:32:30	00:09:28.903	316.045
06/15/2022 13:32:30	00:09:29.004	316.754
06/15/2022 13:32:30	00:09:29.106	317.484
06/15/2022 13:32:30	00:09:29.208	318.194
06/15/2022 13:32:30	00:09:29.308	318.983
06/15/2022 13:32:30	00:09:29.408	319.732
06/15/2022 13:32:31	00:09:29.510	320.501
06/15/2022 13:32:31	00:09:29.612	321.231
06/15/2022 13:32:31	00:09:29.714	321.921
06/15/2022 13:32:31	00:09:29.816	322.730
06/15/2022 13:32:31	00:09:29.918	323.420
06/15/2022 13:32:31	00:09:30.020	324.169
06/15/2022 13:32:31	00:09:30.122	324.820
06/15/2022 13:32:31	00:09:30.225	325.471
06/15/2022 13:32:31	00:09:30.326	326.102
06/15/2022 13:32:31	00:09:30.436	326.693
06/15/2022 13:32:32	00:09:30.538	327.541
06/15/2022 13:32:32	00:09:30.638	328.212
06/15/2022 13:32:32	00:09:30.740	328.882
06/15/2022 13:32:32	00:09:30.842	329.494
06/15/2022 13:32:32	00:09:30.944	330.065
06/15/2022 13:32:32	00:09:31.046	330.736
06/15/2022 13:32:32	00:09:31.148	331.387
06/15/2022 13:32:32	00:09:31.250	332.057
06/15/2022 13:32:32	00:09:31.352	332.787
06/15/2022 13:32:32	00:09:31.454	333.398
06/15/2022 13:32:33	00:09:31.556	334.069
06/15/2022 13:32:33	00:09:31.659	334.818
06/15/2022 13:32:33	00:09:31.760	335.449
06/15/2022 13:32:33	00:09:31.862	336.041
06/15/2022 13:32:33	00:09:31.962	336.593
06/15/2022 13:32:33	00:09:32.062	337.145
06/15/2022 13:32:33	00:09:32.164	337.737
06/15/2022 13:32:33	00:09:32.266	338.328
06/15/2022 13:32:33	00:09:32.368	338.939
06/15/2022 13:32:34	00:09:32.470	339.511
06/15/2022 13:32:34	00:09:32.572	340.103
06/15/2022 13:32:34	00:09:32.674	340.655
06/15/2022 13:32:34	00:09:32.776	341.227
06/15/2022 13:32:34	00:09:32.878	341.917
06/15/2022 13:32:34	00:09:32.980	342.469
06/15/2022 13:32:34	00:09:33.082	343.021
06/15/2022 13:32:34	00:09:33.184	343.554
06/15/2022 13:32:34	00:09:33.286	344.146
06/15/2022 13:32:34	00:09:33.388	344.737
06/15/2022 13:32:35	00:09:33.488	345.309
06/15/2022 13:32:35	00:09:33.590	345.861
06/15/2022 13:32:35	00:09:33.692	346.354
06/15/2022 13:32:35	00:09:33.794	346.788
06/15/2022 13:32:35	00:09:33.896	347.301
06/15/2022 13:32:35	00:09:33.998	347.873
06/15/2022 13:32:35	00:09:34.100	348.405
06/15/2022 13:32:35	00:09:34.202	348.938
06/15/2022 13:32:35	00:09:34.304	349.411
06/15/2022 13:32:35	00:09:34.407	349.904
06/15/2022 13:32:36	00:09:34.508	350.397
06/15/2022 13:32:36	00:09:34.610	350.909
06/15/2022 13:32:36	00:09:34.712	351.363
06/15/2022 13:32:36	00:09:34.814	351.856
06/15/2022 13:32:36	00:09:34.916	352.250
06/15/2022 13:32:36	00:09:35.018	352.684
06/15/2022 13:32:36	00:09:35.120	353.118
06/15/2022 13:32:36	00:09:35.222	353.552
06/15/2022 13:32:36	00:09:35.324	353.986
06/15/2022 13:32:36	00:09:35.426	354.380
06/15/2022 13:32:37	00:09:35.528	354.814
06/15/2022 13:32:37	00:09:35.630	355.228
06/15/2022 13:32:37	00:09:35.732	355.741
06/15/2022 13:32:37	00:09:35.834	356.175
06/15/2022 13:32:37	00:09:35.936	356.569
06/15/2022 13:32:37	00:09:36.036	356.944
06/15/2022 13:32:37	00:09:36.138	357.338
06/15/2022 13:32:37	00:09:36.238	357.733
06/15/2022 13:32:37	00:09:36.344	358.186
06/15/2022 13:32:37	00:09:36.446	358.561
06/15/2022 13:32:38	00:09:36.548	358.995
06/15/2022 13:32:38	00:09:36.650	359.389
06/15/2022 13:32:38	00:09:36.752	359.685
06/15/2022 13:32:38	00:09:36.854	360.040
06/15/2022 13:32:38	00:09:36.956	360.415
06/15/2022 13:32:38	00:09:37.058	360.848
06/15/2022 13:32:38	00:09:37.160	361.144
06/15/2022 13:32:38	00:09:37.262	361.460
06/15/2022 13:32:38	00:09:37.364	361.755
06/15/2022 13:32:38	00:09:37.466	362.051
06/15/2022 13:32:39	00:09:37.568	362.327
06/15/2022 13:32:39	00:09:37.668	362.623
06/15/2022 13:32:39	00:09:37.770	362.880
06/15/2022 13:32:39	00:09:37.872	363.136
06/15/2022 13:32:39	00:09:37.974	363.451
06/15/2022 13:32:39	00:09:38.076	363.767
06/15/2022 13:32:39	00:09:38.178	364.142
06/15/2022 13:32:39	00:09:38.280	364.457
06/15/2022 13:32:39	00:09:38.382	364.733
06/15/2022 13:32:40	00:09:38.484	365.009
06/15/2022 13:32:40	00:09:38.585	365.246
06/15/2022 13:32:40	00:09:38.688	365.443
06/15/2022 13:32:40	00:09:38.788	365.680
06/15/2022 13:32:40	00:09:38.890	365.857
06/15/2022 13:32:40	00:09:38.990	366.035
06/15/2022 13:32:40	00:09:39.092	366.232
06/15/2022 13:32:40	00:09:39.194	366.469
06/15/2022 13:32:40	00:09:39.296	366.725
06/15/2022 13:32:40	00:09:39.398	367.021
06/15/2022 13:32:41	00:09:39.500	367.257
06/15/2022 13:32:41	00:09:39.604	367.435
06/15/2022 13:32:41	00:09:39.720	367.672
06/15/2022 13:32:41	00:09:39.821	367.829
06/15/2022 13:32:41	00:09:39.924	368.007
06/15/2022 13:32:41	00:09:40.026	368.125
06/15/2022 13:32:41	00:09:40.126	368.263
06/15/2022 13:32:41	00:09:40.216	368.381
06/15/2022 13:32:41	00:09:40.360	368.559
06/15/2022 13:32:41	00:09:40.470	368.697
06/15/2022 13:32:42	00:09:40.642	368.835
06/15/2022 13:32:42	00:09:40.740	369.012
06/15/2022 13:32:42	00:09:40.848	369.210
06/15/2022 13:32:42	00:09:40.964	369.407
06/15/2022 13:32:42	00:09:41.026	369.565
06/15/2022 13:32:42	00:09:41.088	369.683
06/15/2022 13:32:42	00:09:41.285	369.821
06/15/2022 13:32:42	00:09:41.428	369.939
06/15/2022 13:32:43	00:09:41.656	370.097
06/15/2022 13:32:43	00:09:41.902	370.255
06/15/2022 13:32:43	00:09:42.076	370.373
06/15/2022 13:32:43	00:09:42.166	370.491
06/15/2022 13:32:43	00:09:42.352	370.669
06/15/2022 13:32:44	00:09:42.546	370.787
06/15/2022 13:32:44	00:09:42.749	370.925
06/15/2022 13:32:44	00:09:43.258	371.063
06/15/2022 13:32:45	00:09:43.768	371.201
06/15/2022 13:32:46	00:09:44.788	371.379
06/15/2022 13:32:46	00:09:44.992	371.517
06/15/2022 13:32:46	00:09:45.196	371.399
06/15/2022 13:32:47	00:09:46.006	371.517
06/15/2022 13:32:47	00:09:46.414	371.339
06/15/2022 13:32:48	00:09:46.821	371.201
06/15/2022 13:32:48	00:09:47.324	371.063
06/15/2022 13:32:48	00:09:47.528	370.925
06/15/2022 13:32:49	00:09:48.241	370.807
06/15/2022 13:32:50	00:09:48.644	370.669
06/15/2022 13:32:50	00:09:48.948	370.531
06/15/2022 13:32:50	00:09:49.458	370.334
06/15/2022 13:32:51	00:09:49.661	370.215
06/15/2022 13:32:51	00:09:50.474	370.097
06/15/2022 13:32:52	00:09:51.083	369.939
06/15/2022 13:32:52	00:09:51.284	369.821
06/15/2022 13:32:53	00:09:51.892	369.663
06/15/2022 13:32:53	00:09:52.096	369.525
06/15/2022 13:32:54	00:09:52.804	369.367
06/15/2022 13:32:54	00:09:53.008	369.190
06/15/2022 13:32:55	00:09:53.922	369.072
06/15/2022 13:32:55	00:09:54.430	368.934
06/15/2022 13:32:56	00:09:54.939	368.815
06/15/2022 13:32:57	00:09:56.561	368.677
06/15/2022 13:32:58	00:09:57.591	368.677
06/15/2022 13:32:59	00:09:57.591	368.677
06/15/2022 13:32:59	00:09:58.082	368.519
06/15/2022 13:32:59	00:09:58.490	368.658
06/15/2022 13:33:00	00:09:59.101	368.519
06/15/2022 13:33:01	00:09:59.706	368.658
06/15/2022 13:33:01	00:10:00.427	368.539
06/15/2022 13:33:02	00:10:01.624	368.539
06/15/2022 13:33:03	00:10:01.624	368.539
06/15/2022 13:33:03	00:10:01.645	368.401
06/15/2022 13:33:03	00:10:02.558	368.204
06/15/2022 13:33:04	00:10:03.367	368.322
06/15/2022 13:33:05	00:10:04.637	368.322
06/15/2022 13:33:06	00:10:04.637	368.322
06/15/2022 13:33:06	00:10:04.892	368.204
06/15/2022 13:33:06	00:10:05.504	368.322
06/15/2022 13:33:07	00:10:05.909	368.204
06/15/2022 13:33:08	00:10:07.127	368.086
06/15/2022 13:33:08	00:10:07.433	367.967
06/15/2022 13:33:09	00:10:08.666	367.967
06/15/2022 13:33:10	00:10:09.666	367.967
06/15/2022 13:33:11	00:10:09.666	367.967
06/15/2022 13:33:11	00:10:09.877	367.849
06/15/2022 13:33:11	00:10:10.183	367.711
06/15/2022 13:33:12	00:10:10.792	367.829
06/15/2022 13:33:13	00:10:12.112	367.711
06/15/2022 13:33:13	00:10:12.520	367.829
06/15/2022 13:33:14	00:10:13.699	367.829
06/15/2022 13:33:15	00:10:14.700	367.829
06/15/2022 13:33:16	00:10:15.707	367.829
06/15/2022 13:33:17	00:10:16.712	367.829
06/15/2022 13:33:18	00:10:17.728	367.829
06/15/2022 13:33:19	00:10:18.738	367.829
06/15/2022 13:33:20	00:10:18.738	367.829
06/15/2022 13:33:20	00:10:18.811	367.948
06/15/2022 13:33:20	00:10:19.220	367.829
06/15/2022 13:33:20	00:10:19.627	367.987
06/15/2022 13:33:21	00:10:20.744	367.987
06/15/2022 13:33:22	00:10:21.751	367.987
06/15/2022 13:33:23	00:10:22.762	367.987
06/15/2022 13:33:24	00:10:22.762	367.987
06/15/2022 13:33:24	00:10:22.773	367.869
06/15/2022 13:33:25	00:10:23.793	367.750
06/15/2022 13:33:25	00:10:24.099	367.632
06/15/2022 13:33:25	00:10:24.608	367.494
06/15/2022 13:33:26	00:10:25.016	367.376
06/15/2022 13:33:26	00:10:25.519	367.238
06/15/2022 13:33:26	00:10:25.619	367.119
06/15/2022 13:33:27	00:10:26.232	367.001
06/15/2022 13:33:27	00:10:26.639	366.824
06/15/2022 13:33:28	00:10:26.843	366.685
06/15/2022 13:33:28	00:10:27.352	366.567
06/15/2022 13:33:28	00:10:27.454	366.429
06/15/2022 13:33:28	00:10:27.760	366.311
06/15/2022 13:33:29	00:10:28.367	366.173
06/15/2022 13:33:30	00:10:28.878	366.035
06/15/2022 13:33:31	00:10:29.891	365.838
06/15/2022 13:33:31	00:10:30.707	365.680
06/15/2022 13:33:32	00:10:31.013	365.561
06/15/2022 13:33:32	00:10:31.213	365.423
06/15/2022 13:33:32	00:10:31.622	365.266
06/15/2022 13:33:33	00:10:32.816	365.266
06/15/2022 13:33:34	00:10:32.816	365.266
06/15/2022 13:33:34	00:10:32.837	365.147
06/15/2022 13:33:34	00:10:33.751	365.009
06/15/2022 13:33:35	00:10:34.155	364.871
06/15/2022 13:33:35	00:10:34.462	364.753
06/15/2022 13:33:35	00:10:34.666	364.635
06/15/2022 13:33:36	00:10:35.830	364.635
06/15/2022 13:33:37	00:10:35.830	364.635
06/15/2022 13:33:37	00:10:35.984	364.516
06/15/2022 13:33:37	00:10:36.293	364.339
06/15/2022 13:33:37	00:10:36.695	364.201
06/15/2022 13:33:38	00:10:37.817	364.023
06/15/2022 13:33:39	00:10:38.017	363.905
06/15/2022 13:33:39	00:10:38.523	363.708
06/15/2022 13:33:40	00:10:38.931	363.589
06/15/2022 13:33:40	00:10:39.235	363.451
06/15/2022 13:33:40	00:10:39.535	363.333
06/15/2022 13:33:41	00:10:40.148	363.195
06/15/2022 13:33:41	00:10:40.453	363.057
06/15/2022 13:33:42	00:10:40.957	362.880
06/15/2022 13:33:43	00:10:41.975	362.761
06/15/2022 13:33:44	00:10:42.992	362.623
06/15/2022 13:33:45	00:10:44.312	362.505
06/15/2022 13:33:46	00:10:45.631	362.387
06/15/2022 13:33:47	00:10:45.938	362.268
06/15/2022 13:33:49	00:10:47.910	362.268
06/15/2022 13:33:50	00:10:47.910	362.268
06/15/2022 13:33:50	00:10:48.889	362.091
06/15/2022 13:33:51	00:10:49.931	362.091
06/15/2022 13:33:52	00:10:49.931	362.091
06/15/2022 13:33:52	00:10:50.109	361.972
06/15/2022 13:33:52	00:10:50.827	361.795
06/15/2022 13:33:53	00:10:51.932	361.795
06/15/2022 13:33:54	00:10:51.932	361.795
06/15/2022 13:33:54	00:10:52.453	361.657
06/15/2022 13:33:54	00:10:52.861	361.795
06/15/2022 13:33:55	00:10:53.063	361.677
06/15/2022 13:33:55	00:10:53.263	361.499
06/15/2022 13:33:56	00:10:54.948	361.499
06/15/2022 13:33:57	00:10:55.964	361.499
06/15/2022 13:33:58	00:10:55.964	361.499
06/15/2022 13:33:58	00:10:56.315	361.381
06/15/2022 13:33:59	00:10:57.837	361.243
06/15/2022 13:34:00	00:10:58.245	361.361
06/15/2022 13:34:00	00:10:58.649	361.223
06/15/2022 13:34:01	00:10:59.565	361.105
06/15/2022 13:34:01	00:10:59.971	361.223
06/15/2022 13:34:02	00:11:00.375	361.105
06/15/2022 13:34:03	00:11:01.393	360.986
06/15/2022 13:34:04	00:11:02.713	360.848
06/15/2022 13:34:05	00:11:04.032	360.848
06/15/2022 13:34:06	00:11:05.040	360.848
06/15/2022 13:34:07	00:11:06.049	360.848
06/15/2022 13:34:08	00:11:06.049	360.848
06/15/2022 13:34:08	00:11:06.573	360.710
06/15/2022 13:34:09	00:11:07.992	360.592
06/15/2022 13:34:10	00:11:08.705	360.434
06/15/2022 13:34:11	00:11:10.025	360.316
06/15/2022 13:34:12	00:11:10.331	360.198
06/15/2022 13:34:13	00:11:12.072	360.198
06/15/2022 13:34:14	00:11:13.071	360.198
06/15/2022 13:34:15	00:11:14.081	360.198
06/15/2022 13:34:16	00:11:15.093	360.198
06/15/2022 13:34:17	00:11:16.106	360.198
06/15/2022 13:34:18	00:11:17.106	360.198
06/15/2022 13:34:19	00:11:17.106	360.198
06/15/2022 13:34:19	00:11:17.854	360.060
06/15/2022 13:34:20	00:11:18.671	359.941
06/15/2022 13:34:21	00:11:19.989	359.823
06/15/2022 13:34:22	00:11:20.498	359.626
06/15/2022 13:34:23	00:11:21.205	359.764
06/15/2022 13:34:23	00:11:21.613	359.547
06/15/2022 13:34:23	00:11:21.816	359.429
06/15/2022 13:34:24	00:11:22.425	359.310
06/15/2022 13:34:24	00:11:22.629	359.172
06/15/2022 13:34:25	00:11:23.139	359.054
06/15/2022 13:34:25	00:11:23.543	358.896
06/15/2022 13:34:26	00:11:24.153	358.778
06/15/2022 13:34:26	00:11:24.969	358.659
06/15/2022 13:34:27	00:11:26.086	358.521
06/15/2022 13:34:28	00:11:26.489	358.364
06/15/2022 13:34:29	00:11:27.706	358.186
06/15/2022 13:34:29	00:11:28.011	358.048
06/15/2022 13:34:30	00:11:28.419	357.930
06/15/2022 13:34:31	00:11:30.159	357.930
06/15/2022 13:34:32	00:11:30.159	357.930
06/15/2022 13:34:32	00:11:30.250	357.811
06/15/2022 13:34:32	00:11:30.454	357.654
06/15/2022 13:34:33	00:11:31.171	357.535
06/15/2022 13:34:33	00:11:31.678	357.358
06/15/2022 13:34:34	00:11:32.695	357.240
06/15/2022 13:34:35	00:11:33.202	357.358
06/15/2022 13:34:35	00:11:33.607	357.240
06/15/2022 13:34:35	00:11:33.811	357.121
06/15/2022 13:34:36	00:11:35.171	357.121
06/15/2022 13:34:37	00:11:35.171	357.121
06/15/2022 13:34:37	00:11:36.140	357.003
06/15/2022 13:34:38	00:11:37.160	356.845
06/15/2022 13:34:39	00:11:37.560	357.003
06/15/2022 13:34:40	00:11:39.183	357.003
06/15/2022 13:34:41	00:11:39.183	357.003
06/15/2022 13:34:41	00:11:40.098	356.885
06/15/2022 13:34:42	00:11:40.915	356.766
06/15/2022 13:34:43	00:11:41.826	356.904
06/15/2022 13:34:44	00:11:42.235	356.786
06/15/2022 13:34:45	00:11:43.966	356.904
06/15/2022 13:34:46	00:11:45.183	356.747
06/15/2022 13:34:47	00:11:46.233	356.747
06/15/2022 13:34:48	00:11:46.233	356.747
06/15/2022 13:34:48	00:11:46.299	356.628
06/15/2022 13:34:48	00:11:46.503	356.766
06/15/2022 13:34:49	00:11:48.245	356.766
06/15/2022 13:34:50	00:11:48.245	356.766
