Local Date/Time	Relative Time	pump-b:pressure [bar]
06/15/2022 14:05:48	00:42:46.867	275.804
06/15/2022 14:05:48	00:42:46.969	275.528
06/15/2022 14:05:48	00:42:47.071	275.311
06/15/2022 14:05:49	00:42:47.172	275.055
06/15/2022 14:05:49	00:42:47.274	274.759
06/15/2022 14:05:49	00:42:47.378	274.542
06/15/2022 14:05:49	00:42:47.479	274.285
06/15/2022 14:05:49	00:42:47.581	274.049
06/15/2022 14:05:49	00:42:47.681	273.871
06/15/2022 14:05:49	00:42:47.783	273.654
06/15/2022 14:05:49	00:42:47.885	273.418
06/15/2022 14:05:49	00:42:47.987	273.102
06/15/2022 14:05:50	00:42:48.089	272.806
06/15/2022 14:05:50	00:42:48.191	272.550
06/15/2022 14:05:50	00:42:48.293	272.373
06/15/2022 14:05:50	00:42:48.395	272.175
06/15/2022 14:05:50	00:42:48.497	271.978
06/15/2022 14:05:50	00:42:48.598	271.781
06/15/2022 14:05:50	00:42:48.701	271.466
06/15/2022 14:05:50	00:42:48.803	271.229
06/15/2022 14:05:50	00:42:48.903	270.973
06/15/2022 14:05:50	00:42:49.003	270.657
06/15/2022 14:05:51	00:42:49.105	270.381
06/15/2022 14:05:51	00:42:49.207	270.125
06/15/2022 14:05:51	00:42:49.309	269.868
06/15/2022 14:05:51	00:42:49.411	269.612
06/15/2022 14:05:51	00:42:49.513	269.375
06/15/2022 14:05:51	00:42:49.615	269.139
06/15/2022 14:05:51	00:42:49.722	268.882
06/15/2022 14:05:51	00:42:49.829	268.567
06/15/2022 14:05:51	00:42:49.931	268.350
06/15/2022 14:05:51	00:42:50.033	268.093
06/15/2022 14:05:52	00:42:50.134	267.857
06/15/2022 14:05:52	00:42:50.237	267.640
06/15/2022 14:05:52	00:42:50.337	267.364
06/15/2022 14:05:52	00:42:50.439	267.127
06/15/2022 14:05:52	00:42:50.541	266.792
06/15/2022 14:05:52	00:42:50.641	266.575
06/15/2022 14:05:52	00:42:50.743	266.338
06/15/2022 14:05:52	00:42:50.845	266.102
06/15/2022 14:05:52	00:42:50.947	265.904
06/15/2022 14:05:52	00:42:51.049	265.628
06/15/2022 14:05:53	00:42:51.151	265.431
06/15/2022 14:05:53	00:42:51.252	265.195
06/15/2022 14:05:53	00:42:51.354	264.918
06/15/2022 14:05:53	00:42:51.456	264.682
06/15/2022 14:05:53	00:42:51.556	264.445
06/15/2022 14:05:53	00:42:51.657	264.209
06/15/2022 14:05:53	00:42:51.757	263.992
06/15/2022 14:05:53	00:42:51.859	263.775
06/15/2022 14:05:53	00:42:51.961	263.499
06/15/2022 14:05:53	00:42:52.061	263.262
06/15/2022 14:05:54	00:42:52.163	263.065
06/15/2022 14:05:54	00:42:52.265	262.848
06/15/2022 14:05:54	00:42:52.367	262.592
06/15/2022 14:05:54	00:42:52.469	262.375
06/15/2022 14:05:54	00:42:52.571	262.138
06/15/2022 14:05:54	00:42:52.672	261.822
06/15/2022 14:05:54	00:42:52.774	261.605
06/15/2022 14:05:54	00:42:52.876	261.369
06/15/2022 14:05:54	00:42:52.976	261.093
06/15/2022 14:05:54	00:42:53.082	260.896
06/15/2022 14:05:55	00:42:53.183	260.580
06/15/2022 14:05:55	00:42:53.285	260.343
06/15/2022 14:05:55	00:42:53.387	260.067
06/15/2022 14:05:55	00:42:53.489	259.811
06/15/2022 14:05:55	00:42:53.591	259.614
06/15/2022 14:05:55	00:42:53.693	259.377
06/15/2022 14:05:55	00:42:53.795	259.160
06/15/2022 14:05:55	00:42:53.897	258.963
06/15/2022 14:05:55	00:42:53.999	258.746
06/15/2022 14:05:55	00:42:54.101	258.450
06/15/2022 14:05:56	00:42:54.203	258.233
06/15/2022 14:05:56	00:42:54.304	257.957
06/15/2022 14:05:56	00:42:54.406	257.721
06/15/2022 14:05:56	00:42:54.509	257.484
06/15/2022 14:05:56	00:42:54.611	257.247
06/15/2022 14:05:56	00:42:54.713	256.971
06/15/2022 14:05:56	00:42:54.815	256.695
06/15/2022 14:05:56	00:42:54.917	256.478
06/15/2022 14:05:56	00:42:55.019	256.222
06/15/2022 14:05:56	00:42:55.121	255.966
06/15/2022 14:05:57	00:42:55.223	255.749
06/15/2022 14:05:57	00:42:55.325	255.532
06/15/2022 14:05:57	00:42:55.426	255.335
06/15/2022 14:05:57	00:42:55.528	255.137
06/15/2022 14:05:57	00:42:55.628	254.960
06/15/2022 14:05:57	00:42:55.728	254.704
06/15/2022 14:05:57	00:42:55.828	254.447
06/15/2022 14:05:57	00:42:55.931	254.230
06/15/2022 14:05:57	00:42:56.033	253.934
06/15/2022 14:05:57	00:42:56.135	253.777
06/15/2022 14:05:58	00:42:56.237	253.540
06/15/2022 14:05:58	00:42:56.339	253.264
06/15/2022 14:05:58	00:42:56.441	253.027
06/15/2022 14:05:58	00:42:56.543	252.810
06/15/2022 14:05:58	00:42:56.645	252.554
06/15/2022 14:05:58	00:42:56.747	252.396
06/15/2022 14:05:58	00:42:56.848	252.199
06/15/2022 14:05:58	00:42:56.950	251.962
06/15/2022 14:05:58	00:42:57.050	251.765
06/15/2022 14:05:59	00:42:57.150	251.548
06/15/2022 14:05:59	00:42:57.250	251.351
06/15/2022 14:05:59	00:42:57.351	251.174
06/15/2022 14:05:59	00:42:57.453	250.937
06/15/2022 14:05:59	00:42:57.555	250.720
06/15/2022 14:05:59	00:42:57.657	250.523
06/15/2022 14:05:59	00:42:57.759	250.326
06/15/2022 14:05:59	00:42:57.861	250.050
06/15/2022 14:05:59	00:42:57.965	249.813
06/15/2022 14:05:59	00:42:58.067	249.478
06/15/2022 14:06:00	00:42:58.169	249.221
06/15/2022 14:06:00	00:42:58.271	248.985
06/15/2022 14:06:00	00:42:58.372	248.788
06/15/2022 14:06:00	00:42:58.472	248.630
06/15/2022 14:06:00	00:42:58.572	248.393
06/15/2022 14:06:00	00:42:58.673	248.176
06/15/2022 14:06:00	00:42:58.775	247.920
06/15/2022 14:06:00	00:42:58.877	247.683
06/15/2022 14:06:00	00:42:58.979	247.486
06/15/2022 14:06:00	00:42:59.081	247.210
06/15/2022 14:06:01	00:42:59.183	247.013
06/15/2022 14:06:01	00:42:59.285	246.796
06/15/2022 14:06:01	00:42:59.387	246.599
06/15/2022 14:06:01	00:42:59.489	246.461
06/15/2022 14:06:01	00:42:59.590	246.204
06/15/2022 14:06:01	00:42:59.692	245.948
06/15/2022 14:06:01	00:42:59.792	245.711
06/15/2022 14:06:01	00:42:59.892	245.396
06/15/2022 14:06:01	00:42:59.992	245.218
06/15/2022 14:06:01	00:43:00.095	245.021
06/15/2022 14:06:02	00:43:00.197	244.844
06/15/2022 14:06:02	00:43:00.299	244.686
06/15/2022 14:06:02	00:43:00.401	244.469
06/15/2022 14:06:02	00:43:00.503	244.291
06/15/2022 14:06:02	00:43:00.605	244.094
06/15/2022 14:06:02	00:43:00.707	243.936
06/15/2022 14:06:02	00:43:00.809	243.779
06/15/2022 14:06:02	00:43:00.911	243.483
06/15/2022 14:06:02	00:43:01.013	243.246
06/15/2022 14:06:02	00:43:01.114	242.990
06/15/2022 14:06:03	00:43:01.214	242.812
06/15/2022 14:06:03	00:43:01.314	242.674
06/15/2022 14:06:03	00:43:01.416	242.477
06/15/2022 14:06:03	00:43:01.519	242.339
06/15/2022 14:06:03	00:43:01.621	242.102
06/15/2022 14:06:03	00:43:01.723	241.886
06/15/2022 14:06:03	00:43:01.825	241.669
06/15/2022 14:06:03	00:43:01.927	241.452
06/15/2022 14:06:03	00:43:02.029	241.176
06/15/2022 14:06:03	00:43:02.131	240.959
06/15/2022 14:06:04	00:43:02.233	240.821
06/15/2022 14:06:04	00:43:02.335	240.643
06/15/2022 14:06:04	00:43:02.437	240.485
06/15/2022 14:06:04	00:43:02.546	240.229
06/15/2022 14:06:04	00:43:02.646	240.032
06/15/2022 14:06:04	00:43:02.746	239.815
06/15/2022 14:06:04	00:43:02.848	239.598
06/15/2022 14:06:04	00:43:02.951	239.460
06/15/2022 14:06:04	00:43:03.053	239.263
06/15/2022 14:06:04	00:43:03.155	239.085
06/15/2022 14:06:05	00:43:03.257	238.888
06/15/2022 14:06:05	00:43:03.359	238.691
06/15/2022 14:06:05	00:43:03.461	238.494
06/15/2022 14:06:05	00:43:03.563	238.316
06/15/2022 14:06:05	00:43:03.665	238.099
06/15/2022 14:06:05	00:43:03.767	237.961
06/15/2022 14:06:05	00:43:03.869	237.784
06/15/2022 14:06:05	00:43:03.971	237.587
06/15/2022 14:06:05	00:43:04.072	237.389
06/15/2022 14:06:05	00:43:04.174	237.133
06/15/2022 14:06:06	00:43:04.276	236.896
06/15/2022 14:06:06	00:43:04.379	236.699
06/15/2022 14:06:06	00:43:04.481	236.522
06/15/2022 14:06:06	00:43:04.583	236.226
06/15/2022 14:06:06	00:43:04.685	236.088
06/15/2022 14:06:06	00:43:04.787	235.831
06/15/2022 14:06:06	00:43:04.889	235.595
06/15/2022 14:06:06	00:43:04.991	235.417
06/15/2022 14:06:06	00:43:05.093	235.181
06/15/2022 14:06:07	00:43:05.194	235.003
06/15/2022 14:06:07	00:43:05.296	234.865
06/15/2022 14:06:07	00:43:05.398	234.668
06/15/2022 14:06:07	00:43:05.498	234.451
06/15/2022 14:06:07	00:43:05.600	234.274
06/15/2022 14:06:07	00:43:05.702	234.076
06/15/2022 14:06:07	00:43:05.805	233.899
06/15/2022 14:06:07	00:43:05.907	233.761
06/15/2022 14:06:07	00:43:06.009	233.603
06/15/2022 14:06:07	00:43:06.111	233.426
06/15/2022 14:06:08	00:43:06.215	233.248
06/15/2022 14:06:08	00:43:06.317	233.031
06/15/2022 14:06:08	00:43:06.419	232.873
06/15/2022 14:06:08	00:43:06.522	232.735
06/15/2022 14:06:08	00:43:06.628	232.558
06/15/2022 14:06:08	00:43:06.728	232.400
06/15/2022 14:06:08	00:43:06.828	232.262
06/15/2022 14:06:08	00:43:06.928	232.026
06/15/2022 14:06:08	00:43:07.030	231.887
06/15/2022 14:06:08	00:43:07.133	231.710
06/15/2022 14:06:09	00:43:07.235	231.493
06/15/2022 14:06:09	00:43:07.337	231.316
06/15/2022 14:06:09	00:43:07.439	231.118
06/15/2022 14:06:09	00:43:07.541	230.901
06/15/2022 14:06:09	00:43:07.643	230.625
06/15/2022 14:06:09	00:43:07.745	230.389
06/15/2022 14:06:09	00:43:07.847	230.192
06/15/2022 14:06:09	00:43:08.050	229.994
06/15/2022 14:06:09	00:43:08.150	229.837
06/15/2022 14:06:10	00:43:08.250	229.620
06/15/2022 14:06:10	00:43:08.352	229.403
06/15/2022 14:06:10	00:43:08.454	229.225
06/15/2022 14:06:10	00:43:08.557	229.048
06/15/2022 14:06:10	00:43:08.761	228.772
06/15/2022 14:06:10	00:43:08.863	228.575
06/15/2022 14:06:10	00:43:08.965	228.417
06/15/2022 14:06:10	00:43:09.067	228.259
06/15/2022 14:06:10	00:43:09.170	228.042
06/15/2022 14:06:11	00:43:09.271	227.825
06/15/2022 14:06:11	00:43:09.372	227.628
06/15/2022 14:06:11	00:43:09.474	227.490
06/15/2022 14:06:11	00:43:09.574	227.352
06/15/2022 14:06:11	00:43:09.674	227.194
06/15/2022 14:06:11	00:43:09.776	227.017
06/15/2022 14:06:11	00:43:09.878	226.800
06/15/2022 14:06:11	00:43:09.981	226.662
06/15/2022 14:06:11	00:43:10.185	226.464
06/15/2022 14:06:12	00:43:10.287	226.307
06/15/2022 14:06:12	00:43:10.389	226.149
06/15/2022 14:06:12	00:43:10.491	225.971
06/15/2022 14:06:12	00:43:10.698	225.715
06/15/2022 14:06:12	00:43:10.800	225.577
06/15/2022 14:06:12	00:43:10.902	225.380
06/15/2022 14:06:12	00:43:11.002	225.163
06/15/2022 14:06:12	00:43:11.102	224.985
06/15/2022 14:06:12	00:43:11.204	224.808
06/15/2022 14:06:13	00:43:11.306	224.631
06/15/2022 14:06:13	00:43:11.409	224.453
06/15/2022 14:06:13	00:43:11.511	224.295
06/15/2022 14:06:13	00:43:11.613	224.157
06/15/2022 14:06:13	00:43:11.715	224.019
06/15/2022 14:06:13	00:43:11.817	223.901
06/15/2022 14:06:13	00:43:11.919	223.723
06/15/2022 14:06:13	00:43:12.130	223.566
06/15/2022 14:06:14	00:43:12.332	223.349
06/15/2022 14:06:14	00:43:12.432	223.152
06/15/2022 14:06:14	00:43:12.534	222.994
06/15/2022 14:06:14	00:43:12.636	222.816
06/15/2022 14:06:14	00:43:12.738	222.698
06/15/2022 14:06:14	00:43:12.841	222.520
06/15/2022 14:06:14	00:43:12.943	222.304
06/15/2022 14:06:14	00:43:13.045	222.185
06/15/2022 14:06:15	00:43:13.249	221.949
06/15/2022 14:06:15	00:43:13.453	221.732
06/15/2022 14:06:15	00:43:13.555	221.574
06/15/2022 14:06:15	00:43:13.656	221.456
06/15/2022 14:06:15	00:43:13.756	221.298
06/15/2022 14:06:15	00:43:13.958	221.140
06/15/2022 14:06:15	00:43:14.060	221.022
06/15/2022 14:06:15	00:43:14.162	220.884
06/15/2022 14:06:16	00:43:14.367	220.647
06/15/2022 14:06:16	00:43:14.469	220.509
06/15/2022 14:06:16	00:43:14.571	220.371
06/15/2022 14:06:16	00:43:14.673	220.194
06/15/2022 14:06:16	00:43:14.877	220.016
06/15/2022 14:06:16	00:43:15.080	219.799
06/15/2022 14:06:16	00:43:15.180	219.622
06/15/2022 14:06:17	00:43:15.280	219.503
06/15/2022 14:06:17	00:43:15.382	219.306
06/15/2022 14:06:17	00:43:15.484	219.188
06/15/2022 14:06:17	00:43:15.689	218.991
06/15/2022 14:06:17	00:43:15.893	218.774
06/15/2022 14:06:17	00:43:16.097	218.557
06/15/2022 14:06:18	00:43:16.301	218.399
06/15/2022 14:06:18	00:43:16.402	218.202
06/15/2022 14:06:18	00:43:16.502	218.064
06/15/2022 14:06:18	00:43:16.602	217.886
06/15/2022 14:06:18	00:43:16.702	217.768
06/15/2022 14:06:18	00:43:16.912	217.590
06/15/2022 14:06:18	00:43:17.117	217.433
06/15/2022 14:06:18	00:43:17.219	217.314
06/15/2022 14:06:19	00:43:17.423	217.137
06/15/2022 14:06:19	00:43:17.525	216.999
06/15/2022 14:06:19	00:43:17.626	216.821
06/15/2022 14:06:19	00:43:17.728	216.664
06/15/2022 14:06:19	00:43:17.828	216.506
06/15/2022 14:06:19	00:43:17.930	216.388
06/15/2022 14:06:19	00:43:18.132	216.269
06/15/2022 14:06:20	00:43:18.336	216.092
06/15/2022 14:06:20	00:43:18.439	215.914
06/15/2022 14:06:20	00:43:18.541	215.757
06/15/2022 14:06:20	00:43:18.643	215.559
06/15/2022 14:06:20	00:43:18.851	215.441
06/15/2022 14:06:20	00:43:19.054	215.303
06/15/2022 14:06:21	00:43:19.258	215.165
06/15/2022 14:06:21	00:43:19.561	214.968
06/15/2022 14:06:21	00:43:19.662	214.751
06/15/2022 14:06:21	00:43:19.764	214.593
06/15/2022 14:06:21	00:43:19.867	214.435
06/15/2022 14:06:21	00:43:20.071	214.238
06/15/2022 14:06:21	00:43:20.173	214.100
06/15/2022 14:06:22	00:43:20.377	213.962
06/15/2022 14:06:22	00:43:20.580	213.765
06/15/2022 14:06:22	00:43:20.680	213.627
06/15/2022 14:06:22	00:43:20.880	213.469
06/15/2022 14:06:22	00:43:21.084	213.272
06/15/2022 14:06:22	00:43:21.186	213.094
06/15/2022 14:06:23	00:43:21.391	212.937
06/15/2022 14:06:23	00:43:21.595	212.799
06/15/2022 14:06:23	00:43:21.798	212.542
06/15/2022 14:06:23	00:43:21.900	212.404
06/15/2022 14:06:23	00:43:22.000	212.266
06/15/2022 14:06:23	00:43:22.100	212.108
06/15/2022 14:06:24	00:43:22.302	211.990
06/15/2022 14:06:24	00:43:22.608	211.793
06/15/2022 14:06:24	00:43:22.813	211.596
06/15/2022 14:06:24	00:43:23.020	211.438
06/15/2022 14:06:24	00:43:23.121	211.280
06/15/2022 14:06:25	00:43:23.324	211.122
06/15/2022 14:06:25	00:43:23.524	210.984
06/15/2022 14:06:25	00:43:23.726	210.807
06/15/2022 14:06:25	00:43:23.828	210.669
06/15/2022 14:06:25	00:43:23.930	210.550
06/15/2022 14:06:25	00:43:24.032	210.412
06/15/2022 14:06:26	00:43:24.441	210.294
06/15/2022 14:06:26	00:43:24.644	210.038
06/15/2022 14:06:26	00:43:24.746	209.919
06/15/2022 14:06:26	00:43:25.048	209.781
06/15/2022 14:06:26	00:43:25.252	209.624
06/15/2022 14:06:27	00:43:25.763	209.426
06/15/2022 14:06:27	00:43:25.865	209.308
06/15/2022 14:06:27	00:43:25.967	209.190
06/15/2022 14:06:27	00:43:26.068	209.071
06/15/2022 14:06:27	00:43:26.268	208.953
06/15/2022 14:06:28	00:43:26.572	208.835
06/15/2022 14:06:28	00:43:26.776	208.716
06/15/2022 14:06:28	00:43:26.981	208.578
06/15/2022 14:06:28	00:43:27.185	208.421
06/15/2022 14:06:29	00:43:27.389	208.302
06/15/2022 14:06:29	00:43:27.590	208.085
06/15/2022 14:06:29	00:43:27.690	207.947
06/15/2022 14:06:29	00:43:27.792	207.829
06/15/2022 14:06:29	00:43:28.098	207.691
06/15/2022 14:06:30	00:43:28.303	207.474
06/15/2022 14:06:30	00:43:28.511	207.356
06/15/2022 14:06:30	00:43:28.917	207.237
06/15/2022 14:06:30	00:43:29.120	207.119
06/15/2022 14:06:30	00:43:29.222	206.981
06/15/2022 14:06:31	00:43:29.426	206.843
06/15/2022 14:06:31	00:43:29.528	206.705
06/15/2022 14:06:31	00:43:29.835	206.528
06/15/2022 14:06:31	00:43:30.141	206.390
06/15/2022 14:06:32	00:43:30.544	206.251
06/15/2022 14:06:32	00:43:30.748	206.113
06/15/2022 14:06:32	00:43:30.952	205.975
06/15/2022 14:06:32	00:43:31.157	205.798
06/15/2022 14:06:33	00:43:31.864	205.680
06/15/2022 14:06:33	00:43:32.066	205.542
06/15/2022 14:06:33	00:43:32.270	205.384
06/15/2022 14:06:34	00:43:32.474	205.265
06/15/2022 14:06:34	00:43:32.986	205.127
06/15/2022 14:06:34	00:43:33.188	204.989
06/15/2022 14:06:35	00:43:33.696	204.851
06/15/2022 14:06:35	00:43:34.003	204.694
06/15/2022 14:06:35	00:43:34.207	204.575
06/15/2022 14:06:36	00:43:34.410	204.437
06/15/2022 14:06:36	00:43:34.512	204.279
06/15/2022 14:06:36	00:43:35.020	204.141
06/15/2022 14:06:37	00:43:35.531	204.003
06/15/2022 14:06:37	00:43:35.834	203.865
06/15/2022 14:06:37	00:43:36.238	203.727
06/15/2022 14:06:38	00:43:36.646	203.570
06/15/2022 14:06:38	00:43:37.256	203.412
06/15/2022 14:06:39	00:43:37.660	203.293
06/15/2022 14:06:39	00:43:37.864	203.136
06/15/2022 14:06:39	00:43:38.273	202.998
06/15/2022 14:06:40	00:43:39.084	202.860
06/15/2022 14:06:41	00:43:39.595	202.722
06/15/2022 14:06:42	00:43:40.914	202.564
06/15/2022 14:06:42	00:43:41.328	202.446
06/15/2022 14:06:43	00:43:41.602	202.071
06/15/2022 14:06:43	00:43:41.636	201.893
06/15/2022 14:06:43	00:43:41.672	201.400
06/15/2022 14:06:43	00:43:41.710	200.730
06/15/2022 14:06:43	00:43:41.750	199.981
06/15/2022 14:06:43	00:43:41.792	199.054
06/15/2022 14:06:43	00:43:41.836	197.969
06/15/2022 14:06:43	00:43:41.882	196.096
06/15/2022 14:06:43	00:43:41.930	194.656
06/15/2022 14:06:43	00:43:41.980	193.197
06/15/2022 14:06:43	00:43:42.034	191.008
06/15/2022 14:06:43	00:43:42.088	188.898
06/15/2022 14:06:43	00:43:42.144	186.808
06/15/2022 14:06:43	00:43:42.202	184.737
06/15/2022 14:06:43	00:43:42.262	182.647
06/15/2022 14:06:43	00:43:42.324	180.596
06/15/2022 14:06:43	00:43:42.389	178.545
06/15/2022 14:06:44	00:43:42.455	176.553
06/15/2022 14:06:44	00:43:42.523	173.832
06/15/2022 14:06:44	00:43:42.593	171.840
06/15/2022 14:06:44	00:43:42.665	169.296
06/15/2022 14:06:44	00:43:42.739	167.443
06/15/2022 14:06:44	00:43:42.814	165.037
06/15/2022 14:06:44	00:43:42.892	162.828
06/15/2022 14:06:44	00:43:42.972	160.836
06/15/2022 14:06:44	00:43:43.054	158.904
06/15/2022 14:06:44	00:43:43.138	157.109
06/15/2022 14:06:44	00:43:43.224	154.901
06/15/2022 14:06:44	00:43:43.312	153.067
06/15/2022 14:06:45	00:43:43.404	150.641
06/15/2022 14:06:45	00:43:43.496	148.590
06/15/2022 14:06:45	00:43:43.590	145.908
06/15/2022 14:06:45	00:43:43.686	143.128
06/15/2022 14:06:45	00:43:43.785	140.347
06/15/2022 14:06:45	00:43:43.885	137.606
06/15/2022 14:06:45	00:43:43.987	134.964
06/15/2022 14:06:45	00:43:44.088	132.440
06/15/2022 14:06:45	00:43:44.190	130.014
06/15/2022 14:06:45	00:43:44.292	127.746
06/15/2022 14:06:45	00:43:44.392	125.538
06/15/2022 14:06:46	00:43:44.494	123.408
06/15/2022 14:06:46	00:43:44.596	121.317
06/15/2022 14:06:46	00:43:44.698	119.148
06/15/2022 14:06:46	00:43:44.800	117.058
06/15/2022 14:06:46	00:43:44.902	114.415
06/15/2022 14:06:46	00:43:45.004	112.207
06/15/2022 14:06:46	00:43:45.106	110.018
06/15/2022 14:06:46	00:43:45.209	107.829
06/15/2022 14:06:46	00:43:45.311	105.679
06/15/2022 14:06:47	00:43:45.413	103.589
06/15/2022 14:06:47	00:43:45.515	101.597
06/15/2022 14:06:47	00:43:45.616	99.625
06/15/2022 14:06:47	00:43:45.719	97.732
06/15/2022 14:06:47	00:43:45.820	95.859
06/15/2022 14:06:47	00:43:45.923	93.690
06/15/2022 14:06:47	00:43:46.024	91.836
06/15/2022 14:06:47	00:43:46.126	90.081
06/15/2022 14:06:47	00:43:46.228	88.385
06/15/2022 14:06:47	00:43:46.330	86.571
06/15/2022 14:06:48	00:43:46.432	84.895
06/15/2022 14:06:48	00:43:46.534	83.061
06/15/2022 14:06:48	00:43:46.640	81.227
06/15/2022 14:06:48	00:43:46.741	79.472
06/15/2022 14:06:48	00:43:46.842	77.440
06/15/2022 14:06:48	00:43:46.944	75.804
06/15/2022 14:06:48	00:43:47.045	74.167
06/15/2022 14:06:48	00:43:47.146	72.648
06/15/2022 14:06:48	00:43:47.248	71.130
06/15/2022 14:06:48	00:43:47.350	69.631
06/15/2022 14:06:49	00:43:47.452	68.211
06/15/2022 14:06:49	00:43:47.554	66.693
06/15/2022 14:06:49	00:43:47.656	65.175
06/15/2022 14:06:49	00:43:47.758	63.676
06/15/2022 14:06:49	00:43:47.860	62.157
06/15/2022 14:06:49	00:43:47.962	60.422
06/15/2022 14:06:49	00:43:48.065	59.022
06/15/2022 14:06:49	00:43:48.166	57.681
06/15/2022 14:06:49	00:43:48.269	56.320
06/15/2022 14:06:49	00:43:48.370	55.039
06/15/2022 14:06:50	00:43:48.470	53.757
06/15/2022 14:06:50	00:43:48.574	52.475
06/15/2022 14:06:50	00:43:48.676	51.213
06/15/2022 14:06:50	00:43:48.778	49.931
06/15/2022 14:06:50	00:43:48.880	48.728
06/15/2022 14:06:50	00:43:48.982	47.249
06/15/2022 14:06:50	00:43:49.084	46.105
06/15/2022 14:06:50	00:43:49.186	44.942
06/15/2022 14:06:50	00:43:49.288	43.778
06/15/2022 14:06:50	00:43:49.390	42.615
06/15/2022 14:06:51	00:43:49.493	41.491
06/15/2022 14:06:51	00:43:49.594	40.406
06/15/2022 14:06:51	00:43:49.696	39.322
06/15/2022 14:06:51	00:43:49.796	38.257
06/15/2022 14:06:51	00:43:49.896	37.192
06/15/2022 14:06:51	00:43:49.996	36.226
06/15/2022 14:06:51	00:43:50.098	35.259
06/15/2022 14:06:51	00:43:50.200	34.273
06/15/2022 14:06:51	00:43:50.302	33.169
06/15/2022 14:06:51	00:43:50.404	32.183
06/15/2022 14:06:52	00:43:50.506	31.276
06/15/2022 14:06:52	00:43:50.608	30.349
06/15/2022 14:06:52	00:43:50.710	29.403
06/15/2022 14:06:52	00:43:50.812	28.515
06/15/2022 14:06:52	00:43:50.914	27.569
06/15/2022 14:06:52	00:43:51.016	26.701
06/15/2022 14:06:52	00:43:51.116	25.833
06/15/2022 14:06:52	00:43:51.216	25.025
06/15/2022 14:06:52	00:43:51.316	24.177
06/15/2022 14:06:53	00:43:51.418	23.368
06/15/2022 14:06:53	00:43:51.520	22.560
06/15/2022 14:06:53	00:43:51.622	21.534
06/15/2022 14:06:53	00:43:51.724	20.765
06/15/2022 14:06:53	00:43:51.826	19.976
06/15/2022 14:06:53	00:43:51.928	19.227
06/15/2022 14:06:53	00:43:52.030	18.497
06/15/2022 14:06:53	00:43:52.132	17.748
06/15/2022 14:06:53	00:43:52.235	17.018
06/15/2022 14:06:53	00:43:52.336	16.348
06/15/2022 14:06:54	00:43:52.443	15.658
06/15/2022 14:06:54	00:43:52.544	14.928
06/15/2022 14:06:54	00:43:52.644	14.396
06/15/2022 14:06:54	00:43:52.744	13.981
06/15/2022 14:06:54	00:43:52.846	13.587
06/15/2022 14:06:54	00:43:52.948	13.252
06/15/2022 14:06:54	00:43:53.050	12.798
06/15/2022 14:06:54	00:43:53.152	12.266
06/15/2022 14:06:54	00:43:53.254	11.753
06/15/2022 14:06:54	00:43:53.356	11.221
06/15/2022 14:06:55	00:43:53.458	10.747
06/15/2022 14:06:55	00:43:53.560	10.254
06/15/2022 14:06:55	00:43:53.663	9.663
06/15/2022 14:06:55	00:43:53.764	9.170
06/15/2022 14:06:55	00:43:53.864	8.677
06/15/2022 14:06:55	00:43:53.964	8.184
06/15/2022 14:06:55	00:43:54.064	7.671
06/15/2022 14:06:55	00:43:54.176	7.119
06/15/2022 14:06:55	00:43:54.278	6.508
06/15/2022 14:06:55	00:43:54.380	6.034
06/15/2022 14:06:56	00:43:54.482	5.423
06/15/2022 14:06:56	00:43:54.584	4.930
06/15/2022 14:06:56	00:43:54.686	4.634
06/15/2022 14:06:56	00:43:54.890	4.831
06/15/2022 14:06:56	00:43:54.992	5.364
06/15/2022 14:06:56	00:43:55.095	5.857
06/15/2022 14:06:56	00:43:55.122	6.054
06/15/2022 14:06:56	00:43:55.174	6.212
06/15/2022 14:06:56	00:43:55.212	6.330
06/15/2022 14:06:56	00:43:55.284	6.508
06/15/2022 14:06:56	00:43:55.408	6.665
06/15/2022 14:06:57	00:43:55.522	6.784
06/15/2022 14:06:57	00:43:55.654	6.961
06/15/2022 14:06:57	00:43:55.752	7.158
06/15/2022 14:06:57	00:43:55.860	7.316
06/15/2022 14:06:57	00:43:55.976	7.474
06/15/2022 14:06:57	00:43:56.098	7.612
06/15/2022 14:06:57	00:43:56.227	7.730
06/15/2022 14:06:57	00:43:56.365	7.908
06/15/2022 14:06:58	00:43:56.516	8.105
06/15/2022 14:06:58	00:43:56.670	8.282
06/15/2022 14:06:58	00:43:56.832	8.480
06/15/2022 14:06:58	00:43:57.002	8.657
06/15/2022 14:06:58	00:43:57.180	8.815
06/15/2022 14:06:58	00:43:57.366	8.973
