Local Date/Time	Relative Time	pump-b:speed [µL/min]
06/15/2022 13:45:44	00:22:42.711	1.144
06/15/2022 13:45:44	00:22:42.812	2.757
06/15/2022 13:45:44	00:22:42.912	1.331
06/15/2022 13:45:44	00:22:43.013	4.151
06/15/2022 13:45:45	00:22:43.113	0.983
06/15/2022 13:45:45	00:22:43.213	4.173
06/15/2022 13:45:45	00:22:43.315	-0.186
06/15/2022 13:45:45	00:22:43.417	1.309
06/15/2022 13:45:45	00:22:43.519	-0.397
06/15/2022 13:45:45	00:22:43.621	-0.184
06/15/2022 13:45:45	00:22:43.723	-0.673
06/15/2022 13:45:45	00:22:43.825	-1.069
06/15/2022 13:45:45	00:22:43.928	-0.617
06/15/2022 13:45:45	00:22:44.029	0.469
06/15/2022 13:45:46	00:22:44.131	-4.638
06/15/2022 13:45:46	00:22:44.232	-0.418
06/15/2022 13:45:46	00:22:44.334	-0.461
06/15/2022 13:45:46	00:22:44.435	-0.868
06/15/2022 13:45:46	00:22:44.535	0.411
06/15/2022 13:45:46	00:22:44.635	1.447
06/15/2022 13:45:46	00:22:44.737	0.986
06/15/2022 13:45:46	00:22:44.839	-1.821
06/15/2022 13:45:46	00:22:44.941	0.696
06/15/2022 13:45:46	00:22:45.043	-1.838
06/15/2022 13:45:47	00:22:45.145	0.445
06/15/2022 13:45:47	00:22:45.247	-1.842
06/15/2022 13:45:47	00:22:45.349	0.262
06/15/2022 13:45:47	00:22:45.451	2.833
06/15/2022 13:45:47	00:22:45.552	-0.194
06/15/2022 13:45:47	00:22:45.654	0.827
06/15/2022 13:45:47	00:22:45.754	0.158
06/15/2022 13:45:47	00:22:45.855	0.430
06/15/2022 13:45:47	00:22:45.955	-0.118
06/15/2022 13:45:47	00:22:46.057	0.324
06/15/2022 13:45:48	00:22:46.159	-3.529
06/15/2022 13:45:48	00:22:46.261	0.075
06/15/2022 13:45:48	00:22:46.363	-1.429
06/15/2022 13:45:48	00:22:46.465	-1.258
06/15/2022 13:45:48	00:22:46.567	-3.256
06/15/2022 13:45:48	00:22:46.669	-3.178
06/15/2022 13:45:48	00:22:46.771	2.305
06/15/2022 13:45:48	00:22:46.873	-2.376
06/15/2022 13:45:48	00:22:46.974	-4.568
06/15/2022 13:45:48	00:22:47.074	1.120
06/15/2022 13:45:49	00:22:47.174	-2.531
06/15/2022 13:45:49	00:22:47.275	-1.103
06/15/2022 13:45:49	00:22:47.375	-0.872
06/15/2022 13:45:49	00:22:47.477	-1.452
06/15/2022 13:45:49	00:22:47.579	-0.525
06/15/2022 13:45:49	00:22:47.681	1.333
06/15/2022 13:45:49	00:22:47.783	2.610
06/15/2022 13:45:49	00:22:47.885	-0.257
06/15/2022 13:45:49	00:22:47.987	0.219
06/15/2022 13:45:49	00:22:48.089	-1.269
06/15/2022 13:45:50	00:22:48.191	-0.691
06/15/2022 13:45:50	00:22:48.292	-1.555
06/15/2022 13:45:50	00:22:48.394	0.826
06/15/2022 13:45:50	00:22:48.494	-2.061
06/15/2022 13:45:50	00:22:48.594	-1.124
06/15/2022 13:45:50	00:22:48.695	-2.069
06/15/2022 13:45:50	00:22:48.795	-2.572
06/15/2022 13:45:50	00:22:48.897	0.822
06/15/2022 13:45:50	00:22:48.999	1.196
06/15/2022 13:45:50	00:22:49.101	1.813
06/15/2022 13:45:51	00:22:49.203	-4.160
06/15/2022 13:45:51	00:22:49.305	-4.256
06/15/2022 13:45:51	00:22:49.407	0.938
06/15/2022 13:45:51	00:22:49.509	-3.425
06/15/2022 13:45:51	00:22:49.611	0.177
06/15/2022 13:45:51	00:22:49.712	0.838
06/15/2022 13:45:51	00:22:49.814	0.228
06/15/2022 13:45:51	00:22:49.914	-1.056
06/15/2022 13:45:51	00:22:50.014	-2.613
06/15/2022 13:45:51	00:22:50.115	-1.151
06/15/2022 13:45:52	00:22:50.217	-5.645
06/15/2022 13:45:52	00:22:50.319	-2.329
06/15/2022 13:45:52	00:22:50.421	-4.786
06/15/2022 13:45:52	00:22:50.523	-1.229
06/15/2022 13:45:52	00:22:50.625	-1.510
06/15/2022 13:45:52	00:22:50.727	1.328
06/15/2022 13:45:52	00:22:50.829	-1.008
06/15/2022 13:45:52	00:22:50.931	-0.613
06/15/2022 13:45:52	00:22:51.033	-2.613
06/15/2022 13:45:52	00:22:51.135	0.252
06/15/2022 13:45:53	00:22:51.236	-0.456
06/15/2022 13:45:53	00:22:51.336	2.022
06/15/2022 13:45:53	00:22:51.436	2.248
06/15/2022 13:45:53	00:22:51.537	1.038
06/15/2022 13:45:53	00:22:51.639	-0.409
06/15/2022 13:45:53	00:22:51.741	0.271
06/15/2022 13:45:53	00:22:51.843	-1.524
06/15/2022 13:45:53	00:22:51.945	2.530
06/15/2022 13:45:53	00:22:52.047	1.155
06/15/2022 13:45:54	00:22:52.149	2.421
06/15/2022 13:45:54	00:22:52.251	-0.055
06/15/2022 13:45:54	00:22:52.353	2.238
06/15/2022 13:45:54	00:22:52.454	-0.308
06/15/2022 13:45:54	00:22:52.556	-1.197
06/15/2022 13:45:54	00:22:52.656	-0.085
06/15/2022 13:45:54	00:22:52.756	-0.185
06/15/2022 13:45:54	00:22:52.856	-1.028
06/15/2022 13:45:54	00:22:52.957	-0.527
06/15/2022 13:45:54	00:22:53.059	-0.969
06/15/2022 13:45:55	00:22:53.161	0.239
06/15/2022 13:45:55	00:22:53.263	3.042
06/15/2022 13:45:55	00:22:53.369	-0.302
06/15/2022 13:45:55	00:22:53.471	-0.099
06/15/2022 13:45:55	00:22:53.573	-2.815
06/15/2022 13:45:55	00:22:53.675	-0.422
06/15/2022 13:45:55	00:22:53.777	-2.918
06/15/2022 13:45:55	00:22:53.878	1.361
06/15/2022 13:45:55	00:22:53.980	0.902
06/15/2022 13:45:55	00:22:54.080	1.850
06/15/2022 13:45:56	00:22:54.180	2.072
06/15/2022 13:45:56	00:22:54.280	-1.443
06/15/2022 13:45:56	00:22:54.381	0.465
06/15/2022 13:45:56	00:22:54.483	-1.159
06/15/2022 13:45:56	00:22:54.585	1.130
06/15/2022 13:45:56	00:22:54.687	-0.521
06/15/2022 13:45:56	00:22:54.789	-5.115
06/15/2022 13:45:56	00:22:54.891	-0.133
06/15/2022 13:45:56	00:22:54.993	-0.393
06/15/2022 13:45:56	00:22:55.095	-0.169
06/15/2022 13:45:57	00:22:55.197	-2.933
06/15/2022 13:45:57	00:22:55.298	-3.098
06/15/2022 13:45:57	00:22:55.398	-3.893
06/15/2022 13:45:57	00:22:55.498	-3.020
06/15/2022 13:45:57	00:22:55.598	-1.237
06/15/2022 13:45:57	00:22:55.699	-1.807
06/15/2022 13:45:57	00:22:55.801	-0.102
06/15/2022 13:45:57	00:22:55.903	0.043
06/15/2022 13:45:57	00:22:56.005	-4.242
06/15/2022 13:45:57	00:22:56.107	0.190
06/15/2022 13:45:58	00:22:56.209	2.848
06/15/2022 13:45:58	00:22:56.311	0.871
06/15/2022 13:45:58	00:22:56.413	6.118
06/15/2022 13:45:58	00:22:56.515	2.676
06/15/2022 13:45:58	00:22:56.617	3.218
06/15/2022 13:45:58	00:22:56.718	2.747
06/15/2022 13:45:58	00:22:56.818	1.114
06/15/2022 13:45:58	00:22:56.918	2.451
06/15/2022 13:45:58	00:22:57.018	0.420
06/15/2022 13:45:58	00:22:57.119	1.404
06/15/2022 13:45:59	00:22:57.221	2.762
06/15/2022 13:45:59	00:22:57.323	0.608
06/15/2022 13:45:59	00:22:57.425	2.670
06/15/2022 13:45:59	00:22:57.527	1.817
06/15/2022 13:45:59	00:22:57.629	-1.344
06/15/2022 13:45:59	00:22:57.731	-0.983
06/15/2022 13:45:59	00:22:57.833	-3.350
06/15/2022 13:45:59	00:22:57.934	-1.026
06/15/2022 13:45:59	00:22:58.036	2.897
06/15/2022 13:45:59	00:22:58.139	1.164
06/15/2022 13:46:00	00:22:58.240	1.518
06/15/2022 13:46:00	00:22:58.340	1.679
06/15/2022 13:46:00	00:22:58.440	-0.356
06/15/2022 13:46:00	00:22:58.543	2.698
06/15/2022 13:46:00	00:22:58.645	1.031
06/15/2022 13:46:00	00:22:58.747	0.724
06/15/2022 13:46:00	00:22:58.849	-0.993
06/15/2022 13:46:00	00:22:58.951	-1.632
06/15/2022 13:46:00	00:22:59.053	1.978
06/15/2022 13:46:00	00:22:59.155	-0.791
06/15/2022 13:46:01	00:22:59.257	-1.227
06/15/2022 13:46:01	00:22:59.359	2.346
06/15/2022 13:46:01	00:22:59.460	1.374
06/15/2022 13:46:01	00:22:59.562	-2.259
06/15/2022 13:46:01	00:22:59.664	2.055
06/15/2022 13:46:01	00:22:59.764	0.256
06/15/2022 13:46:01	00:22:59.864	1.879
06/15/2022 13:46:01	00:22:59.967	0.701
06/15/2022 13:46:01	00:23:00.069	2.649
06/15/2022 13:46:01	00:23:00.171	-0.957
06/15/2022 13:46:02	00:23:00.273	0.630
06/15/2022 13:46:02	00:23:00.375	0.352
06/15/2022 13:46:02	00:23:00.477	0.436
06/15/2022 13:46:02	00:23:00.579	1.592
06/15/2022 13:46:02	00:23:00.681	3.373
06/15/2022 13:46:02	00:23:00.783	2.135
06/15/2022 13:46:02	00:23:00.884	1.539
06/15/2022 13:46:02	00:23:00.984	1.960
06/15/2022 13:46:02	00:23:01.084	2.926
06/15/2022 13:46:02	00:23:01.184	-0.065
06/15/2022 13:46:03	00:23:01.284	0.328
06/15/2022 13:46:03	00:23:01.385	-0.379
06/15/2022 13:46:03	00:23:01.487	-1.117
06/15/2022 13:46:03	00:23:01.589	1.715
06/15/2022 13:46:03	00:23:01.691	2.783
06/15/2022 13:46:03	00:23:01.793	0.495
06/15/2022 13:46:03	00:23:01.895	3.223
06/15/2022 13:46:03	00:23:01.997	1.586
06/15/2022 13:46:03	00:23:02.099	-2.703
06/15/2022 13:46:03	00:23:02.201	0.978
06/15/2022 13:46:04	00:23:02.302	1.905
06/15/2022 13:46:04	00:23:02.402	-2.400
06/15/2022 13:46:04	00:23:02.502	0.983
06/15/2022 13:46:04	00:23:02.602	2.023
06/15/2022 13:46:04	00:23:02.702	-0.771
06/15/2022 13:46:04	00:23:02.805	0.111
06/15/2022 13:46:04	00:23:02.907	2.006
06/15/2022 13:46:04	00:23:03.009	0.981
06/15/2022 13:46:04	00:23:03.111	1.462
06/15/2022 13:46:04	00:23:03.213	1.626
06/15/2022 13:46:05	00:23:03.315	0.945
06/15/2022 13:46:05	00:23:03.417	1.293
06/15/2022 13:46:05	00:23:03.519	1.280
06/15/2022 13:46:05	00:23:03.620	-0.418
06/15/2022 13:46:05	00:23:03.727	-1.437
06/15/2022 13:46:05	00:23:03.828	3.826
06/15/2022 13:46:05	00:23:03.928	1.244
06/15/2022 13:46:05	00:23:04.028	0.233
06/15/2022 13:46:05	00:23:04.130	2.423
06/15/2022 13:46:05	00:23:04.233	-0.787
06/15/2022 13:46:06	00:23:04.335	-2.153
06/15/2022 13:46:06	00:23:04.437	3.447
06/15/2022 13:46:06	00:23:04.539	1.608
06/15/2022 13:46:06	00:23:04.641	1.160
06/15/2022 13:46:06	00:23:04.743	1.737
06/15/2022 13:46:06	00:23:04.845	2.278
06/15/2022 13:46:06	00:23:04.947	1.961
06/15/2022 13:46:06	00:23:05.049	0.190
06/15/2022 13:46:06	00:23:05.150	0.602
06/15/2022 13:46:06	00:23:05.252	-2.111
06/15/2022 13:46:07	00:23:05.352	2.557
06/15/2022 13:46:07	00:23:05.452	1.437
06/15/2022 13:46:07	00:23:05.555	2.059
06/15/2022 13:46:07	00:23:05.657	1.483
06/15/2022 13:46:07	00:23:05.759	2.244
06/15/2022 13:46:07	00:23:05.861	2.173
06/15/2022 13:46:07	00:23:05.963	2.916
06/15/2022 13:46:07	00:23:06.065	4.033
06/15/2022 13:46:07	00:23:06.167	-0.111
06/15/2022 13:46:08	00:23:06.269	1.197
06/15/2022 13:46:08	00:23:06.370	-2.082
06/15/2022 13:46:08	00:23:06.472	2.195
06/15/2022 13:46:08	00:23:06.572	0.154
06/15/2022 13:46:08	00:23:06.674	2.284
06/15/2022 13:46:08	00:23:06.776	2.889
06/15/2022 13:46:08	00:23:06.878	2.162
06/15/2022 13:46:08	00:23:06.981	3.108
06/15/2022 13:46:08	00:23:07.083	0.931
06/15/2022 13:46:08	00:23:07.185	-0.580
06/15/2022 13:46:09	00:23:07.287	-2.102
06/15/2022 13:46:09	00:23:07.389	-0.607
06/15/2022 13:46:09	00:23:07.495	-4.322
06/15/2022 13:46:09	00:23:07.597	-1.438
06/15/2022 13:46:09	00:23:07.699	-2.992
06/15/2022 13:46:09	00:23:07.800	-2.185
06/15/2022 13:46:09	00:23:07.900	-1.458
06/15/2022 13:46:09	00:23:08.000	-0.608
06/15/2022 13:46:09	00:23:08.108	1.026
06/15/2022 13:46:09	00:23:08.210	1.413
06/15/2022 13:46:10	00:23:08.312	1.061
06/15/2022 13:46:10	00:23:08.415	1.240
06/15/2022 13:46:10	00:23:08.517	2.340
06/15/2022 13:46:10	00:23:08.619	3.838
06/15/2022 13:46:10	00:23:08.721	2.254
06/15/2022 13:46:10	00:23:08.823	2.518
06/15/2022 13:46:10	00:23:08.925	-1.216
06/15/2022 13:46:10	00:23:09.027	-1.572
06/15/2022 13:46:10	00:23:09.128	-0.124
06/15/2022 13:46:10	00:23:09.230	1.585
06/15/2022 13:46:11	00:23:09.330	3.563
06/15/2022 13:46:11	00:23:09.434	2.523
06/15/2022 13:46:11	00:23:09.534	2.921
06/15/2022 13:46:11	00:23:09.634	-1.465
06/15/2022 13:46:11	00:23:09.736	2.109
06/15/2022 13:46:11	00:23:09.844	2.219
06/15/2022 13:46:11	00:23:09.945	1.313
06/15/2022 13:46:11	00:23:10.047	-0.097
06/15/2022 13:46:11	00:23:10.149	0.472
06/15/2022 13:46:11	00:23:10.251	0.764
06/15/2022 13:46:12	00:23:10.353	-1.922
06/15/2022 13:46:12	00:23:10.455	-0.883
06/15/2022 13:46:12	00:23:10.557	-2.273
06/15/2022 13:46:12	00:23:10.658	0.008
06/15/2022 13:46:12	00:23:10.758	-0.502
06/15/2022 13:46:12	00:23:10.858	3.828
06/15/2022 13:46:12	00:23:10.958	0.950
06/15/2022 13:46:12	00:23:11.060	-0.519
06/15/2022 13:46:12	00:23:11.162	1.037
06/15/2022 13:46:12	00:23:11.265	3.325
06/15/2022 13:46:13	00:23:11.367	2.370
06/15/2022 13:46:13	00:23:11.469	0.662
06/15/2022 13:46:13	00:23:11.571	-1.242
06/15/2022 13:46:13	00:23:11.673	-0.669
06/15/2022 13:46:13	00:23:11.775	-0.732
06/15/2022 13:46:13	00:23:11.876	1.394
06/15/2022 13:46:13	00:23:11.977	1.092
06/15/2022 13:46:13	00:23:12.079	-0.676
06/15/2022 13:46:13	00:23:12.180	2.011
06/15/2022 13:46:13	00:23:12.280	3.209
06/15/2022 13:46:14	00:23:12.382	1.330
06/15/2022 13:46:14	00:23:12.484	0.691
06/15/2022 13:46:14	00:23:12.586	0.358
06/15/2022 13:46:14	00:23:12.689	-2.364
06/15/2022 13:46:14	00:23:12.791	-1.473
06/15/2022 13:46:14	00:23:12.893	-2.264
06/15/2022 13:46:14	00:23:12.995	-0.835
06/15/2022 13:46:14	00:23:13.097	-0.455
06/15/2022 13:46:14	00:23:13.199	-1.223
06/15/2022 13:46:15	00:23:13.301	0.711
06/15/2022 13:46:15	00:23:13.402	-1.818
06/15/2022 13:46:15	00:23:13.502	-0.884
06/15/2022 13:46:15	00:23:13.602	-0.323
06/15/2022 13:46:15	00:23:13.702	0.813
06/15/2022 13:46:15	00:23:13.804	-2.314
06/15/2022 13:46:15	00:23:13.906	1.576
06/15/2022 13:46:15	00:23:14.008	0.206
06/15/2022 13:46:15	00:23:14.111	0.936
06/15/2022 13:46:15	00:23:14.213	-1.136
06/15/2022 13:46:16	00:23:14.315	-0.978
06/15/2022 13:46:16	00:23:14.417	1.185
06/15/2022 13:46:16	00:23:14.519	-0.442
06/15/2022 13:46:16	00:23:14.621	4.163
06/15/2022 13:46:16	00:23:14.722	0.140
06/15/2022 13:46:16	00:23:14.824	1.662
06/15/2022 13:46:16	00:23:14.924	0.539
06/15/2022 13:46:16	00:23:15.024	-0.790
06/15/2022 13:46:16	00:23:15.125	0.779
06/15/2022 13:46:16	00:23:15.226	1.470
06/15/2022 13:46:17	00:23:15.326	2.405
06/15/2022 13:46:17	00:23:15.429	-1.309
06/15/2022 13:46:17	00:23:15.531	0.079
06/15/2022 13:46:17	00:23:15.633	-0.978
06/15/2022 13:46:17	00:23:15.737	-1.336
06/15/2022 13:46:17	00:23:15.839	0.219
06/15/2022 13:46:17	00:23:15.941	-4.061
06/15/2022 13:46:17	00:23:16.042	-1.285
06/15/2022 13:46:17	00:23:16.145	-2.099
06/15/2022 13:46:17	00:23:16.247	-1.391
06/15/2022 13:46:18	00:23:16.348	-3.001
06/15/2022 13:46:18	00:23:16.450	-0.842
06/15/2022 13:46:18	00:23:16.552	1.251
06/15/2022 13:46:18	00:23:16.654	-1.116
06/15/2022 13:46:18	00:23:16.756	-1.701
06/15/2022 13:46:18	00:23:16.859	-0.499
06/15/2022 13:46:18	00:23:16.961	0.818
06/15/2022 13:46:18	00:23:17.063	0.225
06/15/2022 13:46:18	00:23:17.165	1.672
06/15/2022 13:46:18	00:23:17.267	-3.907
06/15/2022 13:46:19	00:23:17.369	2.721
06/15/2022 13:46:19	00:23:17.470	-2.113
06/15/2022 13:46:19	00:23:17.571	0.300
06/15/2022 13:46:19	00:23:17.672	-0.535
06/15/2022 13:46:19	00:23:17.772	3.560
06/15/2022 13:46:19	00:23:17.874	1.846
06/15/2022 13:46:19	00:23:17.974	1.411
06/15/2022 13:46:19	00:23:18.083	-0.745
06/15/2022 13:46:19	00:23:18.184	2.262
06/15/2022 13:46:19	00:23:18.287	0.872
06/15/2022 13:46:20	00:23:18.389	-0.490
06/15/2022 13:46:20	00:23:18.491	3.480
06/15/2022 13:46:20	00:23:18.593	3.001
06/15/2022 13:46:20	00:23:18.695	2.746
06/15/2022 13:46:20	00:23:18.796	-1.023
06/15/2022 13:46:20	00:23:18.898	2.735
06/15/2022 13:46:20	00:23:18.998	0.329
06/15/2022 13:46:20	00:23:19.098	1.953
06/15/2022 13:46:20	00:23:19.198	-0.726
06/15/2022 13:46:20	00:23:19.298	-2.781
06/15/2022 13:46:21	00:23:19.400	1.093
06/15/2022 13:46:21	00:23:19.502	-4.352
06/15/2022 13:46:21	00:23:19.604	-0.159
06/15/2022 13:46:21	00:23:19.707	0.211
06/15/2022 13:46:21	00:23:19.809	3.986
06/15/2022 13:46:21	00:23:19.911	-0.044
06/15/2022 13:46:21	00:23:20.013	2.760
06/15/2022 13:46:21	00:23:20.115	3.048
06/15/2022 13:46:21	00:23:20.217	-1.185
06/15/2022 13:46:21	00:23:20.318	0.732
06/15/2022 13:46:22	00:23:20.420	2.622
06/15/2022 13:46:22	00:23:20.520	-3.532
06/15/2022 13:46:22	00:23:20.620	-1.144
06/15/2022 13:46:22	00:23:20.722	2.757
06/15/2022 13:46:22	00:23:20.824	4.156
06/15/2022 13:46:22	00:23:20.926	3.427
06/15/2022 13:46:22	00:23:21.026	-1.864
06/15/2022 13:46:22	00:23:21.129	-1.030
06/15/2022 13:46:22	00:23:21.231	1.861
06/15/2022 13:46:23	00:23:21.333	0.679
06/15/2022 13:46:23	00:23:21.435	2.787
06/15/2022 13:46:23	00:23:21.537	1.310
06/15/2022 13:46:23	00:23:21.638	0.663
06/15/2022 13:46:23	00:23:21.740	2.100
06/15/2022 13:46:23	00:23:21.840	0.565
06/15/2022 13:46:23	00:23:21.940	-0.086
06/15/2022 13:46:23	00:23:22.040	-1.045
06/15/2022 13:46:23	00:23:22.140	-1.312
06/15/2022 13:46:23	00:23:22.242	-0.366
06/15/2022 13:46:24	00:23:22.344	1.665
06/15/2022 13:46:24	00:23:22.446	0.145
06/15/2022 13:46:24	00:23:22.549	-0.370
06/15/2022 13:46:24	00:23:22.651	-1.588
06/15/2022 13:46:24	00:23:22.753	5.003
06/15/2022 13:46:24	00:23:22.855	-3.040
06/15/2022 13:46:24	00:23:22.956	-2.656
06/15/2022 13:46:24	00:23:23.058	-2.119
06/15/2022 13:46:24	00:23:23.160	1.614
06/15/2022 13:46:24	00:23:23.260	-2.352
06/15/2022 13:46:25	00:23:23.360	1.141
06/15/2022 13:46:25	00:23:23.460	1.609
06/15/2022 13:46:25	00:23:23.562	2.546
06/15/2022 13:46:25	00:23:23.664	1.149
06/15/2022 13:46:25	00:23:23.770	2.815
06/15/2022 13:46:25	00:23:23.872	2.476
06/15/2022 13:46:25	00:23:23.983	-0.340
06/15/2022 13:46:25	00:23:24.085	-3.095
06/15/2022 13:46:25	00:23:24.187	-3.403
06/15/2022 13:46:25	00:23:24.289	1.021
06/15/2022 13:46:26	00:23:24.390	2.065
06/15/2022 13:46:26	00:23:24.490	2.406
06/15/2022 13:46:26	00:23:24.590	3.172
06/15/2022 13:46:26	00:23:24.690	-1.454
06/15/2022 13:46:26	00:23:24.790	0.991
06/15/2022 13:46:26	00:23:24.890	0.376
06/15/2022 13:46:26	00:23:24.992	0.538
06/15/2022 13:46:26	00:23:25.094	-1.065
06/15/2022 13:46:26	00:23:25.199	-2.382
06/15/2022 13:46:26	00:23:25.301	-0.815
06/15/2022 13:46:27	00:23:25.403	-1.904
06/15/2022 13:46:27	00:23:25.505	-4.158
06/15/2022 13:46:27	00:23:25.607	-0.860
06/15/2022 13:46:27	00:23:25.709	-0.960
06/15/2022 13:46:27	00:23:25.811	0.223
06/15/2022 13:46:27	00:23:25.912	-1.902
06/15/2022 13:46:27	00:23:26.012	0.653
06/15/2022 13:46:27	00:23:26.112	1.711
06/15/2022 13:46:27	00:23:26.212	-1.114
06/15/2022 13:46:27	00:23:26.314	-2.823
06/15/2022 13:46:28	00:23:26.416	-1.220
06/15/2022 13:46:28	00:23:26.518	-2.115
06/15/2022 13:46:28	00:23:26.620	-0.468
06/15/2022 13:46:28	00:23:26.724	-0.956
06/15/2022 13:46:28	00:23:26.825	-0.609
06/15/2022 13:46:28	00:23:26.927	2.307
06/15/2022 13:46:28	00:23:27.029	-0.007
06/15/2022 13:46:28	00:23:27.131	0.274
06/15/2022 13:46:28	00:23:27.232	2.066
06/15/2022 13:46:28	00:23:27.332	1.505
06/15/2022 13:46:29	00:23:27.432	0.601
06/15/2022 13:46:29	00:23:27.532	1.329
06/15/2022 13:46:29	00:23:27.632	0.511
06/15/2022 13:46:29	00:23:27.734	2.472
06/15/2022 13:46:29	00:23:27.836	1.521
06/15/2022 13:46:29	00:23:27.938	1.131
06/15/2022 13:46:29	00:23:28.040	-0.540
06/15/2022 13:46:29	00:23:28.143	1.534
06/15/2022 13:46:29	00:23:28.245	-0.218
06/15/2022 13:46:29	00:23:28.347	-0.635
06/15/2022 13:46:30	00:23:28.449	0.157
06/15/2022 13:46:30	00:23:28.551	-1.589
06/15/2022 13:46:30	00:23:28.652	2.431
06/15/2022 13:46:30	00:23:28.752	1.080
06/15/2022 13:46:30	00:23:28.852	-4.216
06/15/2022 13:46:30	00:23:28.954	1.996
06/15/2022 13:46:30	00:23:29.056	0.816
06/15/2022 13:46:30	00:23:29.158	2.035
06/15/2022 13:46:30	00:23:29.260	0.728
06/15/2022 13:46:30	00:23:29.362	2.498
06/15/2022 13:46:31	00:23:29.464	-1.024
06/15/2022 13:46:31	00:23:29.567	-1.357
06/15/2022 13:46:31	00:23:29.669	-3.371
06/15/2022 13:46:31	00:23:29.771	-3.333
06/15/2022 13:46:31	00:23:29.876	-0.262
06/15/2022 13:46:31	00:23:29.976	-0.594
06/15/2022 13:46:31	00:23:30.078	2.137
06/15/2022 13:46:31	00:23:30.180	-0.636
06/15/2022 13:46:31	00:23:30.280	-1.381
06/15/2022 13:46:32	00:23:30.380	1.537
06/15/2022 13:46:32	00:23:30.482	-2.698
06/15/2022 13:46:32	00:23:30.584	-1.962
06/15/2022 13:46:32	00:23:30.686	-2.613
06/15/2022 13:46:32	00:23:30.788	0.137
06/15/2022 13:46:32	00:23:30.890	-1.555
06/15/2022 13:46:32	00:23:30.993	0.094
06/15/2022 13:46:32	00:23:31.095	0.324
06/15/2022 13:46:32	00:23:31.197	-2.123
06/15/2022 13:46:32	00:23:31.298	-0.597
06/15/2022 13:46:33	00:23:31.400	-1.371
06/15/2022 13:46:33	00:23:31.500	1.354
06/15/2022 13:46:33	00:23:31.602	1.349
06/15/2022 13:46:33	00:23:31.702	0.890
06/15/2022 13:46:33	00:23:31.804	2.349
06/15/2022 13:46:33	00:23:31.906	3.434
06/15/2022 13:46:33	00:23:32.008	2.024
06/15/2022 13:46:33	00:23:32.110	-1.650
06/15/2022 13:46:33	00:23:32.213	0.910
06/15/2022 13:46:33	00:23:32.314	4.544
06/15/2022 13:46:34	00:23:32.417	2.263
06/15/2022 13:46:34	00:23:32.519	2.254
06/15/2022 13:46:34	00:23:32.621	1.365
06/15/2022 13:46:34	00:23:32.723	0.784
06/15/2022 13:46:34	00:23:32.825	-3.808
06/15/2022 13:46:34	00:23:32.926	-0.990
06/15/2022 13:46:34	00:23:33.026	-0.525
06/15/2022 13:46:34	00:23:33.128	0.410
06/15/2022 13:46:34	00:23:33.230	3.162
06/15/2022 13:46:34	00:23:33.332	-2.569
06/15/2022 13:46:35	00:23:33.434	3.722
06/15/2022 13:46:35	00:23:33.536	2.320
06/15/2022 13:46:35	00:23:33.638	-0.927
06/15/2022 13:46:35	00:23:33.741	-0.732
06/15/2022 13:46:35	00:23:33.843	-0.085
06/15/2022 13:46:35	00:23:33.945	1.975
06/15/2022 13:46:35	00:23:34.047	-0.919
06/15/2022 13:46:35	00:23:34.149	0.040
06/15/2022 13:46:35	00:23:34.250	-0.594
06/15/2022 13:46:35	00:23:34.351	-2.124
06/15/2022 13:46:36	00:23:34.452	1.670
06/15/2022 13:46:36	00:23:34.552	-2.463
06/15/2022 13:46:36	00:23:34.654	-0.229
06/15/2022 13:46:36	00:23:34.756	-1.178
06/15/2022 13:46:36	00:23:34.858	1.700
06/15/2022 13:46:36	00:23:34.960	-1.055
06/15/2022 13:46:36	00:23:35.062	0.211
06/15/2022 13:46:36	00:23:35.165	-3.041
06/15/2022 13:46:36	00:23:35.267	-0.334
06/15/2022 13:46:36	00:23:35.369	-2.551
06/15/2022 13:46:37	00:23:35.471	-0.779
06/15/2022 13:46:37	00:23:35.572	-2.707
06/15/2022 13:46:37	00:23:35.672	-2.050
06/15/2022 13:46:37	00:23:35.772	-1.137
06/15/2022 13:46:37	00:23:35.872	0.776
06/15/2022 13:46:37	00:23:35.974	-0.565
06/15/2022 13:46:37	00:23:36.076	0.384
06/15/2022 13:46:37	00:23:36.178	-0.651
06/15/2022 13:46:37	00:23:36.280	0.349
06/15/2022 13:46:37	00:23:36.382	-1.094
06/15/2022 13:46:38	00:23:36.484	-0.359
06/15/2022 13:46:38	00:23:36.587	-0.407
06/15/2022 13:46:38	00:23:36.689	-0.682
06/15/2022 13:46:38	00:23:36.791	0.836
06/15/2022 13:46:38	00:23:36.892	2.912
06/15/2022 13:46:38	00:23:36.994	-2.970
06/15/2022 13:46:38	00:23:37.094	0.624
06/15/2022 13:46:38	00:23:37.194	-1.333
06/15/2022 13:46:38	00:23:37.294	2.266
06/15/2022 13:46:38	00:23:37.396	-0.478
06/15/2022 13:46:39	00:23:37.498	-0.451
06/15/2022 13:46:39	00:23:37.600	-2.012
06/15/2022 13:46:39	00:23:37.702	2.187
06/15/2022 13:46:39	00:23:37.804	1.464
06/15/2022 13:46:39	00:23:37.906	1.929
06/15/2022 13:46:39	00:23:38.009	-0.637
06/15/2022 13:46:39	00:23:38.112	-1.947
06/15/2022 13:46:39	00:23:38.212	-2.395
06/15/2022 13:46:39	00:23:38.314	0.635
