Local Date/Time	Relative Time	pump-a:volume [%]
06/15/2022 13:58:51	00:35:50.716	74.705
06/15/2022 13:58:52	00:35:50.716	74.705
06/15/2022 13:58:52	00:35:51.202	74.715
06/15/2022 13:58:53	00:35:52.718	74.715
06/15/2022 13:58:54	00:35:53.718	74.715
06/15/2022 13:58:55	00:35:54.727	74.715
06/15/2022 13:58:56	00:35:55.736	74.715
06/15/2022 13:58:57	00:35:56.736	74.715
06/15/2022 13:58:58	00:35:57.747	74.715
06/15/2022 13:58:59	00:35:58.749	74.715
06/15/2022 13:59:00	00:35:59.750	74.715
06/15/2022 13:59:01	00:36:00.755	74.715
06/15/2022 13:59:02	00:36:01.760	74.715
06/15/2022 13:59:03	00:36:02.767	74.715
06/15/2022 13:59:04	00:36:03.780	74.715
06/15/2022 13:59:05	00:36:04.786	74.715
06/15/2022 13:59:06	00:36:05.791	74.715
06/15/2022 13:59:07	00:36:06.796	74.715
06/15/2022 13:59:08	00:36:07.800	74.715
06/15/2022 13:59:09	00:36:08.807	74.715
06/15/2022 13:59:10	00:36:09.808	74.715
06/15/2022 13:59:11	00:36:10.817	74.715
06/15/2022 13:59:12	00:36:11.823	74.715
06/15/2022 13:59:13	00:36:12.827	74.715
06/15/2022 13:59:14	00:36:13.842	74.715
06/15/2022 13:59:15	00:36:14.855	74.715
06/15/2022 13:59:16	00:36:15.861	74.715
06/15/2022 13:59:17	00:36:16.862	74.715
06/15/2022 13:59:18	00:36:17.861	74.715
06/15/2022 13:59:19	00:36:18.870	74.715
06/15/2022 13:59:20	00:36:19.870	74.715
06/15/2022 13:59:21	00:36:20.878	74.715
06/15/2022 13:59:22	00:36:21.879	74.715
06/15/2022 13:59:23	00:36:22.887	74.715
06/15/2022 13:59:24	00:36:23.887	74.715
06/15/2022 13:59:25	00:36:24.890	74.715
06/15/2022 13:59:26	00:36:25.901	74.715
06/15/2022 13:59:28	00:36:26.915	74.715
06/15/2022 13:59:29	00:36:27.916	74.715
06/15/2022 13:59:30	00:36:28.917	74.715
06/15/2022 13:59:31	00:36:29.921	74.715
06/15/2022 13:59:32	00:36:30.933	74.715
06/15/2022 13:59:33	00:36:30.933	74.715
06/15/2022 13:59:33	00:36:31.895	74.725
06/15/2022 13:59:34	00:36:32.934	74.725
06/15/2022 13:59:35	00:36:33.936	74.725
06/15/2022 13:59:36	00:36:34.946	74.725
06/15/2022 13:59:37	00:36:35.948	74.725
06/15/2022 13:59:38	00:36:36.963	74.725
06/15/2022 13:59:39	00:36:37.972	74.725
06/15/2022 13:59:40	00:36:38.978	74.725
06/15/2022 13:59:41	00:36:39.991	74.725
06/15/2022 13:59:42	00:36:40.979	74.725
06/15/2022 13:59:43	00:36:41.980	74.725
06/15/2022 13:59:44	00:36:42.984	74.725
06/15/2022 13:59:45	00:36:43.995	74.725
06/15/2022 13:59:46	00:36:44.996	74.725
06/15/2022 13:59:47	00:36:46.001	74.725
06/15/2022 13:59:48	00:36:47.009	74.725
06/15/2022 13:59:49	00:36:48.005	74.725
06/15/2022 13:59:50	00:36:49.014	74.725
06/15/2022 13:59:51	00:36:50.018	74.725
06/15/2022 13:59:52	00:36:51.025	74.725
06/15/2022 13:59:53	00:36:52.026	74.725
06/15/2022 13:59:54	00:36:53.027	74.725
06/15/2022 13:59:55	00:36:54.042	74.725
06/15/2022 13:59:56	00:36:55.049	74.725
06/15/2022 13:59:57	00:36:56.049	74.725
06/15/2022 13:59:58	00:36:57.064	74.725
06/15/2022 13:59:59	00:36:58.075	74.725
06/15/2022 14:00:00	00:36:59.074	74.725
06/15/2022 14:00:01	00:37:00.079	74.725
06/15/2022 14:00:02	00:37:01.079	74.725
06/15/2022 14:00:03	00:37:02.092	74.725
06/15/2022 14:00:04	00:37:03.094	74.725
06/15/2022 14:00:05	00:37:04.106	74.725
06/15/2022 14:00:06	00:37:05.110	74.725
06/15/2022 14:00:07	00:37:06.112	74.725
06/15/2022 14:00:08	00:37:07.113	74.725
06/15/2022 14:00:09	00:37:08.119	74.725
06/15/2022 14:00:10	00:37:09.120	74.725
06/15/2022 14:00:11	00:37:10.122	74.725
06/15/2022 14:00:12	00:37:11.127	74.725
06/15/2022 14:00:13	00:37:12.134	74.725
06/15/2022 14:00:14	00:37:13.145	74.725
06/15/2022 14:00:15	00:37:14.151	74.725
06/15/2022 14:00:16	00:37:15.153	74.725
06/15/2022 14:00:17	00:37:16.167	74.725
06/15/2022 14:00:18	00:37:17.175	74.725
06/15/2022 14:00:19	00:37:18.183	74.725
06/15/2022 14:00:20	00:37:19.184	74.725
06/15/2022 14:00:21	00:37:20.196	74.725
06/15/2022 14:00:22	00:37:21.202	74.725
06/15/2022 14:00:23	00:37:22.207	74.725
06/15/2022 14:00:24	00:37:23.212	74.725
06/15/2022 14:00:25	00:37:24.215	74.725
06/15/2022 14:00:26	00:37:25.228	74.725
06/15/2022 14:00:27	00:37:26.229	74.725
06/15/2022 14:00:28	00:37:27.234	74.725
06/15/2022 14:00:29	00:37:27.234	74.725
06/15/2022 14:00:29	00:37:27.744	74.735
06/15/2022 14:00:30	00:37:29.247	74.735
06/15/2022 14:00:31	00:37:30.262	74.735
06/15/2022 14:00:32	00:37:31.262	74.735
06/15/2022 14:00:33	00:37:32.275	74.735
06/15/2022 14:00:34	00:37:33.276	74.735
06/15/2022 14:00:35	00:37:34.291	74.735
06/15/2022 14:00:36	00:37:35.292	74.735
06/15/2022 14:00:37	00:37:36.293	74.735
06/15/2022 14:00:38	00:37:37.296	74.735
06/15/2022 14:00:39	00:37:38.309	74.735
06/15/2022 14:00:40	00:37:39.308	74.735
06/15/2022 14:00:41	00:37:40.329	74.735
06/15/2022 14:00:42	00:37:41.325	74.735
06/15/2022 14:00:43	00:37:42.329	74.735
06/15/2022 14:00:44	00:37:43.339	74.735
06/15/2022 14:00:45	00:37:44.354	74.735
06/15/2022 14:00:46	00:37:45.354	74.735
06/15/2022 14:00:47	00:37:46.370	74.735
06/15/2022 14:00:48	00:37:47.371	74.735
06/15/2022 14:00:49	00:37:48.375	74.735
06/15/2022 14:00:50	00:37:49.391	74.735
06/15/2022 14:00:51	00:37:50.401	74.735
06/15/2022 14:00:52	00:37:51.401	74.735
06/15/2022 14:00:53	00:37:52.402	74.735
06/15/2022 14:00:54	00:37:53.403	74.735
06/15/2022 14:00:55	00:37:54.404	74.735
06/15/2022 14:00:56	00:37:55.411	74.735
06/15/2022 14:00:57	00:37:56.418	74.735
06/15/2022 14:00:58	00:37:57.424	74.735
06/15/2022 14:00:59	00:37:58.434	74.735
06/15/2022 14:01:00	00:37:59.434	74.735
06/15/2022 14:01:01	00:38:00.447	74.735
06/15/2022 14:01:02	00:38:01.463	74.735
06/15/2022 14:01:03	00:38:02.472	74.735
06/15/2022 14:01:04	00:38:03.484	74.735
06/15/2022 14:01:05	00:38:04.488	74.735
06/15/2022 14:01:06	00:38:05.496	74.735
06/15/2022 14:01:07	00:38:06.496	74.735
06/15/2022 14:01:08	00:38:07.502	74.735
06/15/2022 14:01:09	00:38:08.511	74.735
06/15/2022 14:01:10	00:38:09.515	74.735
06/15/2022 14:01:11	00:38:10.526	74.735
06/15/2022 14:01:12	00:38:11.528	74.735
06/15/2022 14:01:13	00:38:12.545	74.735
06/15/2022 14:01:14	00:38:13.545	74.735
06/15/2022 14:01:15	00:38:14.556	74.735
06/15/2022 14:01:16	00:38:15.557	74.735
06/15/2022 14:01:17	00:38:16.558	74.735
06/15/2022 14:01:18	00:38:17.566	74.735
06/15/2022 14:01:19	00:38:18.573	74.735
06/15/2022 14:01:20	00:38:19.574	74.735
06/15/2022 14:01:21	00:38:20.573	74.735
06/15/2022 14:01:22	00:38:21.574	74.735
06/15/2022 14:01:23	00:38:22.580	74.735
06/15/2022 14:01:24	00:38:22.580	74.735
06/15/2022 14:01:24	00:38:23.578	74.745
06/15/2022 14:01:25	00:38:24.605	74.745
06/15/2022 14:01:26	00:38:25.606	74.745
06/15/2022 14:01:27	00:38:26.607	74.745
06/15/2022 14:01:28	00:38:27.611	74.745
06/15/2022 14:01:29	00:38:28.624	74.745
06/15/2022 14:01:30	00:38:29.624	74.745
06/15/2022 14:01:31	00:38:30.634	74.745
06/15/2022 14:01:32	00:38:31.636	74.745
06/15/2022 14:01:33	00:38:32.641	74.745
06/15/2022 14:01:34	00:38:33.654	74.745
06/15/2022 14:01:35	00:38:34.659	74.745
06/15/2022 14:01:36	00:38:35.668	74.745
06/15/2022 14:01:37	00:38:36.670	74.745
06/15/2022 14:01:38	00:38:37.673	74.745
06/15/2022 14:01:39	00:38:38.682	74.745
06/15/2022 14:01:40	00:38:39.689	74.745
06/15/2022 14:01:41	00:38:40.700	74.745
06/15/2022 14:01:42	00:38:41.712	74.745
06/15/2022 14:01:43	00:38:42.720	74.745
06/15/2022 14:01:44	00:38:43.730	74.745
06/15/2022 14:01:45	00:38:44.730	74.745
06/15/2022 14:01:46	00:38:45.732	74.745
06/15/2022 14:01:47	00:38:46.747	74.745
06/15/2022 14:01:48	00:38:47.759	74.745
06/15/2022 14:01:49	00:38:48.760	74.745
06/15/2022 14:01:50	00:38:49.762	74.745
06/15/2022 14:01:51	00:38:50.762	74.745
06/15/2022 14:01:52	00:38:51.775	74.745
06/15/2022 14:01:53	00:38:52.775	74.745
06/15/2022 14:01:54	00:38:53.776	74.745
06/15/2022 14:01:55	00:38:54.795	74.745
06/15/2022 14:01:56	00:38:55.792	74.745
06/15/2022 14:01:57	00:38:56.793	74.745
06/15/2022 14:01:58	00:38:57.810	74.745
06/15/2022 14:01:59	00:38:58.816	74.745
06/15/2022 14:02:00	00:38:59.822	74.745
06/15/2022 14:02:01	00:39:00.823	74.745
06/15/2022 14:02:02	00:39:01.823	74.745
06/15/2022 14:02:03	00:39:02.828	74.745
06/15/2022 14:02:04	00:39:03.838	74.745
06/15/2022 14:02:05	00:39:04.844	74.745
06/15/2022 14:02:06	00:39:05.854	74.745
06/15/2022 14:02:07	00:39:06.869	74.745
06/15/2022 14:02:08	00:39:07.878	74.745
06/15/2022 14:02:09	00:39:08.884	74.745
06/15/2022 14:02:10	00:39:09.891	74.745
06/15/2022 14:02:11	00:39:10.895	74.745
06/15/2022 14:02:12	00:39:11.902	74.745
06/15/2022 14:02:13	00:39:12.902	74.745
06/15/2022 14:02:14	00:39:13.907	74.745
06/15/2022 14:02:16	00:39:14.916	74.745
06/15/2022 14:02:17	00:39:15.918	74.745
06/15/2022 14:02:18	00:39:16.918	74.745
06/15/2022 14:02:19	00:39:17.924	74.745
06/15/2022 14:02:20	00:39:18.930	74.745
06/15/2022 14:02:21	00:39:19.931	74.745
06/15/2022 14:02:22	00:39:20.939	74.745
06/15/2022 14:02:23	00:39:21.941	74.745
06/15/2022 14:02:24	00:39:22.948	74.745
06/15/2022 14:02:25	00:39:23.949	74.745
06/15/2022 14:02:26	00:39:24.954	74.745
06/15/2022 14:02:27	00:39:25.957	74.745
06/15/2022 14:02:28	00:39:26.963	74.745
06/15/2022 14:02:29	00:39:27.964	74.745
06/15/2022 14:02:30	00:39:28.972	74.745
06/15/2022 14:02:31	00:39:29.984	74.745
06/15/2022 14:02:32	00:39:30.986	74.745
06/15/2022 14:02:33	00:39:31.995	74.745
06/15/2022 14:02:34	00:39:33.002	74.745
06/15/2022 14:02:35	00:39:34.006	74.745
06/15/2022 14:02:36	00:39:35.015	74.745
06/15/2022 14:02:37	00:39:36.017	74.745
06/15/2022 14:02:38	00:39:37.025	74.745
06/15/2022 14:02:39	00:39:38.033	74.745
06/15/2022 14:02:40	00:39:39.032	74.745
06/15/2022 14:02:41	00:39:40.044	74.745
06/15/2022 14:02:42	00:39:41.050	74.745
06/15/2022 14:02:43	00:39:42.064	74.745
06/15/2022 14:02:44	00:39:42.064	74.745
06/15/2022 14:02:44	00:39:42.560	74.755
06/15/2022 14:02:45	00:39:44.064	74.755
06/15/2022 14:02:46	00:39:45.073	74.755
06/15/2022 14:02:47	00:39:46.082	74.755
06/15/2022 14:02:48	00:39:47.090	74.755
06/15/2022 14:02:49	00:39:48.090	74.755
06/15/2022 14:02:50	00:39:49.091	74.755
06/15/2022 14:02:51	00:39:50.092	74.755
06/15/2022 14:02:52	00:39:51.095	74.755
06/15/2022 14:02:53	00:39:52.106	74.755
06/15/2022 14:02:54	00:39:53.105	74.755
06/15/2022 14:02:55	00:39:54.111	74.755
06/15/2022 14:02:56	00:39:55.118	74.755
06/15/2022 14:02:57	00:39:56.125	74.755
06/15/2022 14:02:58	00:39:57.127	74.755
06/15/2022 14:02:59	00:39:58.127	74.755
06/15/2022 14:03:00	00:39:59.129	74.755
06/15/2022 14:03:01	00:40:00.128	74.755
06/15/2022 14:03:02	00:40:01.128	74.755
06/15/2022 14:03:03	00:40:02.130	74.755
06/15/2022 14:03:04	00:40:03.134	74.755
06/15/2022 14:03:05	00:40:04.142	74.755
06/15/2022 14:03:06	00:40:05.151	74.755
06/15/2022 14:03:07	00:40:06.159	74.755
06/15/2022 14:03:08	00:40:07.165	74.755
06/15/2022 14:03:09	00:40:08.174	74.755
06/15/2022 14:03:10	00:40:09.181	74.755
06/15/2022 14:03:11	00:40:10.187	74.755
06/15/2022 14:03:12	00:40:11.193	74.755
06/15/2022 14:03:13	00:40:12.203	74.755
06/15/2022 14:03:14	00:40:13.218	74.755
06/15/2022 14:03:15	00:40:14.218	74.755
06/15/2022 14:03:16	00:40:15.218	74.755
06/15/2022 14:03:17	00:40:16.219	74.755
06/15/2022 14:03:18	00:40:17.218	74.755
06/15/2022 14:03:19	00:40:18.234	74.755
06/15/2022 14:03:20	00:40:19.235	74.755
06/15/2022 14:03:21	00:40:20.244	74.755
06/15/2022 14:03:22	00:40:21.259	74.755
06/15/2022 14:03:23	00:40:22.262	74.755
06/15/2022 14:03:24	00:40:23.262	74.755
06/15/2022 14:03:25	00:40:24.262	74.755
06/15/2022 14:03:26	00:40:25.262	74.755
06/15/2022 14:03:27	00:40:26.263	74.755
06/15/2022 14:03:28	00:40:27.265	74.755
06/15/2022 14:03:29	00:40:28.277	74.755
06/15/2022 14:03:30	00:40:29.285	74.755
06/15/2022 14:03:31	00:40:30.292	74.755
06/15/2022 14:03:32	00:40:31.293	74.755
06/15/2022 14:03:33	00:40:32.297	74.755
06/15/2022 14:03:34	00:40:33.297	74.755
06/15/2022 14:03:35	00:40:34.298	74.755
06/15/2022 14:03:36	00:40:35.299	74.755
06/15/2022 14:03:37	00:40:36.301	74.755
06/15/2022 14:03:38	00:40:37.301	74.755
06/15/2022 14:03:39	00:40:38.308	74.755
06/15/2022 14:03:40	00:40:39.308	74.755
06/15/2022 14:03:41	00:40:40.321	74.755
06/15/2022 14:03:42	00:40:41.330	74.755
06/15/2022 14:03:43	00:40:42.332	74.755
06/15/2022 14:03:44	00:40:43.337	74.755
06/15/2022 14:03:45	00:40:44.343	74.755
06/15/2022 14:03:46	00:40:45.344	74.755
06/15/2022 14:03:47	00:40:46.358	74.755
06/15/2022 14:03:48	00:40:47.361	74.755
06/15/2022 14:03:49	00:40:48.370	74.755
06/15/2022 14:03:50	00:40:49.384	74.755
06/15/2022 14:03:51	00:40:50.393	74.755
06/15/2022 14:03:52	00:40:51.399	74.755
06/15/2022 14:03:53	00:40:52.410	74.755
06/15/2022 14:03:54	00:40:53.420	74.755
06/15/2022 14:03:55	00:40:54.424	74.755
06/15/2022 14:03:56	00:40:54.424	74.755
06/15/2022 14:03:56	00:40:54.552	74.745
06/15/2022 14:03:57	00:40:56.448	74.745
06/15/2022 14:03:58	00:40:57.449	74.745
06/15/2022 14:03:59	00:40:58.453	74.745
06/15/2022 14:04:00	00:40:59.457	74.745
06/15/2022 14:04:01	00:41:00.462	74.745
06/15/2022 14:04:02	00:41:00.462	74.745
06/15/2022 14:04:02	00:41:00.564	74.735
06/15/2022 14:04:03	00:41:02.479	74.735
06/15/2022 14:04:04	00:41:03.480	74.735
06/15/2022 14:04:05	00:41:04.495	74.735
06/15/2022 14:04:06	00:41:04.495	74.735
06/15/2022 14:04:06	00:41:04.740	74.725
06/15/2022 14:04:07	00:41:06.496	74.725
06/15/2022 14:04:08	00:41:07.501	74.725
06/15/2022 14:04:09	00:41:08.502	74.725
06/15/2022 14:04:10	00:41:08.502	74.725
06/15/2022 14:04:10	00:41:09.212	74.714
06/15/2022 14:04:11	00:41:10.514	74.714
06/15/2022 14:04:12	00:41:11.511	74.714
06/15/2022 14:04:13	00:41:12.511	74.714
06/15/2022 14:04:14	00:41:13.516	74.714
06/15/2022 14:04:15	00:41:13.516	74.714
06/15/2022 14:04:15	00:41:13.592	74.704
06/15/2022 14:04:16	00:41:15.539	74.704
06/15/2022 14:04:17	00:41:16.541	74.704
06/15/2022 14:04:18	00:41:16.541	74.704
06/15/2022 14:04:18	00:41:17.252	74.694
06/15/2022 14:04:19	00:41:18.555	74.694
06/15/2022 14:04:20	00:41:19.557	74.694
06/15/2022 14:04:21	00:41:19.557	74.694
06/15/2022 14:04:21	00:41:19.993	74.684
06/15/2022 14:04:22	00:41:21.578	74.684
06/15/2022 14:04:23	00:41:22.608	74.684
06/15/2022 14:04:24	00:41:22.608	74.684
06/15/2022 14:04:24	00:41:22.948	74.674
06/15/2022 14:04:25	00:41:24.597	74.674
06/15/2022 14:04:26	00:41:25.604	74.674
06/15/2022 14:04:27	00:41:25.604	74.674
06/15/2022 14:04:27	00:41:26.204	74.664
06/15/2022 14:04:28	00:41:27.607	74.664
06/15/2022 14:04:29	00:41:28.606	74.664
06/15/2022 14:04:30	00:41:28.606	74.664
06/15/2022 14:04:30	00:41:29.460	74.654
06/15/2022 14:04:31	00:41:30.623	74.654
06/15/2022 14:04:32	00:41:31.636	74.654
06/15/2022 14:04:33	00:41:32.635	74.654
06/15/2022 14:04:34	00:41:33.636	74.654
06/15/2022 14:04:35	00:41:33.636	74.654
06/15/2022 14:04:35	00:41:33.833	74.643
06/15/2022 14:04:36	00:41:35.654	74.643
06/15/2022 14:04:37	00:41:36.665	74.643
06/15/2022 14:04:38	00:41:37.674	74.643
06/15/2022 14:04:39	00:41:38.675	74.643
06/15/2022 14:04:40	00:41:39.685	74.643
06/15/2022 14:04:41	00:41:39.685	74.643
06/15/2022 14:04:41	00:41:40.442	74.633
06/15/2022 14:04:42	00:41:41.699	74.633
06/15/2022 14:04:43	00:41:42.706	74.633
06/15/2022 14:04:44	00:41:43.713	74.633
06/15/2022 14:04:45	00:41:44.719	74.633
06/15/2022 14:04:46	00:41:45.734	74.633
06/15/2022 14:04:47	00:41:46.746	74.633
06/15/2022 14:04:48	00:41:47.751	74.633
06/15/2022 14:04:49	00:41:48.753	74.633
06/15/2022 14:04:50	00:41:49.761	74.633
06/15/2022 14:04:51	00:41:50.769	74.633
06/15/2022 14:04:52	00:41:51.780	74.633
06/15/2022 14:04:53	00:41:52.794	74.633
06/15/2022 14:04:54	00:41:53.796	74.633
06/15/2022 14:04:55	00:41:54.806	74.633
06/15/2022 14:04:56	00:41:55.807	74.633
06/15/2022 14:04:57	00:41:56.822	74.633
06/15/2022 14:04:58	00:41:56.822	74.633
06/15/2022 14:04:58	00:41:57.317	74.623
06/15/2022 14:04:59	00:41:58.840	74.623
06/15/2022 14:05:00	00:41:59.839	74.623
06/15/2022 14:05:01	00:42:00.841	74.623
06/15/2022 14:05:02	00:42:01.840	74.623
06/15/2022 14:05:03	00:42:02.841	74.623
06/15/2022 14:05:04	00:42:02.841	74.623
06/15/2022 14:05:04	00:42:03.011	74.613
06/15/2022 14:05:05	00:42:04.852	74.613
06/15/2022 14:05:06	00:42:05.853	74.613
06/15/2022 14:05:07	00:42:06.855	74.613
06/15/2022 14:05:08	00:42:06.855	74.613
06/15/2022 14:05:08	00:42:07.177	74.603
06/15/2022 14:05:09	00:42:08.868	74.603
06/15/2022 14:05:10	00:42:09.869	74.603
06/15/2022 14:05:11	00:42:09.869	74.603
06/15/2022 14:05:11	00:42:10.225	74.593
06/15/2022 14:05:12	00:42:11.876	74.593
06/15/2022 14:05:13	00:42:11.876	74.593
06/15/2022 14:05:13	00:42:12.663	74.583
06/15/2022 14:05:14	00:42:13.886	74.583
06/15/2022 14:05:15	00:42:14.885	74.583
06/15/2022 14:05:16	00:42:14.885	74.583
06/15/2022 14:05:16	00:42:15.002	74.572
06/15/2022 14:05:17	00:42:16.900	74.572
06/15/2022 14:05:18	00:42:16.900	74.572
06/15/2022 14:05:18	00:42:17.129	74.562
06/15/2022 14:05:20	00:42:18.917	74.562
06/15/2022 14:05:21	00:42:18.917	74.562
06/15/2022 14:05:21	00:42:19.063	74.551
06/15/2022 14:05:22	00:42:20.907	74.541
06/15/2022 14:05:23	00:42:21.931	74.541
06/15/2022 14:05:24	00:42:21.931	74.541
06/15/2022 14:05:24	00:42:22.631	74.530
06/15/2022 14:05:25	00:42:23.942	74.530
06/15/2022 14:05:26	00:42:23.942	74.530
06/15/2022 14:05:26	00:42:24.157	74.520
06/15/2022 14:05:27	00:42:25.579	74.510
06/15/2022 14:05:28	00:42:26.901	74.499
06/15/2022 14:05:29	00:42:27.956	74.499
06/15/2022 14:05:30	00:42:27.956	74.499
06/15/2022 14:05:30	00:42:28.229	74.489
06/15/2022 14:05:31	00:42:29.451	74.478
06/15/2022 14:05:32	00:42:30.673	74.468
06/15/2022 14:05:33	00:42:31.895	74.457
06/15/2022 14:05:34	00:42:32.915	74.447
06/15/2022 14:05:35	00:42:33.995	74.447
06/15/2022 14:05:36	00:42:33.995	74.447
06/15/2022 14:05:36	00:42:34.031	74.436
06/15/2022 14:05:37	00:42:35.047	74.425
06/15/2022 14:05:38	00:42:36.070	74.414
06/15/2022 14:05:38	00:42:36.985	74.404
06/15/2022 14:05:39	00:42:37.899	74.394
06/15/2022 14:05:40	00:42:38.816	74.383
06/15/2022 14:05:41	00:42:39.735	74.373
06/15/2022 14:05:42	00:42:40.651	74.362
06/15/2022 14:05:43	00:42:41.470	74.352
06/15/2022 14:05:44	00:42:42.391	74.341
06/15/2022 14:05:45	00:42:43.205	74.331
06/15/2022 14:05:45	00:42:44.017	74.320
06/15/2022 14:05:46	00:42:44.831	74.309
06/15/2022 14:05:47	00:42:45.646	74.299
06/15/2022 14:05:48	00:42:46.459	74.288
06/15/2022 14:05:49	00:42:47.274	74.277
06/15/2022 14:05:50	00:42:48.089	74.266
06/15/2022 14:05:50	00:42:48.903	74.256
06/15/2022 14:05:51	00:42:49.718	74.246
06/15/2022 14:05:52	00:42:50.541	74.235
06/15/2022 14:05:53	00:42:51.354	74.224
06/15/2022 14:05:54	00:42:52.163	74.214
06/15/2022 14:05:54	00:42:52.976	74.203
06/15/2022 14:05:55	00:42:53.897	74.192
06/15/2022 14:05:56	00:42:54.713	74.181
06/15/2022 14:05:57	00:42:55.528	74.171
06/15/2022 14:05:58	00:42:56.441	74.159
06/15/2022 14:05:59	00:42:57.351	74.148
06/15/2022 14:06:00	00:42:58.270	74.138
06/15/2022 14:06:01	00:42:59.183	74.128
06/15/2022 14:06:01	00:43:00.095	74.117
06/15/2022 14:06:02	00:43:01.012	74.106
06/15/2022 14:06:03	00:43:02.029	74.095
06/15/2022 14:06:04	00:43:02.951	74.085
06/15/2022 14:06:05	00:43:03.970	74.075
06/15/2022 14:06:06	00:43:04.991	74.064
06/15/2022 14:06:07	00:43:06.111	74.053
06/15/2022 14:06:08	00:43:07.133	74.043
06/15/2022 14:06:09	00:43:08.182	74.043
06/15/2022 14:06:10	00:43:08.182	74.043
06/15/2022 14:06:10	00:43:08.250	74.032
06/15/2022 14:06:11	00:43:09.372	74.022
06/15/2022 14:06:12	00:43:10.596	74.012
06/15/2022 14:06:13	00:43:11.817	74.002
06/15/2022 14:06:14	00:43:13.206	74.002
06/15/2022 14:06:15	00:43:13.206	74.002
06/15/2022 14:06:15	00:43:13.249	73.991
06/15/2022 14:06:16	00:43:14.775	73.981
06/15/2022 14:06:17	00:43:16.228	73.981
06/15/2022 14:06:18	00:43:16.228	73.981
06/15/2022 14:06:18	00:43:16.301	73.971
06/15/2022 14:06:19	00:43:18.030	73.960
06/15/2022 14:06:20	00:43:19.237	73.960
06/15/2022 14:06:21	00:43:19.237	73.960
06/15/2022 14:06:21	00:43:19.764	73.950
06/15/2022 14:06:22	00:43:21.252	73.950
06/15/2022 14:06:23	00:43:21.252	73.950
06/15/2022 14:06:23	00:43:21.696	73.940
06/15/2022 14:06:24	00:43:23.260	73.940
06/15/2022 14:06:25	00:43:23.260	73.940
06/15/2022 14:06:25	00:43:23.726	73.929
06/15/2022 14:06:26	00:43:25.275	73.929
06/15/2022 14:06:27	00:43:25.275	73.929
06/15/2022 14:06:27	00:43:26.168	73.919
06/15/2022 14:06:28	00:43:27.292	73.919
06/15/2022 14:06:29	00:43:28.294	73.919
06/15/2022 14:06:30	00:43:28.294	73.919
06/15/2022 14:06:30	00:43:28.916	73.909
06/15/2022 14:06:31	00:43:30.312	73.909
06/15/2022 14:06:32	00:43:31.323	73.909
06/15/2022 14:06:33	00:43:32.324	73.909
06/15/2022 14:06:34	00:43:32.324	73.909
06/15/2022 14:06:34	00:43:32.780	73.899
06/15/2022 14:06:35	00:43:34.341	73.899
06/15/2022 14:06:36	00:43:35.355	73.899
06/15/2022 14:06:37	00:43:36.355	73.899
06/15/2022 14:06:38	00:43:37.363	73.899
06/15/2022 14:06:39	00:43:37.363	73.899
06/15/2022 14:06:39	00:43:37.660	73.889
06/15/2022 14:06:40	00:43:39.377	73.889
06/15/2022 14:06:41	00:43:40.375	73.889
06/15/2022 14:06:42	00:43:41.392	73.889
06/15/2022 14:06:43	00:43:41.392	73.889
06/15/2022 14:06:43	00:43:41.486	73.877
06/15/2022 14:06:43	00:43:41.636	73.865
06/15/2022 14:06:43	00:43:41.792	73.855
06/15/2022 14:06:43	00:43:41.980	73.845
06/15/2022 14:06:43	00:43:42.202	73.829
06/15/2022 14:06:43	00:43:42.324	73.816
06/15/2022 14:06:43	00:43:42.389	73.806
06/15/2022 14:06:44	00:43:42.523	73.787
06/15/2022 14:06:44	00:43:42.592	73.774
06/15/2022 14:06:44	00:43:42.664	73.760
06/15/2022 14:06:44	00:43:42.738	73.747
06/15/2022 14:06:44	00:43:42.814	73.734
06/15/2022 14:06:44	00:43:42.892	73.720
06/15/2022 14:06:44	00:43:42.972	73.707
06/15/2022 14:06:44	00:43:43.054	73.693
06/15/2022 14:06:44	00:43:43.138	73.680
06/15/2022 14:06:44	00:43:43.224	73.661
06/15/2022 14:06:44	00:43:43.312	73.648
06/15/2022 14:06:45	00:43:43.404	73.637
06/15/2022 14:06:45	00:43:43.496	73.622
06/15/2022 14:06:45	00:43:43.686	73.599
06/15/2022 14:06:45	00:43:43.885	73.576
06/15/2022 14:06:45	00:43:43.987	73.561
06/15/2022 14:06:45	00:43:44.088	73.551
06/15/2022 14:06:45	00:43:44.190	73.534
06/15/2022 14:06:45	00:43:44.292	73.517
06/15/2022 14:06:45	00:43:44.392	73.506
06/15/2022 14:06:46	00:43:44.494	73.489
06/15/2022 14:06:46	00:43:44.596	73.474
06/15/2022 14:06:46	00:43:44.698	73.464
06/15/2022 14:06:46	00:43:44.800	73.450
06/15/2022 14:06:46	00:43:44.902	73.437
06/15/2022 14:06:46	00:43:45.106	73.415
06/15/2022 14:06:46	00:43:45.209	73.403
06/15/2022 14:06:47	00:43:45.412	73.380
06/15/2022 14:06:47	00:43:45.514	73.367
06/15/2022 14:06:47	00:43:45.616	73.353
06/15/2022 14:06:47	00:43:45.820	73.330
06/15/2022 14:06:47	00:43:45.922	73.318
06/15/2022 14:06:47	00:43:46.126	73.297
06/15/2022 14:06:47	00:43:46.228	73.285
06/15/2022 14:06:48	00:43:46.432	73.267
06/15/2022 14:06:48	00:43:46.534	73.256
06/15/2022 14:06:48	00:43:46.740	73.237
06/15/2022 14:06:48	00:43:46.842	73.226
