Local Date/Time	Relative Time	pump-a:temperature [°C]
06/15/2022 13:51:04	00:28:03.128	25.063
06/15/2022 13:51:05	00:28:04.137	25.063
06/15/2022 13:51:06	00:28:05.138	25.063
06/15/2022 13:51:07	00:28:06.145	25.063
06/15/2022 13:51:08	00:28:07.157	25.063
06/15/2022 13:51:09	00:28:08.157	25.063
06/15/2022 13:51:10	00:28:09.172	25.063
06/15/2022 13:51:11	00:28:10.166	25.063
06/15/2022 13:51:12	00:28:11.169	25.063
06/15/2022 13:51:13	00:28:12.167	25.063
06/15/2022 13:51:14	00:28:13.182	25.063
06/15/2022 13:51:15	00:28:14.186	25.063
06/15/2022 13:51:16	00:28:15.187	25.063
06/15/2022 13:51:17	00:28:16.202	25.063
06/15/2022 13:51:18	00:28:17.213	25.063
06/15/2022 13:51:19	00:28:18.220	25.063
06/15/2022 13:51:20	00:28:19.228	25.063
06/15/2022 13:51:21	00:28:20.229	25.063
06/15/2022 13:51:22	00:28:21.237	25.063
06/15/2022 13:51:23	00:28:22.246	25.063
06/15/2022 13:51:24	00:28:23.254	25.063
06/15/2022 13:51:25	00:28:24.256	25.063
06/15/2022 13:51:26	00:28:25.265	25.063
06/15/2022 13:51:27	00:28:26.281	25.063
06/15/2022 13:51:28	00:28:27.284	25.063
06/15/2022 13:51:29	00:28:28.290	25.063
06/15/2022 13:51:30	00:28:29.296	25.063
06/15/2022 13:51:31	00:28:30.308	25.063
06/15/2022 13:51:32	00:28:31.310	25.063
06/15/2022 13:51:33	00:28:32.310	25.063
06/15/2022 13:51:34	00:28:33.312	25.063
06/15/2022 13:51:35	00:28:34.316	25.063
06/15/2022 13:51:36	00:28:35.327	25.063
06/15/2022 13:51:37	00:28:36.339	25.063
06/15/2022 13:51:38	00:28:37.345	25.063
06/15/2022 13:51:39	00:28:38.355	25.063
06/15/2022 13:51:40	00:28:39.362	25.063
06/15/2022 13:51:41	00:28:40.369	25.063
06/15/2022 13:51:42	00:28:41.370	25.063
06/15/2022 13:51:43	00:28:42.377	25.063
06/15/2022 13:51:44	00:28:43.377	25.063
06/15/2022 13:51:45	00:28:44.387	25.063
06/15/2022 13:51:46	00:28:45.391	25.063
06/15/2022 13:51:47	00:28:46.403	25.063
06/15/2022 13:51:48	00:28:47.416	25.063
06/15/2022 13:51:49	00:28:48.416	25.063
06/15/2022 13:51:50	00:28:49.416	25.063
06/15/2022 13:51:51	00:28:50.418	25.063
06/15/2022 13:51:52	00:28:51.426	25.063
06/15/2022 13:51:53	00:28:52.435	25.063
06/15/2022 13:51:54	00:28:53.448	25.063
06/15/2022 13:51:55	00:28:54.450	25.063
06/15/2022 13:51:56	00:28:55.455	25.063
06/15/2022 13:51:57	00:28:56.462	25.063
06/15/2022 13:51:58	00:28:57.463	25.063
06/15/2022 13:51:59	00:28:58.466	25.063
06/15/2022 13:52:00	00:28:59.470	25.063
06/15/2022 13:52:01	00:29:00.478	25.063
06/15/2022 13:52:02	00:29:01.480	25.063
06/15/2022 13:52:03	00:29:02.487	25.063
06/15/2022 13:52:04	00:29:03.496	25.063
06/15/2022 13:52:05	00:29:04.497	25.063
06/15/2022 13:52:06	00:29:05.509	25.063
06/15/2022 13:52:07	00:29:06.512	25.063
06/15/2022 13:52:08	00:29:07.510	25.063
06/15/2022 13:52:09	00:29:08.510	25.063
06/15/2022 13:52:10	00:29:09.518	25.063
06/15/2022 13:52:11	00:29:10.526	25.063
06/15/2022 13:52:12	00:29:11.525	25.063
06/15/2022 13:52:13	00:29:12.534	25.063
06/15/2022 13:52:14	00:29:13.529	25.063
06/15/2022 13:52:15	00:29:14.532	25.063
06/15/2022 13:52:16	00:29:15.545	25.063
06/15/2022 13:52:17	00:29:16.565	25.063
06/15/2022 13:52:18	00:29:17.564	25.063
06/15/2022 13:52:19	00:29:18.565	25.063
06/15/2022 13:52:20	00:29:19.573	25.063
06/15/2022 13:52:21	00:29:20.582	25.063
06/15/2022 13:52:22	00:29:21.589	25.063
06/15/2022 13:52:23	00:29:22.596	25.063
06/15/2022 13:52:24	00:29:23.604	25.063
06/15/2022 13:52:25	00:29:24.605	25.063
06/15/2022 13:52:26	00:29:25.622	25.063
06/15/2022 13:52:27	00:29:26.621	25.063
06/15/2022 13:52:28	00:29:27.621	25.063
06/15/2022 13:52:29	00:29:28.627	25.063
06/15/2022 13:52:30	00:29:29.629	25.063
06/15/2022 13:52:31	00:29:30.636	25.063
06/15/2022 13:52:32	00:29:31.641	25.063
06/15/2022 13:52:33	00:29:32.643	25.063
06/15/2022 13:52:34	00:29:33.651	25.063
06/15/2022 13:52:35	00:29:34.650	25.063
06/15/2022 13:52:36	00:29:35.651	25.063
06/15/2022 13:52:37	00:29:36.667	25.063
06/15/2022 13:52:38	00:29:37.667	25.063
06/15/2022 13:52:39	00:29:38.668	25.063
06/15/2022 13:52:40	00:29:39.673	25.063
06/15/2022 13:52:41	00:29:40.676	25.063
06/15/2022 13:52:42	00:29:41.682	25.063
06/15/2022 13:52:43	00:29:42.697	25.063
06/15/2022 13:52:44	00:29:43.697	25.063
06/15/2022 13:52:45	00:29:44.699	25.063
06/15/2022 13:52:46	00:29:45.708	25.063
06/15/2022 13:52:47	00:29:46.712	25.063
06/15/2022 13:52:48	00:29:47.714	25.063
06/15/2022 13:52:49	00:29:48.722	25.063
06/15/2022 13:52:50	00:29:49.728	25.063
06/15/2022 13:52:51	00:29:50.728	25.063
06/15/2022 13:52:52	00:29:51.736	25.063
06/15/2022 13:52:53	00:29:52.744	25.063
06/15/2022 13:52:54	00:29:53.753	25.063
06/15/2022 13:52:55	00:29:54.759	25.063
06/15/2022 13:52:56	00:29:55.760	25.063
06/15/2022 13:52:57	00:29:56.762	25.063
06/15/2022 13:52:58	00:29:57.769	25.063
06/15/2022 13:52:59	00:29:58.777	25.063
06/15/2022 13:53:00	00:29:59.794	25.063
06/15/2022 13:53:01	00:30:00.811	25.063
06/15/2022 13:53:02	00:30:01.807	25.063
06/15/2022 13:53:03	00:30:02.813	25.063
06/15/2022 13:53:04	00:30:03.816	25.063
06/15/2022 13:53:05	00:30:04.822	25.063
06/15/2022 13:53:06	00:30:05.832	25.063
06/15/2022 13:53:07	00:30:06.841	25.063
06/15/2022 13:53:08	00:30:07.844	25.063
06/15/2022 13:53:09	00:30:08.844	25.063
06/15/2022 13:53:10	00:30:09.847	25.063
06/15/2022 13:53:11	00:30:10.855	25.063
06/15/2022 13:53:12	00:30:11.854	25.063
06/15/2022 13:53:13	00:30:12.863	25.063
06/15/2022 13:53:14	00:30:13.873	25.063
06/15/2022 13:53:15	00:30:14.877	25.063
06/15/2022 13:53:16	00:30:15.887	25.063
06/15/2022 13:53:17	00:30:16.887	25.063
06/15/2022 13:53:18	00:30:17.890	25.063
06/15/2022 13:53:19	00:30:18.890	25.063
06/15/2022 13:53:21	00:30:19.909	25.063
06/15/2022 13:53:21	00:30:20.905	25.063
06/15/2022 13:53:23	00:30:21.918	25.063
06/15/2022 13:53:24	00:30:22.925	25.063
06/15/2022 13:53:25	00:30:23.931	25.063
06/15/2022 13:53:26	00:30:24.933	25.063
06/15/2022 13:53:27	00:30:25.934	25.063
06/15/2022 13:53:28	00:30:26.941	25.063
06/15/2022 13:53:29	00:30:27.947	25.063
06/15/2022 13:53:30	00:30:28.964	25.063
06/15/2022 13:53:31	00:30:29.964	25.063
06/15/2022 13:53:32	00:30:30.971	25.063
06/15/2022 13:53:33	00:30:31.981	25.063
06/15/2022 13:53:34	00:30:32.994	25.063
06/15/2022 13:53:35	00:30:34.004	25.063
06/15/2022 13:53:36	00:30:35.013	25.063
06/15/2022 13:53:37	00:30:36.028	25.063
06/15/2022 13:53:38	00:30:37.033	25.063
06/15/2022 13:53:39	00:30:38.043	25.063
06/15/2022 13:53:40	00:30:39.050	25.063
06/15/2022 13:53:41	00:30:40.055	25.063
06/15/2022 13:53:42	00:30:41.063	25.063
06/15/2022 13:53:43	00:30:42.072	25.063
06/15/2022 13:53:44	00:30:43.074	25.063
06/15/2022 13:53:45	00:30:44.080	25.063
06/15/2022 13:53:46	00:30:45.081	25.063
06/15/2022 13:53:47	00:30:46.090	25.063
06/15/2022 13:53:48	00:30:47.097	25.063
06/15/2022 13:53:49	00:30:48.108	25.063
06/15/2022 13:53:50	00:30:49.112	25.063
06/15/2022 13:53:51	00:30:50.122	25.063
06/15/2022 13:53:52	00:30:51.122	25.063
06/15/2022 13:53:53	00:30:52.126	25.063
06/15/2022 13:53:54	00:30:53.134	25.063
06/15/2022 13:53:55	00:30:54.135	25.063
06/15/2022 13:53:56	00:30:55.137	25.063
06/15/2022 13:53:57	00:30:56.157	25.063
06/15/2022 13:53:58	00:30:57.151	25.063
06/15/2022 13:53:59	00:30:58.152	25.063
06/15/2022 13:54:00	00:30:59.152	25.063
06/15/2022 13:54:01	00:31:00.153	25.063
06/15/2022 13:54:02	00:31:01.167	25.063
06/15/2022 13:54:03	00:31:02.167	25.063
06/15/2022 13:54:04	00:31:03.168	25.063
06/15/2022 13:54:05	00:31:04.169	25.063
06/15/2022 13:54:06	00:31:05.183	25.063
06/15/2022 13:54:07	00:31:06.186	25.063
06/15/2022 13:54:08	00:31:07.185	25.063
06/15/2022 13:54:09	00:31:08.186	25.063
06/15/2022 13:54:10	00:31:09.185	25.063
06/15/2022 13:54:11	00:31:10.187	25.063
06/15/2022 13:54:12	00:31:11.196	25.063
06/15/2022 13:54:13	00:31:12.198	25.063
06/15/2022 13:54:14	00:31:13.198	25.063
06/15/2022 13:54:15	00:31:14.199	25.063
06/15/2022 13:54:16	00:31:15.199	25.063
06/15/2022 13:54:17	00:31:16.199	25.063
06/15/2022 13:54:18	00:31:17.199	25.063
06/15/2022 13:54:19	00:31:18.213	25.063
06/15/2022 13:54:20	00:31:19.220	25.063
06/15/2022 13:54:21	00:31:20.230	25.063
06/15/2022 13:54:22	00:31:21.235	25.063
06/15/2022 13:54:23	00:31:22.238	25.063
06/15/2022 13:54:24	00:31:23.242	25.063
06/15/2022 13:54:25	00:31:24.247	25.063
06/15/2022 13:54:26	00:31:25.259	25.063
06/15/2022 13:54:27	00:31:26.266	25.063
06/15/2022 13:54:28	00:31:27.279	25.063
06/15/2022 13:54:29	00:31:28.279	25.063
06/15/2022 13:54:30	00:31:29.283	25.063
06/15/2022 13:54:31	00:31:30.293	25.063
06/15/2022 13:54:32	00:31:31.291	25.063
06/15/2022 13:54:33	00:31:32.292	25.063
06/15/2022 13:54:34	00:31:33.294	25.063
06/15/2022 13:54:35	00:31:34.310	25.063
06/15/2022 13:54:36	00:31:35.322	25.063
06/15/2022 13:54:37	00:31:36.331	25.063
06/15/2022 13:54:38	00:31:37.331	25.063
06/15/2022 13:54:39	00:31:38.342	25.063
06/15/2022 13:54:40	00:31:39.345	25.063
06/15/2022 13:54:41	00:31:40.359	25.063
06/15/2022 13:54:42	00:31:41.369	25.063
06/15/2022 13:54:43	00:31:42.376	25.063
06/15/2022 13:54:44	00:31:43.387	25.063
06/15/2022 13:54:45	00:31:44.400	25.063
06/15/2022 13:54:46	00:31:45.401	25.063
06/15/2022 13:54:47	00:31:46.409	25.063
06/15/2022 13:54:48	00:31:47.415	25.063
06/15/2022 13:54:49	00:31:48.416	25.063
06/15/2022 13:54:50	00:31:49.417	25.063
06/15/2022 13:54:51	00:31:50.417	25.063
06/15/2022 13:54:52	00:31:51.418	25.063
06/15/2022 13:54:53	00:31:52.421	25.063
06/15/2022 13:54:54	00:31:53.425	25.063
06/15/2022 13:54:55	00:31:54.426	25.063
06/15/2022 13:54:56	00:31:55.434	25.063
06/15/2022 13:54:57	00:31:56.448	25.063
06/15/2022 13:54:58	00:31:57.454	25.063
06/15/2022 13:54:59	00:31:58.457	25.063
06/15/2022 13:55:00	00:31:59.464	25.063
06/15/2022 13:55:01	00:32:00.469	25.063
06/15/2022 13:55:02	00:32:01.469	25.063
06/15/2022 13:55:03	00:32:02.479	25.063
06/15/2022 13:55:04	00:32:03.494	25.063
06/15/2022 13:55:05	00:32:04.495	25.063
06/15/2022 13:55:06	00:32:05.504	25.063
06/15/2022 13:55:07	00:32:06.511	25.063
06/15/2022 13:55:08	00:32:07.509	25.063
06/15/2022 13:55:09	00:32:08.511	25.063
06/15/2022 13:55:10	00:32:09.510	25.063
06/15/2022 13:55:11	00:32:10.517	25.063
06/15/2022 13:55:12	00:32:11.517	25.063
06/15/2022 13:55:13	00:32:12.519	25.063
06/15/2022 13:55:14	00:32:13.530	25.063
06/15/2022 13:55:15	00:32:14.541	25.063
06/15/2022 13:55:16	00:32:15.543	25.063
06/15/2022 13:55:17	00:32:16.547	25.063
06/15/2022 13:55:18	00:32:17.557	25.063
06/15/2022 13:55:19	00:32:18.559	25.063
06/15/2022 13:55:20	00:32:19.563	25.063
06/15/2022 13:55:21	00:32:20.574	25.063
06/15/2022 13:55:22	00:32:21.581	25.063
06/15/2022 13:55:23	00:32:22.594	25.063
06/15/2022 13:55:24	00:32:23.593	25.063
06/15/2022 13:55:25	00:32:24.597	25.063
06/15/2022 13:55:26	00:32:25.607	25.063
06/15/2022 13:55:27	00:32:26.611	25.063
06/15/2022 13:55:28	00:32:27.619	25.063
06/15/2022 13:55:29	00:32:28.619	25.063
06/15/2022 13:55:30	00:32:29.620	25.063
06/15/2022 13:55:31	00:32:30.621	25.063
06/15/2022 13:55:32	00:32:31.634	25.063
06/15/2022 13:55:33	00:32:32.635	25.063
06/15/2022 13:55:34	00:32:33.635	25.063
06/15/2022 13:55:35	00:32:34.637	25.063
06/15/2022 13:55:36	00:32:35.636	25.063
06/15/2022 13:55:37	00:32:36.652	25.063
06/15/2022 13:55:38	00:32:37.660	25.063
06/15/2022 13:55:39	00:32:38.668	25.063
06/15/2022 13:55:40	00:32:39.680	25.063
06/15/2022 13:55:41	00:32:40.681	25.063
06/15/2022 13:55:42	00:32:41.683	25.063
06/15/2022 13:55:43	00:32:42.690	25.063
06/15/2022 13:55:44	00:32:43.697	25.063
06/15/2022 13:55:45	00:32:44.698	25.063
06/15/2022 13:55:46	00:32:45.698	25.063
06/15/2022 13:55:47	00:32:46.705	25.063
06/15/2022 13:55:48	00:32:47.706	25.063
06/15/2022 13:55:49	00:32:48.706	25.063
06/15/2022 13:55:50	00:32:49.706	25.063
06/15/2022 13:55:51	00:32:50.714	25.063
06/15/2022 13:55:52	00:32:51.715	25.063
06/15/2022 13:55:53	00:32:52.733	25.063
06/15/2022 13:55:54	00:32:53.721	25.063
06/15/2022 13:55:55	00:32:54.733	25.063
06/15/2022 13:55:56	00:32:55.743	25.063
06/15/2022 13:55:57	00:32:56.743	25.063
06/15/2022 13:55:58	00:32:57.744	25.063
06/15/2022 13:55:59	00:32:58.751	25.063
06/15/2022 13:56:00	00:32:59.763	25.063
06/15/2022 13:56:01	00:33:00.776	25.063
06/15/2022 13:56:02	00:33:01.783	25.063
06/15/2022 13:56:03	00:33:02.795	25.063
06/15/2022 13:56:04	00:33:03.807	25.063
06/15/2022 13:56:05	00:33:04.817	25.063
06/15/2022 13:56:06	00:33:05.829	25.063
06/15/2022 13:56:07	00:33:06.860	25.063
06/15/2022 13:56:08	00:33:07.838	25.063
06/15/2022 13:56:09	00:33:08.846	25.063
06/15/2022 13:56:10	00:33:09.857	25.063
06/15/2022 13:56:11	00:33:10.869	25.063
06/15/2022 13:56:12	00:33:11.876	25.063
06/15/2022 13:56:13	00:33:12.884	25.063
06/15/2022 13:56:14	00:33:13.885	25.063
06/15/2022 13:56:15	00:33:14.888	25.063
06/15/2022 13:56:16	00:33:15.900	25.063
06/15/2022 13:56:17	00:33:16.900	25.063
06/15/2022 13:56:18	00:33:17.901	25.063
06/15/2022 13:56:20	00:33:18.910	25.063
06/15/2022 13:56:21	00:33:19.917	25.063
06/15/2022 13:56:22	00:33:20.918	25.063
06/15/2022 13:56:23	00:33:21.919	25.063
06/15/2022 13:56:24	00:33:22.919	25.063
06/15/2022 13:56:25	00:33:23.919	25.063
06/15/2022 13:56:26	00:33:24.932	25.063
06/15/2022 13:56:27	00:33:25.940	25.063
06/15/2022 13:56:28	00:33:26.948	25.063
06/15/2022 13:56:29	00:33:27.954	25.063
06/15/2022 13:56:30	00:33:28.963	25.063
06/15/2022 13:56:31	00:33:29.963	25.063
06/15/2022 13:56:32	00:33:30.970	25.063
06/15/2022 13:56:33	00:33:31.977	25.063
06/15/2022 13:56:34	00:33:32.978	25.063
06/15/2022 13:56:35	00:33:33.980	25.063
06/15/2022 13:56:36	00:33:34.979	25.063
06/15/2022 13:56:37	00:33:35.980	25.063
06/15/2022 13:56:38	00:33:36.980	25.063
06/15/2022 13:56:39	00:33:37.997	25.063
06/15/2022 13:56:40	00:33:38.994	25.063
06/15/2022 13:56:41	00:33:39.995	25.063
06/15/2022 13:56:42	00:33:41.006	25.063
06/15/2022 13:56:43	00:33:42.006	25.063
06/15/2022 13:56:44	00:33:43.009	25.063
06/15/2022 13:56:45	00:33:44.010	25.063
06/15/2022 13:56:46	00:33:45.011	25.063
06/15/2022 13:56:47	00:33:46.012	25.063
06/15/2022 13:56:48	00:33:47.015	25.063
06/15/2022 13:56:49	00:33:48.015	25.063
06/15/2022 13:56:50	00:33:49.015	25.063
06/15/2022 13:56:51	00:33:50.017	25.063
06/15/2022 13:56:52	00:33:51.029	25.063
06/15/2022 13:56:53	00:33:52.032	25.063
06/15/2022 13:56:54	00:33:53.040	25.063
06/15/2022 13:56:55	00:33:54.048	25.063
06/15/2022 13:56:56	00:33:55.057	25.063
06/15/2022 13:56:57	00:33:56.074	25.063
06/15/2022 13:56:58	00:33:57.081	25.063
06/15/2022 13:56:59	00:33:58.089	25.063
06/15/2022 13:57:00	00:33:59.096	25.063
06/15/2022 13:57:01	00:34:00.103	25.063
06/15/2022 13:57:02	00:34:01.112	25.063
06/15/2022 13:57:03	00:34:02.122	25.063
06/15/2022 13:57:04	00:34:03.122	25.063
06/15/2022 13:57:05	00:34:04.127	25.063
06/15/2022 13:57:06	00:34:05.128	25.063
06/15/2022 13:57:07	00:34:06.137	25.063
06/15/2022 13:57:08	00:34:07.151	25.063
06/15/2022 13:57:09	00:34:08.151	25.063
06/15/2022 13:57:10	00:34:09.172	25.063
06/15/2022 13:57:11	00:34:10.173	25.063
06/15/2022 13:57:12	00:34:11.173	25.063
06/15/2022 13:57:13	00:34:12.174	25.063
06/15/2022 13:57:14	00:34:13.182	25.063
06/15/2022 13:57:15	00:34:14.190	25.063
06/15/2022 13:57:16	00:34:15.201	25.063
06/15/2022 13:57:17	00:34:16.202	25.063
06/15/2022 13:57:18	00:34:17.202	25.063
06/15/2022 13:57:19	00:34:18.203	25.063
06/15/2022 13:57:20	00:34:19.212	25.063
06/15/2022 13:57:21	00:34:20.222	25.063
06/15/2022 13:57:22	00:34:21.231	25.063
06/15/2022 13:57:23	00:34:22.232	25.063
06/15/2022 13:57:24	00:34:23.244	25.063
06/15/2022 13:57:25	00:34:24.261	25.063
06/15/2022 13:57:26	00:34:25.267	25.063
06/15/2022 13:57:27	00:34:26.282	25.063
06/15/2022 13:57:28	00:34:27.294	25.063
06/15/2022 13:57:29	00:34:28.295	25.063
06/15/2022 13:57:30	00:34:29.311	25.063
06/15/2022 13:57:31	00:34:30.311	25.063
06/15/2022 13:57:32	00:34:31.313	25.063
06/15/2022 13:57:33	00:34:32.314	25.063
06/15/2022 13:57:34	00:34:33.328	25.063
06/15/2022 13:57:35	00:34:34.337	25.063
06/15/2022 13:57:36	00:34:35.339	25.063
06/15/2022 13:57:37	00:34:36.356	25.063
06/15/2022 13:57:38	00:34:37.354	25.063
06/15/2022 13:57:39	00:34:38.360	25.063
06/15/2022 13:57:40	00:34:39.363	25.063
06/15/2022 13:57:41	00:34:40.363	25.063
06/15/2022 13:57:42	00:34:41.372	25.063
06/15/2022 13:57:43	00:34:42.373	25.063
06/15/2022 13:57:44	00:34:43.384	25.063
06/15/2022 13:57:45	00:34:44.386	25.063
06/15/2022 13:57:46	00:34:45.386	25.063
06/15/2022 13:57:47	00:34:46.391	25.063
06/15/2022 13:57:48	00:34:47.403	25.063
06/15/2022 13:57:49	00:34:48.402	25.063
06/15/2022 13:57:50	00:34:49.409	25.063
06/15/2022 13:57:51	00:34:50.419	25.063
06/15/2022 13:57:52	00:34:51.418	25.063
06/15/2022 13:57:53	00:34:52.423	25.063
06/15/2022 13:57:54	00:34:53.423	25.063
06/15/2022 13:57:55	00:34:54.425	25.063
06/15/2022 13:57:56	00:34:55.440	25.063
06/15/2022 13:57:57	00:34:56.437	25.063
06/15/2022 13:57:58	00:34:57.437	25.063
06/15/2022 13:57:59	00:34:58.438	25.063
06/15/2022 13:58:00	00:34:59.453	25.063
06/15/2022 13:58:01	00:35:00.453	25.063
06/15/2022 13:58:02	00:35:01.453	25.063
06/15/2022 13:58:03	00:35:02.463	25.063
06/15/2022 13:58:04	00:35:03.464	25.063
06/15/2022 13:58:05	00:35:04.482	25.063
06/15/2022 13:58:06	00:35:05.485	25.063
06/15/2022 13:58:07	00:35:06.486	25.063
06/15/2022 13:58:08	00:35:07.498	25.063
06/15/2022 13:58:09	00:35:08.500	25.063
06/15/2022 13:58:10	00:35:09.510	25.063
06/15/2022 13:58:11	00:35:10.511	25.063
06/15/2022 13:58:12	00:35:11.512	25.063
06/15/2022 13:58:13	00:35:12.538	25.063
06/15/2022 13:58:14	00:35:13.543	25.063
06/15/2022 13:58:15	00:35:14.540	25.063
06/15/2022 13:58:16	00:35:15.549	25.063
06/15/2022 13:58:17	00:35:16.561	25.063
06/15/2022 13:58:18	00:35:17.573	25.063
06/15/2022 13:58:19	00:35:18.572	25.063
06/15/2022 13:58:20	00:35:19.579	25.063
06/15/2022 13:58:21	00:35:20.591	25.063
06/15/2022 13:58:22	00:35:21.594	25.063
06/15/2022 13:58:23	00:35:22.598	25.063
06/15/2022 13:58:24	00:35:23.603	25.063
06/15/2022 13:58:25	00:35:24.604	25.063
06/15/2022 13:58:26	00:35:25.604	25.063
06/15/2022 13:58:27	00:35:26.605	25.063
06/15/2022 13:58:28	00:35:27.605	25.063
06/15/2022 13:58:29	00:35:28.620	25.063
06/15/2022 13:58:30	00:35:29.620	25.063
06/15/2022 13:58:31	00:35:30.627	25.063
06/15/2022 13:58:32	00:35:31.628	25.063
06/15/2022 13:58:33	00:35:32.629	25.063
06/15/2022 13:58:34	00:35:33.643	25.063
06/15/2022 13:58:35	00:35:34.645	25.063
06/15/2022 13:58:36	00:35:35.651	25.063
06/15/2022 13:58:37	00:35:36.651	25.063
06/15/2022 13:58:38	00:35:37.657	25.063
06/15/2022 13:58:39	00:35:38.667	25.063
06/15/2022 13:58:40	00:35:39.667	25.063
06/15/2022 13:58:41	00:35:40.675	25.063
06/15/2022 13:58:42	00:35:41.675	25.063
06/15/2022 13:58:43	00:35:42.683	25.063
06/15/2022 13:58:44	00:35:43.690	25.063
06/15/2022 13:58:45	00:35:44.701	25.063
06/15/2022 13:58:46	00:35:45.703	25.063
06/15/2022 13:58:47	00:35:46.705	25.063
06/15/2022 13:58:48	00:35:47.704	25.063
06/15/2022 13:58:49	00:35:48.714	25.063
06/15/2022 13:58:50	00:35:49.715	25.063
06/15/2022 13:58:51	00:35:50.716	25.063
06/15/2022 13:58:52	00:35:51.718	25.063
06/15/2022 13:58:53	00:35:52.718	25.063
06/15/2022 13:58:54	00:35:53.718	25.063
06/15/2022 13:58:55	00:35:54.727	25.063
06/15/2022 13:58:56	00:35:55.736	25.063
06/15/2022 13:58:57	00:35:56.736	25.063
06/15/2022 13:58:58	00:35:57.747	25.063
06/15/2022 13:58:59	00:35:58.749	25.063
06/15/2022 13:59:00	00:35:59.750	25.063
06/15/2022 13:59:01	00:36:00.755	25.063
06/15/2022 13:59:02	00:36:01.760	25.063
06/15/2022 13:59:03	00:36:02.767	25.063
06/15/2022 13:59:04	00:36:03.780	25.063
06/15/2022 13:59:05	00:36:04.786	25.063
06/15/2022 13:59:06	00:36:05.791	25.063
06/15/2022 13:59:07	00:36:06.796	25.063
06/15/2022 13:59:08	00:36:07.800	25.063
06/15/2022 13:59:09	00:36:08.807	25.063
06/15/2022 13:59:10	00:36:09.808	25.063
06/15/2022 13:59:11	00:36:10.817	25.063
06/15/2022 13:59:12	00:36:11.823	25.063
06/15/2022 13:59:13	00:36:12.827	25.063
06/15/2022 13:59:14	00:36:13.842	25.063
06/15/2022 13:59:15	00:36:14.855	25.063
06/15/2022 13:59:16	00:36:15.861	25.063
06/15/2022 13:59:17	00:36:16.862	25.063
06/15/2022 13:59:18	00:36:17.861	25.063
06/15/2022 13:59:19	00:36:18.870	25.063
06/15/2022 13:59:20	00:36:19.870	25.063
06/15/2022 13:59:21	00:36:20.878	25.063
06/15/2022 13:59:22	00:36:21.879	25.063
06/15/2022 13:59:23	00:36:22.887	25.063
06/15/2022 13:59:24	00:36:23.887	25.063
06/15/2022 13:59:25	00:36:24.890	25.063
06/15/2022 13:59:26	00:36:25.901	25.063
06/15/2022 13:59:28	00:36:26.915	25.063
06/15/2022 13:59:29	00:36:27.916	25.063
06/15/2022 13:59:30	00:36:28.917	25.063
06/15/2022 13:59:31	00:36:29.921	25.063
06/15/2022 13:59:32	00:36:30.933	25.063
06/15/2022 13:59:33	00:36:31.933	25.063
06/15/2022 13:59:34	00:36:32.934	25.063
06/15/2022 13:59:35	00:36:33.936	25.063
06/15/2022 13:59:36	00:36:34.946	25.063
06/15/2022 13:59:37	00:36:35.948	25.063
06/15/2022 13:59:38	00:36:36.963	25.063
06/15/2022 13:59:39	00:36:37.972	25.063
06/15/2022 13:59:40	00:36:38.978	25.063
06/15/2022 13:59:41	00:36:39.991	25.063
06/15/2022 13:59:42	00:36:40.979	25.063
06/15/2022 13:59:43	00:36:41.980	25.063
06/15/2022 13:59:44	00:36:42.984	25.063
06/15/2022 13:59:45	00:36:43.995	25.063
06/15/2022 13:59:46	00:36:44.996	25.063
06/15/2022 13:59:47	00:36:46.001	25.063
06/15/2022 13:59:48	00:36:47.009	25.063
06/15/2022 13:59:49	00:36:48.005	25.063
06/15/2022 13:59:50	00:36:49.014	25.063
06/15/2022 13:59:51	00:36:50.018	25.063
06/15/2022 13:59:52	00:36:51.025	25.063
06/15/2022 13:59:53	00:36:52.026	25.063
06/15/2022 13:59:54	00:36:53.027	25.063
06/15/2022 13:59:55	00:36:54.042	25.063
06/15/2022 13:59:56	00:36:55.049	25.063
06/15/2022 13:59:57	00:36:56.049	25.063
06/15/2022 13:59:58	00:36:57.064	25.063
06/15/2022 13:59:59	00:36:58.075	25.063
06/15/2022 14:00:00	00:36:59.074	25.063
06/15/2022 14:00:01	00:37:00.079	25.063
06/15/2022 14:00:02	00:37:01.079	25.063
06/15/2022 14:00:03	00:37:02.092	25.063
06/15/2022 14:00:04	00:37:03.094	25.063
06/15/2022 14:00:05	00:37:04.106	25.063
06/15/2022 14:00:06	00:37:05.110	25.063
06/15/2022 14:00:07	00:37:06.112	25.063
06/15/2022 14:00:08	00:37:07.113	25.063
06/15/2022 14:00:09	00:37:08.119	25.063
06/15/2022 14:00:10	00:37:09.120	25.063
06/15/2022 14:00:11	00:37:10.122	25.063
06/15/2022 14:00:12	00:37:11.127	25.063
06/15/2022 14:00:13	00:37:12.134	25.063
06/15/2022 14:00:14	00:37:13.145	25.063
06/15/2022 14:00:15	00:37:14.151	25.063
06/15/2022 14:00:16	00:37:15.153	25.063
06/15/2022 14:00:17	00:37:16.167	25.063
06/15/2022 14:00:18	00:37:17.175	25.063
06/15/2022 14:00:19	00:37:18.183	25.063
06/15/2022 14:00:20	00:37:19.184	25.063
06/15/2022 14:00:21	00:37:20.196	25.063
06/15/2022 14:00:22	00:37:21.202	25.063
06/15/2022 14:00:23	00:37:22.207	25.063
06/15/2022 14:00:24	00:37:23.212	25.063
